Time[ms],Vup[V],Vdwn[V],Vav[V],Vled[V],Vscat[V],OD[],Temp[C],Color[],Output[],Vref=0.31004,extrapar=0.40000,Prg=17
143805350,0.26297,0.23081,0.24689,0.20484,0.00625,0.09891,25.8315,2,0
143805590,0.26263,0.23044,0.24653,0.20481,0.00625,0.09954,25.8315,2,0
143805915,0.26244,0.23016,0.24630,0.20481,0.00625,0.09996,25.8315,2,0
143806239,0.26241,0.23003,0.24622,0.20481,0.00625,0.10009,25.9048,2,0
143806480,0.26225,0.22991,0.24608,0.20484,0.00628,0.10034,25.8315,2,0
143806805,0.26216,0.22984,0.24600,0.20481,0.00628,0.10048,25.8315,2,0
143807049,0.26219,0.22981,0.24600,0.20481,0.00628,0.10048,25.9048,2,0
143807374,0.26216,0.22978,0.24597,0.20478,0.00628,0.10053,25.8315,2,0
143807696,0.26216,0.22969,0.24592,0.20481,0.00628,0.10062,25.8315,2,0
143807937,0.26209,0.22972,0.24591,0.20481,0.00628,0.10064,25.8315,2,0
143808260,0.26206,0.22969,0.24588,0.20481,0.00628,0.10070,25.9048,2,0
143808499,0.26213,0.22969,0.24591,0.20484,0.00628,0.10064,25.8315,2,0
143808823,0.26203,0.22966,0.24584,0.20481,0.00625,0.10076,25.8315,2,0
143809068,0.26200,0.22959,0.24580,0.20481,0.00628,0.10084,25.8315,2,0
143809391,0.26200,0.22959,0.24580,0.20481,0.00628,0.10084,25.8315,2,0
143809716,0.26206,0.22969,0.24588,0.20481,0.00628,0.10070,25.7583,2,0
143809955,0.26213,0.22966,0.24589,0.20481,0.00631,0.10067,25.8315,2,0
143810279,0.26206,0.22966,0.24586,0.20481,0.00628,0.10073,25.8315,2,0
143810519,0.26203,0.22969,0.24586,0.20481,0.00628,0.10073,25.7583,2,0
143810841,0.26197,0.22959,0.24578,0.20481,0.00631,0.10087,25.8315,2,0
143811082,0.26197,0.22959,0.24578,0.20481,0.00631,0.10087,25.7583,2,0
143811403,0.26203,0.22956,0.24580,0.20481,0.00631,0.10084,25.7583,2,0
143811727,0.26209,0.22963,0.24586,0.20484,0.00628,0.10073,25.9048,2,0
143811968,0.26209,0.22956,0.24583,0.20481,0.00628,0.10078,25.8315,2,0
143812290,0.26216,0.22966,0.24591,0.20481,0.00628,0.10064,25.9048,2,0
143812530,0.26206,0.22956,0.24581,0.20484,0.00628,0.10081,25.8315,2,0
143812852,0.26209,0.22963,0.24586,0.20481,0.00625,0.10073,25.8315,2,0
143813093,0.26203,0.22963,0.24583,0.20481,0.00625,0.10078,25.8315,2,0
143813421,0.26203,0.22956,0.24580,0.20481,0.00628,0.10084,25.8315,2,0
