Time[ms],Vup[V],Vdwn[V],Vdiode[V],Vled[V],Vscat[V],OD[],Temp[C],Color[],LoopCount[],Vfb_x[V],Vfb_y[V],Vfb_z[V]
443332,2.08088,2.08088,2.08088,1.36163,0.00000,0.87218,26.7916,1,1,0.00,0.37,0.00
443478,2.08088,2.08088,2.08088,1.36175,0.00000,0.87218,26.7916,1,1,0.00,0.37,0.00
443617,2.08088,2.08088,2.08088,1.36175,0.00000,0.87218,26.7916,1,1,0.00,0.37,0.00
443758,2.08100,2.08100,2.08100,1.36163,0.00000,0.87220,26.7916,1,1,0.00,0.37,0.00
443898,2.08100,2.08100,2.08100,1.36163,0.00000,0.87220,26.7904,1,1,0.00,0.37,0.00
444037,2.08100,2.08100,2.08100,1.36163,0.00000,0.87220,26.7916,1,1,0.00,0.37,0.00
444173,2.08100,2.08100,2.08100,1.36150,0.00000,0.87220,26.7927,1,1,0.00,0.37,0.00
444327,2.08088,2.08088,2.08088,1.36163,0.00000,0.87218,26.7916,1,1,0.00,0.37,0.00
444462,2.08100,2.08100,2.08100,1.36163,0.00000,0.87220,26.7916,1,1,0.00,0.37,0.00
444728,2.08100,2.08100,2.08100,1.36175,0.00000,0.87220,26.7916,1,1,0.00,0.37,0.00
444866,2.08100,2.08100,2.08100,1.36163,0.00000,0.87220,26.7916,1,1,0.00,0.37,0.00
445001,2.08100,2.08100,2.08100,1.36163,0.00000,0.87220,26.7916,1,1,0.00,0.37,0.00
445140,2.08100,2.08100,2.08100,1.36175,0.00000,0.87220,26.7916,1,1,0.00,0.37,0.00
445284,2.08100,2.08100,2.08100,1.36163,0.00000,0.87220,26.7916,1,1,0.00,0.37,0.00
445418,2.08100,2.08100,2.08100,1.36175,0.00000,0.87220,26.7916,1,1,0.00,0.37,0.00
445557,2.08100,2.08100,2.08100,1.36163,0.00000,0.87220,26.7916,1,1,0.00,0.37,0.00
445701,2.08100,2.08100,2.08100,1.36150,0.00000,0.87220,26.7916,1,1,0.00,0.37,0.00
445837,2.08100,2.08100,2.08100,1.36163,0.00000,0.87220,26.7916,1,1,0.00,0.37,0.00
445976,2.08112,2.08112,2.08112,1.36150,0.00000,0.87223,26.7916,1,1,0.00,0.37,0.00
446114,2.08112,2.08112,2.08112,1.36163,0.00000,0.87223,26.7916,1,1,0.00,0.37,0.00
446384,2.08112,2.08112,2.08112,1.36175,0.00000,0.87223,26.7927,1,1,0.00,0.37,0.00
446523,2.08125,2.08125,2.08125,1.36163,0.00000,0.87225,26.7927,1,1,0.00,0.37,0.00
446659,2.08125,2.08125,2.08125,1.36175,0.00000,0.87225,26.7927,1,1,0.00,0.37,0.00
446804,2.08125,2.08125,2.08125,1.36138,0.00000,0.87225,26.7927,1,1,0.00,0.37,0.00
446943,2.08125,2.08125,2.08125,1.36163,0.00000,0.87225,26.7927,1,1,0.00,0.37,0.00
447079,2.08125,2.08125,2.08125,1.36163,0.00000,0.87225,26.7927,1,1,0.00,0.37,0.00
447232,2.08125,2.08125,2.08125,1.36150,0.00000,0.87225,26.7927,1,1,0.00,0.37,0.00
447367,2.08125,2.08125,2.08125,1.36163,0.00000,0.87225,26.7927,1,1,0.00,0.37,0.00
447504,2.08125,2.08125,2.08125,1.36150,0.00000,0.87225,26.7927,1,1,0.00,0.37,0.00
447647,2.08125,2.08125,2.08125,1.36150,0.00000,0.87225,26.7927,1,1,0.00,0.37,0.00
447787,2.08125,2.08125,2.08125,1.36163,0.00000,0.87225,26.7927,1,1,0.00,0.37,0.00
447924,2.08137,2.08137,2.08137,1.36163,0.00000,0.87228,26.7927,1,1,0.00,0.37,0.00
448071,2.08137,2.08137,2.08137,1.36163,0.00000,0.87228,26.7927,1,1,0.00,0.37,0.00
448212,2.08137,2.08137,2.08137,1.36163,0.00000,0.87228,26.7927,1,1,0.00,0.37,0.00
448352,2.08150,2.08150,2.08150,1.36163,0.00000,0.87231,26.7927,1,1,0.00,0.37,0.00
448491,2.08137,2.08137,2.08137,1.36163,0.00000,0.87228,26.7938,1,1,0.00,0.37,0.00
448627,2.08150,2.08150,2.08150,1.36163,0.00000,0.87231,26.7938,1,1,0.00,0.37,0.00
448772,2.08137,2.08137,2.08137,1.36163,0.00000,0.87228,26.7927,1,1,0.00,0.37,0.00
448915,2.08150,2.08150,2.08150,1.36163,0.00000,0.87231,26.7927,1,1,0.00,0.37,0.00
449052,2.08162,2.08162,2.08162,1.36163,0.00000,0.87233,26.7938,1,1,0.00,0.37,0.00
449200,2.08150,2.08150,2.08150,1.36163,0.00000,0.87231,26.7938,1,1,0.00,0.36,0.00
449335,2.08150,2.08150,2.08150,1.36163,0.00000,0.87231,26.7927,1,1,0.00,0.37,0.00
449472,2.08150,2.08150,2.08150,1.36163,0.00000,0.87231,26.7927,1,1,0.00,0.37,0.00
449615,2.08150,2.08150,2.08150,1.36175,0.00000,0.87231,26.7938,1,1,0.00,0.37,0.00
449760,2.08150,2.08150,2.08150,1.36175,0.00000,0.87231,26.7938,1,1,0.00,0.37,0.00
449900,2.08150,2.08150,2.08150,1.36163,0.00000,0.87231,26.7938,1,1,0.00,0.37,0.00
450039,2.08162,2.08162,2.08162,1.36175,0.00000,0.87233,26.7927,1,1,0.00,0.37,0.00
450175,2.08162,2.08162,2.08162,1.36175,0.00000,0.87233,26.7938,1,1,0.00,0.37,0.00
450320,2.08162,2.08162,2.08162,1.36163,0.00000,0.87233,26.7938,1,1,0.00,0.37,0.00
450459,2.08162,2.08162,2.08162,1.36175,0.00000,0.87233,26.7938,1,1,0.00,0.37,0.00
450595,2.08162,2.08162,2.08162,1.36163,0.00000,0.87233,26.7938,1,1,0.00,0.37,0.00
450748,2.08175,2.08175,2.08175,1.36150,0.00000,0.87236,26.7938,1,1,0.00,0.37,0.00
450883,2.08162,2.08162,2.08162,1.36163,0.00000,0.87233,26.7938,1,1,0.00,0.37,0.00
451020,2.08175,2.08175,2.08175,1.36163,0.00000,0.87236,26.7938,1,1,0.00,0.37,0.00
451163,2.08175,2.08175,2.08175,1.36163,0.00000,0.87236,26.7938,1,1,0.00,0.37,0.00
451303,2.08175,2.08175,2.08175,1.36175,0.00000,0.87236,26.7938,1,1,0.00,0.37,0.00
451440,2.08175,2.08175,2.08175,1.36163,0.00000,0.87236,26.7950,1,1,0.00,0.37,0.00
451587,2.08175,2.08175,2.08175,1.36163,0.00000,0.87236,26.7938,1,1,0.00,0.37,0.00
451728,2.08175,2.08175,2.08175,1.36175,0.00000,0.87236,26.7950,1,1,0.00,0.37,0.00
451868,2.08175,2.08175,2.08175,1.36175,0.00000,0.87236,26.7938,1,1,0.00,0.37,0.00
452006,2.08175,2.08175,2.08175,1.36175,0.00000,0.87236,26.7950,1,1,0.00,0.37,0.00
452142,2.08175,2.08175,2.08175,1.36163,0.00000,0.87236,26.7950,1,1,0.00,0.37,0.00
452287,2.08175,2.08175,2.08175,1.36175,0.00000,0.87236,26.7950,1,1,0.00,0.37,0.00
452430,2.08187,2.08187,2.08187,1.36175,0.00000,0.87238,26.7950,1,1,0.00,0.37,0.00
452567,2.08187,2.08187,2.08187,1.36163,0.00000,0.87238,26.7950,1,1,0.00,0.37,0.00
452715,2.08187,2.08187,2.08187,1.36163,0.00000,0.87238,26.7950,1,1,0.00,0.37,0.00
452850,2.08187,2.08187,2.08187,1.36150,0.00000,0.87238,26.7950,1,1,0.00,0.37,0.00
452987,2.08187,2.08187,2.08187,1.36163,0.00000,0.87238,26.7961,1,1,0.00,0.37,0.00
453130,2.08187,2.08187,2.08187,1.36163,0.00000,0.87238,26.7938,1,1,0.00,0.37,0.00
453275,2.08200,2.08200,2.08200,1.36163,0.00000,0.87241,26.7950,1,1,0.00,0.36,0.00
453415,2.08187,2.08187,2.08187,1.36163,0.00000,0.87238,26.7950,1,1,0.00,0.37,0.00
453554,2.08187,2.08187,2.08187,1.36163,0.00000,0.87238,26.7950,1,1,0.00,0.37,0.00
453695,2.08200,2.08200,2.08200,1.36175,0.00000,0.87241,26.7950,1,1,0.00,0.37,0.00
453835,2.08200,2.08200,2.08200,1.36175,0.00000,0.87241,26.7938,1,1,0.00,0.37,0.00
453974,2.08200,2.08200,2.08200,1.36175,0.00000,0.87241,26.7950,1,1,0.00,0.37,0.00
454115,2.08200,2.08200,2.08200,1.36150,0.00000,0.87241,26.7950,1,1,0.00,0.37,0.00
454263,2.08200,2.08200,2.08200,1.36163,0.00000,0.87241,26.7950,1,1,0.00,0.37,0.00
454398,2.08200,2.08200,2.08200,1.36163,0.00000,0.87241,26.7961,1,1,0.00,0.37,0.00
454538,2.08200,2.08200,2.08200,1.36163,0.00000,0.87241,26.7950,1,1,0.00,0.37,0.00
454681,2.08200,2.08200,2.08200,1.36163,0.00000,0.87241,26.7938,1,1,0.00,0.37,0.00
454824,2.08200,2.08200,2.08200,1.36163,0.00000,0.87241,26.7961,1,1,0.00,0.37,0.00
454969,2.08200,2.08200,2.08200,1.36163,0.00000,0.87241,26.7950,1,1,0.00,0.37,0.00
455109,2.08212,2.08212,2.08212,1.36163,0.00000,0.87244,26.7950,1,1,0.00,0.37,0.00
455252,2.08212,2.08212,2.08212,1.36163,0.00000,0.87244,26.7961,1,1,0.00,0.37,0.00
455395,2.08212,2.08212,2.08212,1.36150,0.00000,0.87244,26.7950,1,1,0.00,0.37,0.00
455538,2.08212,2.08212,2.08212,1.36163,0.00000,0.87244,26.7950,1,1,0.00,0.37,0.00
455681,2.08212,2.08212,2.08212,1.36150,0.00000,0.87244,26.7950,1,1,0.00,0.37,0.00
455826,2.08225,2.08225,2.08225,1.36163,0.00000,0.87246,26.7950,1,1,0.00,0.37,0.00
455979,2.08212,2.08212,2.08212,1.36163,0.00000,0.87244,26.7961,1,1,0.00,0.37,0.00
456115,2.08212,2.08212,2.08212,1.36163,0.00000,0.87244,26.7950,1,1,0.00,0.37,0.00
456256,2.08212,2.08212,2.08212,1.36175,0.00000,0.87244,26.7950,1,1,0.00,0.37,0.00
456396,2.08225,2.08225,2.08225,1.36163,0.00000,0.87246,26.7950,1,1,0.00,0.37,0.00
456538,2.08225,2.08225,2.08225,1.36163,0.00000,0.87246,26.7961,1,1,0.00,0.37,0.00
456681,2.08212,2.08212,2.08212,1.36163,0.00000,0.87244,26.7961,1,1,0.00,0.37,0.00
456835,2.08212,2.08212,2.08212,1.36163,0.00000,0.87244,26.7961,1,1,0.00,0.37,0.00
456970,2.08212,2.08212,2.08212,1.36163,0.00000,0.87244,26.7950,1,1,0.00,0.37,0.00
457109,2.08225,2.08225,2.08225,1.36163,0.00000,0.87246,26.7961,1,1,0.00,0.37,0.00
457257,2.08225,2.08225,2.08225,1.36163,0.00000,0.87246,26.7961,1,1,0.00,0.37,0.00
457395,2.08225,2.08225,2.08225,1.36163,0.00000,0.87246,26.7950,1,1,0.00,0.37,0.00
457538,2.08225,2.08225,2.08225,1.36163,0.00000,0.87246,26.7961,1,1,0.00,0.37,0.00
457690,2.08225,2.08225,2.08225,1.36163,0.00000,0.87246,26.7961,1,1,0.00,0.37,0.00
457826,2.08225,2.08225,2.08225,1.36175,0.00000,0.87246,26.7961,1,1,0.00,0.37,0.00
457966,2.08237,2.08237,2.08237,1.36175,0.00000,0.87249,26.7950,1,1,0.00,0.37,0.00
458109,2.08237,2.08237,2.08237,1.36163,0.00000,0.87249,26.7961,1,1,0.00,0.37,0.00
458252,2.08237,2.08237,2.08237,1.36150,0.00000,0.87249,26.7950,1,1,0.00,0.37,0.00
458395,2.08225,2.08225,2.08225,1.36150,0.00000,0.87246,26.7961,1,1,0.00,0.37,0.00
458538,2.08237,2.08237,2.08237,1.36163,0.00000,0.87249,26.7961,1,1,0.00,0.37,0.00
458681,2.08237,2.08237,2.08237,1.36163,0.00000,0.87249,26.7961,1,1,0.00,0.37,0.00
458829,2.08237,2.08237,2.08237,1.36163,0.00000,0.87249,26.7961,1,1,0.00,0.37,0.00
458966,2.08237,2.08237,2.08237,1.36163,0.00000,0.87249,26.7961,1,1,0.00,0.37,0.00
459109,2.08250,2.08250,2.08250,1.36163,0.00000,0.87251,26.7961,1,1,0.00,0.37,0.00
459257,2.08237,2.08237,2.08237,1.36163,0.00000,0.87249,26.7961,1,1,0.00,0.37,0.00
459397,2.08250,2.08250,2.08250,1.36163,0.00000,0.87251,26.7961,1,1,0.00,0.37,0.00
459538,2.08250,2.08250,2.08250,1.36175,0.00000,0.87251,26.7961,1,1,0.00,0.36,0.00
459681,2.08250,2.08250,2.08250,1.36163,0.00000,0.87251,26.7973,1,1,0.00,0.37,0.00
459824,2.08250,2.08250,2.08250,1.36163,0.00000,0.87251,26.7961,1,1,0.00,0.37,0.00
460088,2.08250,2.08250,2.08250,1.36150,0.00000,0.87251,26.7961,1,1,0.00,0.37,0.00
460229,2.08250,2.08250,2.08250,1.36163,0.00000,0.87251,26.7973,1,1,0.00,0.37,0.00
460375,2.08262,2.08262,2.08262,1.36163,0.00000,0.87254,26.7984,1,1,0.00,0.37,0.00
460514,2.08262,2.08262,2.08262,1.36138,0.00000,0.87254,26.7973,1,1,0.00,0.37,0.00
460651,2.08262,2.08262,2.08262,1.36175,0.00000,0.87254,26.7961,1,1,0.00,0.37,0.00
460797,2.08262,2.08262,2.08262,1.36163,0.00000,0.87254,26.7961,1,1,0.00,0.37,0.00
460936,2.08262,2.08262,2.08262,1.36163,0.00000,0.87254,26.7973,1,1,0.00,0.37,0.00
461073,2.08262,2.08262,2.08262,1.36163,0.00000,0.87254,26.7973,1,1,0.00,0.37,0.00
461219,2.08275,2.08275,2.08275,1.36163,0.00000,0.87257,26.7973,1,1,0.00,0.37,0.00
461363,2.08262,2.08262,2.08262,1.36150,0.00000,0.87254,26.7973,1,1,0.00,0.37,0.00
461501,2.08275,2.08275,2.08275,1.36163,0.00000,0.87257,26.7961,1,1,0.00,0.37,0.00
461645,2.08275,2.08275,2.08275,1.36163,0.00000,0.87257,26.7984,1,1,0.00,0.37,0.00
461786,2.08287,2.08287,2.08287,1.36150,0.00000,0.87259,26.7973,1,1,0.00,0.37,0.00
461924,2.08275,2.08275,2.08275,1.36163,0.00000,0.87257,26.7973,1,1,0.00,0.37,0.00
462068,2.08287,2.08287,2.08287,1.36138,0.00000,0.87259,26.7973,1,1,0.00,0.37,0.00
462214,2.08287,2.08287,2.08287,1.36163,0.00000,0.87259,26.7973,1,1,0.00,0.37,0.00
462355,2.08287,2.08287,2.08287,1.36163,0.00000,0.87259,26.7973,1,1,0.00,0.37,0.00
462494,2.08287,2.08287,2.08287,1.36163,0.00000,0.87259,26.7984,1,1,0.00,0.37,0.00
462640,2.07825,2.07825,2.07825,1.36175,0.00000,0.87163,26.7973,1,2,0.29,0.00,0.00
462786,2.09312,2.09312,2.09312,1.36163,0.00000,0.87472,26.7973,1,2,0.29,0.00,0.00
462925,2.10300,2.10300,2.10300,1.36150,0.00000,0.87677,26.7973,1,2,0.29,0.00,0.00
463067,2.10950,2.10950,2.10950,1.36163,0.00000,0.87811,26.7973,1,2,0.29,0.00,0.00
463216,2.11375,2.11375,2.11375,1.36150,0.00000,0.87898,26.7973,1,2,0.29,0.00,0.00
463351,2.11637,2.11637,2.11637,1.36163,0.00000,0.87952,26.7973,1,2,0.29,0.00,0.00
463489,2.11825,2.11825,2.11825,1.36163,0.00000,0.87991,26.7973,1,2,0.29,0.00,0.00
463633,2.11962,2.11962,2.11962,1.36163,0.00000,0.88019,26.7973,1,2,0.29,0.00,0.00
463774,2.12062,2.12062,2.12062,1.36163,0.00000,0.88039,26.7973,1,2,0.29,0.00,0.00
464044,2.12200,2.12200,2.12200,1.36163,0.00000,0.88067,26.7973,1,2,0.29,0.00,0.00
464179,2.12237,2.12237,2.12237,1.36163,0.00000,0.88075,26.7973,1,2,0.29,0.00,0.00
464322,2.12275,2.12275,2.12275,1.36163,0.00000,0.88083,26.7973,1,2,0.29,0.00,0.00
464465,2.12312,2.12312,2.12312,1.36163,0.00000,0.88090,26.7973,1,2,0.29,0.00,0.00
464600,2.12338,2.12338,2.12338,1.36150,0.00000,0.88096,26.7984,1,2,0.29,0.00,0.00
464743,2.12362,2.12362,2.12362,1.36150,0.00000,0.88101,26.7984,1,2,0.29,0.00,0.00
464891,2.12375,2.12375,2.12375,1.36163,0.00000,0.88103,26.7973,1,2,0.29,0.00,0.00
465027,2.12387,2.12387,2.12387,1.36163,0.00000,0.88106,26.7984,1,2,0.29,0.00,0.00
465167,2.12400,2.12400,2.12400,1.36163,0.00000,0.88108,26.7984,1,2,0.29,0.00,0.00
465311,2.12413,2.12413,2.12413,1.36163,0.00000,0.88111,26.7984,1,2,0.29,0.00,0.00
465447,2.12425,2.12425,2.12425,1.36163,0.00000,0.88113,26.7984,1,2,0.29,0.00,0.00
465587,2.12450,2.12450,2.12450,1.36163,0.00000,0.88119,26.7973,1,2,0.29,0.00,0.00
465736,2.12450,2.12450,2.12450,1.36163,0.00000,0.88119,26.7984,1,2,0.29,0.00,0.00
465873,2.12462,2.12462,2.12462,1.36150,0.00000,0.88121,26.7984,1,2,0.29,0.00,0.00
466016,2.12462,2.12462,2.12462,1.36175,0.00000,0.88121,26.7984,1,2,0.29,0.00,0.00
466151,2.12487,2.12487,2.12487,1.36163,0.00000,0.88126,26.7984,1,2,0.29,0.00,0.00
466294,2.12487,2.12487,2.12487,1.36163,0.00000,0.88126,26.7984,1,2,0.29,0.00,0.00
466437,2.12487,2.12487,2.12487,1.36150,0.00000,0.88126,26.7984,1,2,0.29,0.00,0.00
466572,2.12500,2.12500,2.12500,1.36163,0.00000,0.88129,26.7984,1,2,0.29,0.00,0.00
466723,2.12512,2.12512,2.12512,1.36150,0.00000,0.88131,26.7984,1,2,0.29,0.00,0.00
466862,2.12512,2.12512,2.12512,1.36163,0.00000,0.88131,26.7984,1,2,0.29,0.00,0.00
466998,2.12512,2.12512,2.12512,1.36163,0.00000,0.88131,26.7984,1,2,0.29,0.00,0.00
467138,2.12525,2.12525,2.12525,1.36175,0.00000,0.88134,26.7995,1,2,0.29,0.00,0.00
467282,2.12525,2.12525,2.12525,1.36163,0.00000,0.88134,26.7984,1,2,0.29,0.00,0.00
467418,2.12537,2.12537,2.12537,1.36150,0.00000,0.88136,26.7995,1,2,0.29,0.00,0.00
467567,2.12537,2.12537,2.12537,1.36163,0.00000,0.88136,26.7984,1,2,0.29,0.00,0.00
467707,2.12550,2.12550,2.12550,1.36163,0.00000,0.88139,26.7995,1,2,0.29,0.00,0.00
467844,2.12550,2.12550,2.12550,1.36175,0.00000,0.88139,26.7995,1,2,0.29,0.00,0.00
467987,2.12550,2.12550,2.12550,1.36150,0.00000,0.88139,26.7995,1,2,0.29,0.00,0.00
468122,2.12550,2.12550,2.12550,1.36163,0.00000,0.88139,26.7995,1,2,0.29,0.00,0.00
468265,2.12562,2.12562,2.12562,1.36175,0.00000,0.88142,26.7995,1,2,0.29,0.00,0.00
468413,2.12562,2.12562,2.12562,1.36163,0.00000,0.88142,26.7995,1,2,0.29,0.00,0.00
468549,2.12575,2.12575,2.12575,1.36163,0.00000,0.88144,26.7995,1,2,0.29,0.00,0.00
468695,2.12575,2.12575,2.12575,1.36163,0.00000,0.88144,26.7995,1,2,0.29,0.00,0.00
468834,2.12575,2.12575,2.12575,1.36163,0.00000,0.88144,26.7995,1,2,0.29,0.00,0.00
468970,2.12587,2.12587,2.12587,1.36163,0.00000,0.88147,26.7995,1,2,0.29,0.00,0.00
469110,2.12587,2.12587,2.12587,1.36163,0.00000,0.88147,26.7995,1,2,0.29,0.00,0.00
469259,2.12600,2.12600,2.12600,1.36150,0.00000,0.88149,26.7995,1,2,0.29,0.00,0.00
469396,2.12600,2.12600,2.12600,1.36163,0.00000,0.88149,26.7995,1,2,0.29,0.00,0.00
469539,2.12600,2.12600,2.12600,1.36163,0.00000,0.88149,26.7995,1,2,0.29,0.00,0.00
469681,2.12600,2.12600,2.12600,1.36163,0.00000,0.88149,26.7995,1,2,0.29,0.00,0.00
469824,2.12612,2.12612,2.12612,1.36150,0.00000,0.88152,26.7995,1,2,0.29,0.00,0.00
469967,2.12612,2.12612,2.12612,1.36150,0.00000,0.88152,26.8007,1,2,0.29,0.00,0.00
470109,2.12625,2.12625,2.12625,1.36163,0.00000,0.88154,26.8007,1,2,0.29,0.00,0.00
470255,2.12625,2.12625,2.12625,1.36175,0.00000,0.88154,26.8007,1,2,0.29,0.00,0.00
470395,2.12625,2.12625,2.12625,1.36163,0.00000,0.88154,26.7995,1,2,0.29,0.00,0.00
470538,2.12625,2.12625,2.12625,1.36150,0.00000,0.88154,26.7995,1,2,0.29,0.00,0.00
470681,2.12637,2.12637,2.12637,1.36163,0.00000,0.88157,26.8007,1,2,0.29,0.00,0.00
470826,2.12637,2.12637,2.12637,1.36163,0.00000,0.88157,26.8007,1,2,0.29,0.00,0.00
470968,2.12637,2.12637,2.12637,1.36163,0.00000,0.88157,26.8007,1,2,0.29,0.00,0.00
471111,2.12650,2.12650,2.12650,1.36163,0.00000,0.88159,26.8007,1,2,0.29,0.00,0.00
471252,2.12637,2.12637,2.12637,1.36163,0.00000,0.88157,26.8007,1,2,0.29,0.00,0.00
471395,2.12650,2.12650,2.12650,1.36163,0.00000,0.88159,26.8007,1,2,0.29,0.00,0.00
471538,2.12650,2.12650,2.12650,1.36163,0.00000,0.88159,26.8007,1,2,0.29,0.00,0.00
471681,2.12663,2.12663,2.12663,1.36150,0.00000,0.88162,26.8007,1,2,0.29,0.00,0.00
471824,2.12663,2.12663,2.12663,1.36163,0.00000,0.88162,26.8007,1,2,0.29,0.00,0.00
471971,2.12663,2.12663,2.12663,1.36163,0.00000,0.88162,26.8007,1,2,0.29,0.00,0.00
472109,2.12663,2.12663,2.12663,1.36163,0.00000,0.88162,26.8007,1,2,0.29,0.00,0.00
472254,2.12663,2.12663,2.12663,1.36150,0.00000,0.88162,26.8007,1,2,0.29,0.00,0.00
472395,2.12675,2.12675,2.12675,1.36163,0.00000,0.88165,26.8007,1,2,0.29,0.00,0.00
472538,2.12675,2.12675,2.12675,1.36163,0.00000,0.88165,26.8007,1,2,0.29,0.00,0.00
472681,2.12675,2.12675,2.12675,1.36150,0.00000,0.88165,26.8007,1,2,0.29,0.00,0.00
472830,2.12675,2.12675,2.12675,1.36163,0.00000,0.88165,26.8007,1,2,0.29,0.00,0.00
472967,2.12687,2.12687,2.12687,1.36163,0.00000,0.88167,26.8007,1,2,0.29,0.00,0.00
473110,2.12687,2.12687,2.12687,1.36163,0.00000,0.88167,26.8007,1,2,0.29,0.00,0.00
473252,2.12700,2.12700,2.12700,1.36163,0.00000,0.88170,26.8007,1,2,0.29,0.00,0.00
473395,2.12700,2.12700,2.12700,1.36175,0.00000,0.88170,26.8007,1,2,0.29,0.00,0.00
473538,2.12700,2.12700,2.12700,1.36163,0.00000,0.88170,26.8007,1,2,0.29,0.00,0.00
473681,2.12700,2.12700,2.12700,1.36163,0.00000,0.88170,26.8018,1,2,0.29,0.00,0.00
473827,2.12712,2.12712,2.12712,1.36150,0.00000,0.88172,26.8007,1,2,0.29,0.00,0.00
473966,2.12712,2.12712,2.12712,1.36163,0.00000,0.88172,26.8007,1,2,0.29,0.00,0.00
474109,2.12712,2.12712,2.12712,1.36150,0.00000,0.88172,26.8007,1,2,0.29,0.00,0.00
474255,2.12712,2.12712,2.12712,1.36163,0.00000,0.88172,26.8018,1,2,0.29,0.00,0.00
474395,2.12725,2.12725,2.12725,1.36163,0.00000,0.88175,26.8018,1,2,0.29,0.00,0.00
474538,2.12712,2.12712,2.12712,1.36163,0.00000,0.88172,26.8018,1,2,0.29,0.00,0.00
474681,2.12725,2.12725,2.12725,1.36163,0.00000,0.88175,26.8018,1,2,0.29,0.00,0.00
474824,2.12725,2.12725,2.12725,1.36150,0.00000,0.88175,26.8018,1,2,0.29,0.00,0.00
