Time[ms],Vup[V],Vdwn[V],Vdiode[V],Vled[V],Vscat[V],OD[],Temp[C],Color[],LoopCount[],Vfb_x[V],Vfb_y[V],Vfb_z[V]
770531,2.10625,2.10625,2.10625,1.36125,0.00000,0.87744,26.8895,1,0,0.13,0.00,0.00
770669,2.10625,2.10625,2.10625,1.36138,0.00000,0.87744,26.8895,1,0,0.13,0.00,0.00
770812,2.10637,2.10637,2.10637,1.36138,0.00000,0.87746,26.8895,1,0,0.13,0.00,0.00
770953,2.10637,2.10637,2.10637,1.36125,0.00000,0.87746,26.8895,1,0,0.13,0.00,0.00
771094,2.10625,2.10625,2.10625,1.36112,0.00000,0.87744,26.8895,1,0,0.13,0.00,0.00
771236,2.10625,2.10625,2.10625,1.36138,0.00000,0.87744,26.8895,1,0,0.13,0.00,0.00
771379,2.10625,2.10625,2.10625,1.36125,0.00000,0.87744,26.8895,1,0,0.13,0.00,0.00
771517,2.10625,2.10625,2.10625,1.36125,0.00000,0.87744,26.8895,1,0,0.13,0.00,0.00
771655,2.10625,2.10625,2.10625,1.36138,0.00000,0.87744,26.8895,1,0,0.13,0.00,0.00
771801,2.10637,2.10637,2.10637,1.36138,0.00000,0.87746,26.8895,1,0,0.13,0.00,0.00
771966,2.10637,2.10637,2.10637,1.36125,0.00000,0.87746,26.8895,1,0,0.13,0.00,0.00
772109,2.10625,2.10625,2.10625,1.36138,0.00000,0.87744,26.8895,1,0,0.13,0.00,0.00
772257,2.10625,2.10625,2.10625,1.36125,0.00000,0.87744,26.8895,1,0,0.13,0.00,0.00
772395,2.10625,2.10625,2.10625,1.36138,0.00000,0.87744,26.8895,1,0,0.13,0.00,0.00
772538,2.10625,2.10625,2.10625,1.36125,0.00000,0.87744,26.8895,1,0,0.13,0.00,0.00
772680,2.10625,2.10625,2.10625,1.36125,0.00000,0.87744,26.8907,1,0,0.13,0.00,0.00
772826,2.10637,2.10637,2.10637,1.36125,0.00000,0.87746,26.8895,1,0,0.13,0.00,0.00
772966,2.10625,2.10625,2.10625,1.36138,0.00000,0.87744,26.8895,1,0,0.13,0.00,0.00
773109,2.10625,2.10625,2.10625,1.36125,0.00000,0.87744,26.8895,1,0,0.13,0.00,0.00
773258,2.10625,2.10625,2.10625,1.36125,0.00000,0.87744,26.8907,1,0,0.13,0.00,0.00
773396,2.10625,2.10625,2.10625,1.36138,0.00000,0.87744,26.8907,1,0,0.13,0.00,0.00
773546,2.09875,2.09875,2.09875,1.36112,0.00000,0.87589,26.8907,1,1,0.00,0.37,0.00
773692,2.08112,2.08112,2.08112,1.36138,0.00000,0.87223,26.8907,1,1,0.00,0.37,0.00
773829,2.07850,2.07850,2.07850,1.36125,0.00000,0.87168,26.8907,1,1,0.00,0.37,0.00
773966,2.07775,2.07775,2.07775,1.36125,0.00000,0.87152,26.8907,1,1,0.00,0.37,0.00
774110,2.07750,2.07750,2.07750,1.36125,0.00000,0.87147,26.8907,1,1,0.00,0.37,0.00
774253,2.07750,2.07750,2.07750,1.36125,0.00000,0.87147,26.8907,1,1,0.00,0.37,0.00
774395,2.07762,2.07762,2.07762,1.36125,0.00000,0.87150,26.8907,1,1,0.00,0.37,0.00
774538,2.07762,2.07762,2.07762,1.36138,0.00000,0.87150,26.8907,1,1,0.00,0.37,0.00
774680,2.07762,2.07762,2.07762,1.36125,0.00000,0.87150,26.8907,1,1,0.00,0.37,0.00
774823,2.07762,2.07762,2.07762,1.36138,0.00000,0.87150,26.8918,1,1,0.00,0.37,0.00
774967,2.07762,2.07762,2.07762,1.36125,0.00000,0.87150,26.8907,1,1,0.00,0.37,0.00
775109,2.07762,2.07762,2.07762,1.36138,0.00000,0.87150,26.8918,1,1,0.00,0.37,0.00
775255,2.07762,2.07762,2.07762,1.36138,0.00000,0.87150,26.8907,1,1,0.00,0.37,0.00
775396,2.07762,2.07762,2.07762,1.36138,0.00000,0.87150,26.8907,1,1,0.00,0.37,0.00
775538,2.07762,2.07762,2.07762,1.36125,0.00000,0.87150,26.8907,1,1,0.00,0.37,0.00
775680,2.07762,2.07762,2.07762,1.36125,0.00000,0.87150,26.8907,1,1,0.00,0.37,0.00
775829,2.07762,2.07762,2.07762,1.36138,0.00000,0.87150,26.8907,1,1,0.00,0.37,0.00
775967,2.07750,2.07750,2.07750,1.36125,0.00000,0.87147,26.8918,1,1,0.00,0.37,0.00
776109,2.07750,2.07750,2.07750,1.36138,0.00000,0.87147,26.8918,1,1,0.00,0.37,0.00
776255,2.07750,2.07750,2.07750,1.36125,0.00000,0.87147,26.8918,1,1,0.00,0.37,0.00
776395,2.07750,2.07750,2.07750,1.36138,0.00000,0.87147,26.8918,1,1,0.00,0.37,0.00
776538,2.07750,2.07750,2.07750,1.36138,0.00000,0.87147,26.8907,1,1,0.00,0.37,0.00
776682,2.07750,2.07750,2.07750,1.36125,0.00000,0.87147,26.8918,1,1,0.00,0.37,0.00
776826,2.07750,2.07750,2.07750,1.36138,0.00000,0.87147,26.8918,1,1,0.00,0.37,0.00
776967,2.07750,2.07750,2.07750,1.36125,0.00000,0.87147,26.8918,1,1,0.00,0.37,0.00
777109,2.07737,2.07737,2.07737,1.36125,0.00000,0.87144,26.8918,1,1,0.00,0.37,0.00
777252,2.07737,2.07737,2.07737,1.36138,0.00000,0.87144,26.8918,1,1,0.00,0.37,0.00
777395,2.07750,2.07750,2.07750,1.36138,0.00000,0.87147,26.8918,1,1,0.00,0.37,0.00
777539,2.07750,2.07750,2.07750,1.36125,0.00000,0.87147,26.8918,1,1,0.00,0.37,0.00
777680,2.07750,2.07750,2.07750,1.36125,0.00000,0.87147,26.8918,1,1,0.00,0.37,0.00
777826,2.07737,2.07737,2.07737,1.36125,0.00000,0.87144,26.8918,1,1,0.00,0.37,0.00
777967,2.07737,2.07737,2.07737,1.36125,0.00000,0.87144,26.8918,1,1,0.00,0.37,0.00
778221,2.07737,2.07737,2.07737,1.36138,0.00000,0.87144,26.8918,1,1,0.00,0.37,0.00
778358,2.07737,2.07737,2.07737,1.36125,0.00000,0.87144,26.8918,1,1,0.00,0.37,0.00
778494,2.07737,2.07737,2.07737,1.36125,0.00000,0.87144,26.8918,1,1,0.00,0.37,0.00
778635,2.07737,2.07737,2.07737,1.36138,0.00000,0.87144,26.8918,1,1,0.00,0.37,0.00
778776,2.07737,2.07737,2.07737,1.36125,0.00000,0.87144,26.8918,1,1,0.00,0.37,0.00
778913,2.07750,2.07750,2.07750,1.36125,0.00000,0.87147,26.8918,1,1,0.00,0.37,0.00
779049,2.07750,2.07750,2.07750,1.36125,0.00000,0.87147,26.8918,1,1,0.00,0.37,0.00
