Time[ms],Vup[V],Vdwn[V],Vdiode[V],Vled[V],Vscat[V],OD[],Temp[C],Color[],LoopCount[],Vfb_x[V],Vfb_y[V],Vfb_z[V]
296299,2.10550,2.10550,2.10550,1.36175,0.00000,0.87728,26.7358,1,4,0.13,0.00,0.00
296435,2.10562,2.10562,2.10562,1.36200,0.00000,0.87731,26.7358,1,4,0.13,0.00,0.00
296574,2.10575,2.10575,2.10575,1.36200,0.00000,0.87734,26.7369,1,4,0.13,0.00,0.00
296724,2.10587,2.10587,2.10587,1.36187,0.00000,0.87736,26.7369,1,4,0.13,0.00,0.00
296860,2.10600,2.10600,2.10600,1.36187,0.00000,0.87739,26.7358,1,4,0.13,0.00,0.00
296999,2.10612,2.10612,2.10612,1.36175,0.00000,0.87741,26.7369,1,4,0.13,0.00,0.00
297148,2.10625,2.10625,2.10625,1.36187,0.00000,0.87744,26.7358,1,4,0.13,0.00,0.00
297291,2.10625,2.10625,2.10625,1.36187,0.00000,0.87744,26.7369,1,4,0.13,0.00,0.00
297433,2.10650,2.10650,2.10650,1.36175,0.00000,0.87749,26.7369,1,4,0.13,0.00,0.00
297573,2.10650,2.10650,2.10650,1.36175,0.00000,0.87749,26.7369,1,4,0.13,0.00,0.00
297716,2.10650,2.10650,2.10650,1.36187,0.00000,0.87749,26.7369,1,4,0.13,0.00,0.00
297858,2.10650,2.10650,2.10650,1.36187,0.00000,0.87749,26.7369,1,4,0.13,0.00,0.00
298003,2.10663,2.10663,2.10663,1.36187,0.00000,0.87752,26.7369,1,4,0.13,0.00,0.00
298142,2.10663,2.10663,2.10663,1.36187,0.00000,0.87752,26.7369,1,4,0.13,0.00,0.00
298292,2.10663,2.10663,2.10663,1.36187,0.00000,0.87752,26.7369,1,4,0.13,0.00,0.00
298428,2.10675,2.10675,2.10675,1.36175,0.00000,0.87754,26.7369,1,4,0.13,0.00,0.00
298567,2.10687,2.10687,2.10687,1.36187,0.00000,0.87757,26.7369,1,4,0.13,0.00,0.00
298717,2.10687,2.10687,2.10687,1.36187,0.00000,0.87757,26.7380,1,4,0.13,0.00,0.00
298853,2.10687,2.10687,2.10687,1.36187,0.00000,0.87757,26.7369,1,4,0.13,0.00,0.00
298990,2.10700,2.10700,2.10700,1.36187,0.00000,0.87759,26.7369,1,4,0.13,0.00,0.00
299134,2.10700,2.10700,2.10700,1.36187,0.00000,0.87759,26.7369,1,4,0.13,0.00,0.00
299276,2.10700,2.10700,2.10700,1.36187,0.00000,0.87759,26.7369,1,4,0.13,0.00,0.00
299415,2.10712,2.10712,2.10712,1.36187,0.00000,0.87762,26.7369,1,4,0.13,0.00,0.00
299560,2.10712,2.10712,2.10712,1.36187,0.00000,0.87762,26.7369,1,4,0.13,0.00,0.00
299702,2.10712,2.10712,2.10712,1.36175,0.00000,0.87762,26.7369,1,4,0.13,0.00,0.00
299850,2.10725,2.10725,2.10725,1.36187,0.00000,0.87765,26.7369,1,4,0.13,0.00,0.00
299990,2.10738,2.10738,2.10738,1.36187,0.00000,0.87767,26.7380,1,4,0.13,0.00,0.00
300128,2.10738,2.10738,2.10738,1.36187,0.00000,0.87767,26.7380,1,4,0.13,0.00,0.00
300275,2.10725,2.10725,2.10725,1.36200,0.00000,0.87765,26.7380,1,4,0.13,0.00,0.00
300416,2.10738,2.10738,2.10738,1.36187,0.00000,0.87767,26.7380,1,4,0.13,0.00,0.00
300554,2.10738,2.10738,2.10738,1.36187,0.00000,0.87767,26.7380,1,4,0.13,0.00,0.00
300710,2.10738,2.10738,2.10738,1.36200,0.00000,0.87767,26.7369,1,4,0.13,0.00,0.00
300846,2.10738,2.10738,2.10738,1.36175,0.00000,0.87767,26.7380,1,4,0.13,0.00,0.00
300985,2.10738,2.10738,2.10738,1.36187,0.00000,0.87767,26.7380,1,4,0.13,0.00,0.00
301130,2.10738,2.10738,2.10738,1.36187,0.00000,0.87767,26.7380,1,4,0.13,0.00,0.00
301272,2.10750,2.10750,2.10750,1.36200,0.00000,0.87770,26.7380,1,4,0.13,0.00,0.00
301411,2.10750,2.10750,2.10750,1.36175,0.00000,0.87770,26.7380,1,4,0.13,0.00,0.00
301560,2.10750,2.10750,2.10750,1.36187,0.00000,0.87770,26.7380,1,4,0.13,0.00,0.00
301703,2.10762,2.10762,2.10762,1.36187,0.00000,0.87772,26.7392,1,4,0.13,0.00,0.00
301845,2.10762,2.10762,2.10762,1.36175,0.00000,0.87772,26.7380,1,4,0.13,0.00,0.00
301985,2.10762,2.10762,2.10762,1.36175,0.00000,0.87772,26.7380,1,4,0.13,0.00,0.00
302123,2.10762,2.10762,2.10762,1.36175,0.00000,0.87772,26.7380,1,4,0.13,0.00,0.00
302270,2.10762,2.10762,2.10762,1.36187,0.00000,0.87772,26.7380,1,4,0.13,0.00,0.00
302415,2.10762,2.10762,2.10762,1.36187,0.00000,0.87772,26.7392,1,4,0.13,0.00,0.00
302554,2.10775,2.10775,2.10775,1.36187,0.00000,0.87775,26.7380,1,4,0.13,0.00,0.00
302704,2.10775,2.10775,2.10775,1.36187,0.00000,0.87775,26.7380,1,4,0.13,0.00,0.00
302840,2.10775,2.10775,2.10775,1.36187,0.00000,0.87775,26.7392,1,4,0.13,0.00,0.00
302979,2.10762,2.10762,2.10762,1.36187,0.00000,0.87772,26.7392,1,4,0.13,0.00,0.00
303123,2.10775,2.10775,2.10775,1.36187,0.00000,0.87775,26.7380,1,4,0.13,0.00,0.00
303281,2.10787,2.10787,2.10787,1.36187,0.00000,0.87777,26.7392,1,4,0.13,0.00,0.00
303537,2.10775,2.10775,2.10775,1.36187,0.00000,0.87775,26.7380,1,4,0.13,0.00,0.00
303677,2.10787,2.10787,2.10787,1.36187,0.00000,0.87777,26.7392,1,4,0.13,0.00,0.00
303822,2.10800,2.10800,2.10800,1.36187,0.00000,0.87780,26.7392,1,4,0.13,0.00,0.00
303958,2.10787,2.10787,2.10787,1.36200,0.00000,0.87777,26.7392,1,4,0.13,0.00,0.00
304098,2.10787,2.10787,2.10787,1.36187,0.00000,0.87777,26.7392,1,4,0.13,0.00,0.00
304243,2.10800,2.10800,2.10800,1.36187,0.00000,0.87780,26.7392,1,4,0.13,0.00,0.00
304385,2.10800,2.10800,2.10800,1.36200,0.00000,0.87780,26.7392,1,4,0.13,0.00,0.00
304528,2.10800,2.10800,2.10800,1.36200,0.00000,0.87780,26.7392,1,4,0.13,0.00,0.00
304663,2.10800,2.10800,2.10800,1.36187,0.00000,0.87780,26.7392,1,4,0.13,0.00,0.00
304806,2.10800,2.10800,2.10800,1.36187,0.00000,0.87780,26.7392,1,4,0.13,0.00,0.00
304949,2.10800,2.10800,2.10800,1.36187,0.00000,0.87780,26.7392,1,4,0.13,0.00,0.00
305084,2.10800,2.10800,2.10800,1.36175,0.00000,0.87780,26.7392,1,4,0.13,0.00,0.00
305359,2.10800,2.10800,2.10800,1.36200,0.00000,0.87780,26.7403,1,4,0.13,0.00,0.00
305494,2.10813,2.10813,2.10813,1.36187,0.00000,0.87783,26.7403,1,4,0.13,0.00,0.00
305631,2.10813,2.10813,2.10813,1.36187,0.00000,0.87783,26.7403,1,4,0.13,0.00,0.00
305779,2.10813,2.10813,2.10813,1.36187,0.00000,0.87783,26.7403,1,4,0.13,0.00,0.00
305914,2.10800,2.10800,2.10800,1.36187,0.00000,0.87780,26.7403,1,4,0.13,0.00,0.00
306051,2.10813,2.10813,2.10813,1.36200,0.00000,0.87783,26.7403,1,4,0.13,0.00,0.00
306204,2.10813,2.10813,2.10813,1.36187,0.00000,0.87783,26.7403,1,4,0.13,0.00,0.00
306340,2.10813,2.10813,2.10813,1.36187,0.00000,0.87783,26.7403,1,4,0.13,0.00,0.00
306480,2.10813,2.10813,2.10813,1.36187,0.00000,0.87783,26.7403,1,4,0.13,0.00,0.00
306619,2.10813,2.10813,2.10813,1.36187,0.00000,0.87783,26.7403,1,4,0.13,0.00,0.00
306760,2.10813,2.10813,2.10813,1.36187,0.00000,0.87783,26.7403,1,4,0.13,0.00,0.00
306900,2.10813,2.10813,2.10813,1.36187,0.00000,0.87783,26.7403,1,4,0.13,0.00,0.00
307043,2.10813,2.10813,2.10813,1.36187,0.00000,0.87783,26.7403,1,4,0.13,0.00,0.00
307180,2.10813,2.10813,2.10813,1.36187,0.00000,0.87783,26.7403,1,4,0.13,0.00,0.00
307328,2.10825,2.10825,2.10825,1.36187,0.00000,0.87785,26.7403,1,4,0.13,0.00,0.00
307463,2.10825,2.10825,2.10825,1.36187,0.00000,0.87785,26.7403,1,4,0.13,0.00,0.00
307600,2.10825,2.10825,2.10825,1.36187,0.00000,0.87785,26.7403,1,4,0.13,0.00,0.00
307748,2.10825,2.10825,2.10825,1.36175,0.00000,0.87785,26.7403,1,4,0.13,0.00,0.00
307888,2.10825,2.10825,2.10825,1.36175,0.00000,0.87785,26.7403,1,4,0.13,0.00,0.00
308028,2.10837,2.10837,2.10837,1.36175,0.00000,0.87788,26.7415,1,4,0.13,0.00,0.00
308167,2.10825,2.10825,2.10825,1.36187,0.00000,0.87785,26.7415,1,4,0.13,0.00,0.00
308308,2.10837,2.10837,2.10837,1.36175,0.00000,0.87788,26.7415,1,4,0.13,0.00,0.00
308448,2.10825,2.10825,2.10825,1.36200,0.00000,0.87785,26.7415,1,4,0.13,0.00,0.00
308587,2.10837,2.10837,2.10837,1.36187,0.00000,0.87788,26.7415,1,4,0.13,0.00,0.00
308734,2.10837,2.10837,2.10837,1.36187,0.00000,0.87788,26.7415,1,4,0.13,0.00,0.00
308877,2.10825,2.10825,2.10825,1.36187,0.00000,0.87785,26.7403,1,4,0.13,0.00,0.00
309012,2.10825,2.10825,2.10825,1.36187,0.00000,0.87785,26.7415,1,4,0.13,0.00,0.00
309149,2.10837,2.10837,2.10837,1.36187,0.00000,0.87788,26.7415,1,4,0.13,0.00,0.00
309297,2.10837,2.10837,2.10837,1.36200,0.00000,0.87788,26.7415,1,4,0.13,0.00,0.00
309432,2.10850,2.10850,2.10850,1.36200,0.00000,0.87790,26.7415,1,4,0.13,0.00,0.00
309569,2.10837,2.10837,2.10837,1.36187,0.00000,0.87788,26.7415,1,4,0.13,0.00,0.00
309722,2.10837,2.10837,2.10837,1.36200,0.00000,0.87788,26.7415,1,4,0.13,0.00,0.00
309858,2.10837,2.10837,2.10837,1.36187,0.00000,0.87788,26.7415,1,4,0.13,0.00,0.00
309998,2.10837,2.10837,2.10837,1.36187,0.00000,0.87788,26.7415,1,4,0.13,0.00,0.00
310137,2.10837,2.10837,2.10837,1.36187,0.00000,0.87788,26.7415,1,4,0.13,0.00,0.00
310278,2.10837,2.10837,2.10837,1.36187,0.00000,0.87788,26.7415,1,4,0.13,0.00,0.00
310418,2.10850,2.10850,2.10850,1.36187,0.00000,0.87790,26.7415,1,4,0.13,0.00,0.00
310561,2.10850,2.10850,2.10850,1.36187,0.00000,0.87790,26.7415,1,4,0.13,0.00,0.00
310704,2.10837,2.10837,2.10837,1.36187,0.00000,0.87788,26.7415,1,4,0.13,0.00,0.00
310847,2.10850,2.10850,2.10850,1.36175,0.00000,0.87790,26.7415,1,4,0.13,0.00,0.00
310982,2.10850,2.10850,2.10850,1.36187,0.00000,0.87790,26.7415,1,4,0.13,0.00,0.00
311119,2.10850,2.10850,2.10850,1.36200,0.00000,0.87790,26.7426,1,4,0.13,0.00,0.00
311267,2.10850,2.10850,2.10850,1.36187,0.00000,0.87790,26.7426,1,4,0.13,0.00,0.00
311407,2.10862,2.10862,2.10862,1.36187,0.00000,0.87793,26.7426,1,4,0.13,0.00,0.00
311547,2.10862,2.10862,2.10862,1.36187,0.00000,0.87793,26.7426,1,4,0.13,0.00,0.00
311691,2.10862,2.10862,2.10862,1.36187,0.00000,0.87793,26.7426,1,4,0.13,0.00,0.00
311827,2.10862,2.10862,2.10862,1.36175,0.00000,0.87793,26.7426,1,4,0.13,0.00,0.00
311967,2.10862,2.10862,2.10862,1.36187,0.00000,0.87793,26.7426,1,4,0.13,0.00,0.00
312109,2.10862,2.10862,2.10862,1.36187,0.00000,0.87793,26.7426,1,4,0.13,0.00,0.00
312255,2.10862,2.10862,2.10862,1.36200,0.00000,0.87793,26.7426,1,4,0.13,0.00,0.00
312398,2.10862,2.10862,2.10862,1.36187,0.00000,0.87793,26.7426,1,4,0.13,0.00,0.00
312538,2.10862,2.10862,2.10862,1.36187,0.00000,0.87793,26.7426,1,4,0.13,0.00,0.00
312681,2.10875,2.10875,2.10875,1.36187,0.00000,0.87795,26.7426,1,4,0.13,0.00,0.00
312829,2.10875,2.10875,2.10875,1.36200,0.00000,0.87795,26.7426,1,4,0.13,0.00,0.00
312967,2.10875,2.10875,2.10875,1.36175,0.00000,0.87795,26.7437,1,4,0.13,0.00,0.00
313112,2.10875,2.10875,2.10875,1.36187,0.00000,0.87795,26.7426,1,4,0.13,0.00,0.00
313256,2.10875,2.10875,2.10875,1.36175,0.00000,0.87795,26.7426,1,4,0.13,0.00,0.00
313395,2.10875,2.10875,2.10875,1.36175,0.00000,0.87795,26.7426,1,4,0.13,0.00,0.00
313538,2.10875,2.10875,2.10875,1.36187,0.00000,0.87795,26.7426,1,4,0.13,0.00,0.00
313681,2.10875,2.10875,2.10875,1.36187,0.00000,0.87795,26.7426,1,4,0.13,0.00,0.00
313824,2.10875,2.10875,2.10875,1.36187,0.00000,0.87795,26.7426,1,4,0.13,0.00,0.00
313972,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7437,1,4,0.13,0.00,0.00
314109,2.10887,2.10887,2.10887,1.36200,0.00000,0.87798,26.7437,1,4,0.13,0.00,0.00
314252,2.10875,2.10875,2.10875,1.36187,0.00000,0.87795,26.7437,1,4,0.13,0.00,0.00
314395,2.10875,2.10875,2.10875,1.36187,0.00000,0.87795,26.7426,1,4,0.13,0.00,0.00
314538,2.10875,2.10875,2.10875,1.36187,0.00000,0.87795,26.7437,1,4,0.13,0.00,0.00
314681,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7437,1,4,0.13,0.00,0.00
314829,2.10875,2.10875,2.10875,1.36175,0.00000,0.87795,26.7437,1,4,0.13,0.00,0.00
314969,2.10875,2.10875,2.10875,1.36175,0.00000,0.87795,26.7437,1,4,0.13,0.00,0.00
315109,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7437,1,4,0.13,0.00,0.00
315253,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7437,1,4,0.13,0.00,0.00
315395,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7437,1,4,0.13,0.00,0.00
315538,2.10875,2.10875,2.10875,1.36187,0.00000,0.87795,26.7437,1,4,0.13,0.00,0.00
315681,2.10887,2.10887,2.10887,1.36175,0.00000,0.87798,26.7437,1,4,0.13,0.00,0.00
315828,2.10887,2.10887,2.10887,1.36200,0.00000,0.87798,26.7437,1,4,0.13,0.00,0.00
315971,2.10887,2.10887,2.10887,1.36175,0.00000,0.87798,26.7437,1,4,0.13,0.00,0.00
316109,2.10900,2.10900,2.10900,1.36175,0.00000,0.87801,26.7437,1,4,0.13,0.00,0.00
316252,2.10887,2.10887,2.10887,1.36175,0.00000,0.87798,26.7437,1,4,0.13,0.00,0.00
316395,2.10900,2.10900,2.10900,1.36175,0.00000,0.87801,26.7437,1,4,0.13,0.00,0.00
316538,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7437,1,4,0.13,0.00,0.00
316689,2.10900,2.10900,2.10900,1.36175,0.00000,0.87801,26.7437,1,4,0.13,0.00,0.00
316828,2.10900,2.10900,2.10900,1.36200,0.00000,0.87801,26.7437,1,4,0.13,0.00,0.00
316967,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7437,1,4,0.13,0.00,0.00
317109,2.10900,2.10900,2.10900,1.36200,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
317253,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
317395,2.10900,2.10900,2.10900,1.36200,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
317543,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
317681,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7437,1,4,0.13,0.00,0.00
317824,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
317967,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
318109,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7437,1,4,0.13,0.00,0.00
318252,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
318399,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
318538,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
318681,2.10900,2.10900,2.10900,1.36175,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
318825,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
318967,2.10900,2.10900,2.10900,1.36175,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
319109,2.10912,2.10912,2.10912,1.36187,0.00000,0.87803,26.7449,1,4,0.13,0.00,0.00
319257,2.10912,2.10912,2.10912,1.36187,0.00000,0.87803,26.7449,1,4,0.13,0.00,0.00
319395,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
319538,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7449,1,4,0.13,0.00,0.00
319681,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7460,1,4,0.13,0.00,0.00
319824,2.10912,2.10912,2.10912,1.36175,0.00000,0.87803,26.7449,1,4,0.13,0.00,0.00
319967,2.10912,2.10912,2.10912,1.36187,0.00000,0.87803,26.7460,1,4,0.13,0.00,0.00
320109,2.10912,2.10912,2.10912,1.36200,0.00000,0.87803,26.7460,1,4,0.13,0.00,0.00
320260,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7460,1,4,0.13,0.00,0.00
320519,2.10912,2.10912,2.10912,1.36187,0.00000,0.87803,26.7460,1,4,0.13,0.00,0.00
320657,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7460,1,4,0.13,0.00,0.00
320806,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7460,1,4,0.13,0.00,0.00
320942,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7460,1,4,0.13,0.00,0.00
321080,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7460,1,4,0.13,0.00,0.00
321354,2.10912,2.10912,2.10912,1.36187,0.00000,0.87803,26.7472,1,4,0.13,0.00,0.00
321492,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7460,1,4,0.13,0.00,0.00
321636,2.10900,2.10900,2.10900,1.36175,0.00000,0.87801,26.7460,1,4,0.13,0.00,0.00
321777,2.10912,2.10912,2.10912,1.36187,0.00000,0.87803,26.7460,1,4,0.13,0.00,0.00
321915,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7460,1,4,0.13,0.00,0.00
322059,2.10900,2.10900,2.10900,1.36175,0.00000,0.87801,26.7460,1,4,0.13,0.00,0.00
322215,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7460,1,0,0.13,0.00,0.00
322356,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7472,1,0,0.13,0.00,0.00
322496,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7460,1,0,0.13,0.00,0.00
322633,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7472,1,0,0.13,0.00,0.00
322779,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7460,1,0,0.13,0.00,0.00
322918,2.10900,2.10900,2.10900,1.36175,0.00000,0.87801,26.7460,1,0,0.13,0.00,0.00
323061,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7472,1,0,0.13,0.00,0.00
323210,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7472,1,0,0.13,0.00,0.00
323346,2.10900,2.10900,2.10900,1.36175,0.00000,0.87801,26.7472,1,0,0.13,0.00,0.00
323484,2.10900,2.10900,2.10900,1.36200,0.00000,0.87801,26.7472,1,0,0.13,0.00,0.00
323628,2.10900,2.10900,2.10900,1.36175,0.00000,0.87801,26.7460,1,0,0.13,0.00,0.00
323769,2.10900,2.10900,2.10900,1.36175,0.00000,0.87801,26.7472,1,0,0.13,0.00,0.00
323916,2.10900,2.10900,2.10900,1.36175,0.00000,0.87801,26.7460,1,0,0.13,0.00,0.00
324056,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7472,1,0,0.13,0.00,0.00
324198,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7472,1,0,0.13,0.00,0.00
324339,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7472,1,0,0.13,0.00,0.00
324478,2.10887,2.10887,2.10887,1.36175,0.00000,0.87798,26.7472,1,0,0.13,0.00,0.00
324615,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7472,1,0,0.13,0.00,0.00
324770,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7472,1,0,0.13,0.00,0.00
324906,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7472,1,0,0.13,0.00,0.00
325044,2.10875,2.10875,2.10875,1.36187,0.00000,0.87795,26.7472,1,0,0.13,0.00,0.00
325193,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7472,1,0,0.13,0.00,0.00
325329,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
325467,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7472,1,0,0.13,0.00,0.00
325611,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7472,1,0,0.13,0.00,0.00
325758,2.10887,2.10887,2.10887,1.36175,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
325899,2.10900,2.10900,2.10900,1.36187,0.00000,0.87801,26.7472,1,0,0.13,0.00,0.00
326038,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
326175,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7472,1,0,0.13,0.00,0.00
326321,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7472,1,0,0.13,0.00,0.00
326460,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
326602,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
326751,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
326886,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
327024,2.10887,2.10887,2.10887,1.36175,0.00000,0.87798,26.7472,1,0,0.13,0.00,0.00
327167,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
327308,2.10875,2.10875,2.10875,1.36187,0.00000,0.87795,26.7483,1,0,0.13,0.00,0.00
327454,2.10875,2.10875,2.10875,1.36175,0.00000,0.87795,26.7483,1,0,0.13,0.00,0.00
327594,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
327736,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
327877,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
328017,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
328154,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
328309,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7483,1,0,0.13,0.00,0.00
328455,2.10887,2.10887,2.10887,1.36187,0.00000,0.87798,26.7494,1,0,0.13,0.00,0.00
328592,2.10887,2.10887,2.10887,1.36175,0.00000,0.87798,26.7494,1,0,0.13,0.00,0.00
