Time[ms],Vup[V],Vdwn[V],Vdiode[V],Vled[V],Vscat[V],OD[],Temp[C],Color[],LoopCount[],Vfb_x[V],Vfb_y[V],Vfb_z[V]
153070,2.07550,2.07550,2.07550,1.36213,0.00000,0.87105,26.6777,1,3,0.00,0.17,0.00
153219,2.07538,2.07538,2.07538,1.36213,0.00000,0.87103,26.6777,1,3,0.00,0.17,0.00
153355,2.07538,2.07538,2.07538,1.36213,0.00000,0.87103,26.6788,1,3,0.00,0.17,0.00
153493,2.07538,2.07538,2.07538,1.36225,0.00000,0.87103,26.6788,1,3,0.00,0.17,0.00
153637,2.07538,2.07538,2.07538,1.36225,0.00000,0.87103,26.6777,1,3,0.00,0.17,0.00
153778,2.07538,2.07538,2.07538,1.36213,0.00000,0.87103,26.6788,1,3,0.00,0.17,0.00
153925,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6800,1,3,0.00,0.17,0.00
154065,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6788,1,3,0.00,0.17,0.00
154207,2.07538,2.07538,2.07538,1.36213,0.00000,0.87103,26.6800,1,3,0.00,0.17,0.00
154348,2.07550,2.07550,2.07550,1.36213,0.00000,0.87105,26.6788,1,3,0.00,0.17,0.00
154488,2.07538,2.07538,2.07538,1.36213,0.00000,0.87103,26.6800,1,3,0.00,0.17,0.00
154625,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6788,1,3,0.00,0.17,0.00
154780,2.07538,2.07538,2.07538,1.36213,0.00000,0.87103,26.6788,1,3,0.00,0.17,0.00
154916,2.07538,2.07538,2.07538,1.36213,0.00000,0.87103,26.6811,1,3,0.00,0.17,0.00
155054,2.07538,2.07538,2.07538,1.36213,0.00000,0.87103,26.6811,1,3,0.00,0.17,0.00
155203,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6800,1,3,0.00,0.17,0.00
155339,2.07538,2.07538,2.07538,1.36213,0.00000,0.87103,26.6800,1,3,0.00,0.17,0.00
155477,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6800,1,3,0.00,0.17,0.00
155626,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6800,1,3,0.00,0.17,0.00
155768,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6811,1,3,0.00,0.17,0.00
155909,2.07538,2.07538,2.07538,1.36213,0.00000,0.87103,26.6811,1,3,0.00,0.17,0.00
156049,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6800,1,3,0.00,0.17,0.00
156191,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6811,1,3,0.00,0.17,0.00
156332,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6800,1,3,0.00,0.17,0.00
156476,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6811,1,3,0.00,0.17,0.00
156614,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6811,1,3,0.00,0.17,0.00
156763,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6811,1,3,0.00,0.17,0.00
156899,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6800,1,3,0.00,0.17,0.00
157037,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6811,1,3,0.00,0.17,0.00
157181,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6800,1,3,0.00,0.17,0.00
157322,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6800,1,3,0.00,0.17,0.00
157469,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6811,1,3,0.00,0.17,0.00
157609,2.07512,2.07512,2.07512,1.36225,0.00000,0.87097,26.6822,1,3,0.00,0.17,0.00
157751,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6811,1,3,0.00,0.17,0.00
157892,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6811,1,3,0.00,0.17,0.00
158032,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
158169,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6800,1,3,0.00,0.17,0.00
158324,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6822,1,3,0.00,0.17,0.00
158460,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
158598,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
158747,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6811,1,3,0.00,0.17,0.00
158883,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6811,1,3,0.00,0.17,0.00
159021,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6811,1,3,0.00,0.17,0.00
159170,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
159312,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
159453,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6811,1,3,0.00,0.17,0.00
159593,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
159735,2.07512,2.07512,2.07512,1.36225,0.00000,0.87097,26.6834,1,3,0.00,0.17,0.00
159876,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
160020,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
160287,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
160426,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
160563,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
160710,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
160850,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
160992,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
161136,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6822,1,3,0.00,0.17,0.00
161277,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6834,1,3,0.00,0.17,0.00
161415,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
161559,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
161700,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
161847,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
161987,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
162124,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
162270,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
162410,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
162547,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
162693,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6822,1,3,0.00,0.17,0.00
162837,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
162975,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6834,1,3,0.00,0.17,0.00
163119,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6834,1,3,0.00,0.17,0.00
163260,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6834,1,3,0.00,0.17,0.00
163398,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6822,1,3,0.00,0.17,0.00
163542,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6822,1,3,0.00,0.17,0.00
163689,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6845,1,3,0.00,0.17,0.00
163830,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
163970,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
164110,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
164256,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
164396,2.07525,2.07525,2.07525,1.36187,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
164538,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
164681,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
164824,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
164967,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
165110,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
165464,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
165613,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
165754,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
165892,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
166035,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
166170,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
166313,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6834,1,3,0.00,0.17,0.00
166461,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
166598,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
166744,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
166883,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
167020,2.07538,2.07538,2.07538,1.36200,0.00000,0.87103,26.6856,1,3,0.00,0.17,0.00
167160,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
167309,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
167447,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
167590,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
167731,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
167869,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
168012,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
168147,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
168299,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
168438,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
168575,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
168721,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6845,1,3,0.00,0.17,0.00
168860,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
168996,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
169145,2.07538,2.07538,2.07538,1.36213,0.00000,0.87103,26.6856,1,3,0.00,0.17,0.00
169286,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
169424,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
169567,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
169708,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
169846,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
169994,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
170131,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
170277,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
170416,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
170552,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
170698,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
170842,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
170980,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
171123,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
171264,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
171402,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
171546,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
171693,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
171833,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
171972,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
172110,2.07538,2.07538,2.07538,1.36213,0.00000,0.87103,26.6868,1,3,0.00,0.17,0.00
172256,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
172395,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
172538,2.07538,2.07538,2.07538,1.36200,0.00000,0.87103,26.6868,1,3,0.00,0.17,0.00
172681,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
172824,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
172967,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
173110,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6856,1,3,0.00,0.17,0.00
173252,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
173395,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
173543,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
173681,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
173827,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
173967,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
174110,2.07512,2.07512,2.07512,1.36200,0.00000,0.87097,26.6868,1,3,0.00,0.17,0.00
174256,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
174400,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
174538,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
174681,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
174824,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6868,1,3,0.00,0.17,0.00
174967,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
175110,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
175267,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
175401,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
175538,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
175681,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
175824,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6879,1,3,0.00,0.17,0.00
175967,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6891,1,3,0.00,0.17,0.00
176113,2.07512,2.07512,2.07512,1.36200,0.00000,0.87097,26.6891,1,3,0.00,0.17,0.00
176253,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
176395,2.07512,2.07512,2.07512,1.36225,0.00000,0.87097,26.6879,1,3,0.00,0.17,0.00
176538,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
176681,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6879,1,3,0.00,0.17,0.00
176825,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
176967,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
177110,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6902,1,3,0.00,0.17,0.00
177257,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
177395,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6879,1,3,0.00,0.17,0.00
177538,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6891,1,3,0.00,0.17,0.00
177681,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
177826,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
178089,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
178230,2.07525,2.07525,2.07525,1.36225,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
178368,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
178511,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6902,1,3,0.00,0.17,0.00
178646,2.07512,2.07512,2.07512,1.36200,0.00000,0.87097,26.6891,1,3,0.00,0.17,0.00
178789,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
178937,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6902,1,3,0.00,0.17,0.00
179073,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
179219,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6902,1,3,0.00,0.17,0.00
179358,2.07525,2.07525,2.07525,1.36213,0.00000,0.87100,26.6891,1,3,0.00,0.17,0.00
179494,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6902,1,3,0.00,0.17,0.00
179634,2.07525,2.07525,2.07525,1.36200,0.00000,0.87100,26.6902,1,3,0.00,0.17,0.00
179783,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6902,1,3,0.00,0.17,0.00
179920,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6891,1,3,0.00,0.17,0.00
180063,2.07512,2.07512,2.07512,1.36200,0.00000,0.87097,26.6902,1,3,0.00,0.17,0.00
180203,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6902,1,3,0.00,0.17,0.00
180340,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6902,1,3,0.00,0.17,0.00
180483,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6913,1,3,0.00,0.17,0.00
180750,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6902,1,3,0.00,0.17,0.00
180893,2.07512,2.07512,2.07512,1.36200,0.00000,0.87097,26.6902,1,3,0.00,0.17,0.00
181028,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6913,1,3,0.00,0.17,0.00
181165,2.07512,2.07512,2.07512,1.36200,0.00000,0.87097,26.6902,1,3,0.00,0.17,0.00
181314,2.07512,2.07512,2.07512,1.36200,0.00000,0.87097,26.6902,1,3,0.00,0.17,0.00
181449,2.07512,2.07512,2.07512,1.36213,0.00000,0.87097,26.6902,1,3,0.00,0.17,0.00
181604,2.07350,2.07350,2.07350,1.36213,0.00000,0.87063,26.6913,1,4,0.13,0.00,0.00
181749,2.07887,2.07887,2.07887,1.36213,0.00000,0.87176,26.6902,1,4,0.13,0.00,0.00
181885,2.08262,2.08262,2.08262,1.36213,0.00000,0.87254,26.6902,1,4,0.13,0.00,0.00
