Time[ms],Vup[V],Vdwn[V],Vdiode[V],Vled[V],Vscat[V],OD[],Temp[C],Color[],LoopCount[],Vfb_x[V],Vfb_y[V],Vfb_z[V]
35967,2.11087,2.11087,2.11087,1.36225,0.00000,0.87839,26.6390,1,2,0.29,0.00,0.00
36110,2.11087,2.11087,2.11087,1.36225,0.00000,0.87839,26.6390,1,2,0.29,0.00,0.00
36253,2.11100,2.11100,2.11100,1.36225,0.00000,0.87842,26.6378,1,2,0.29,0.00,0.00
36395,2.11100,2.11100,2.11100,1.36225,0.00000,0.87842,26.6390,1,2,0.29,0.00,0.00
36538,2.11100,2.11100,2.11100,1.36225,0.00000,0.87842,26.6390,1,2,0.29,0.00,0.00
36681,2.11112,2.11112,2.11112,1.36238,0.00000,0.87844,26.6390,1,2,0.29,0.00,0.00
36824,2.11112,2.11112,2.11112,1.36225,0.00000,0.87844,26.6390,1,2,0.29,0.00,0.00
36967,2.11112,2.11112,2.11112,1.36238,0.00000,0.87844,26.6390,1,2,0.29,0.00,0.00
37110,2.11125,2.11125,2.11125,1.36225,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
37253,2.11125,2.11125,2.11125,1.36238,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
37395,2.11125,2.11125,2.11125,1.36225,0.00000,0.87847,26.6378,1,2,0.29,0.00,0.00
37538,2.11125,2.11125,2.11125,1.36225,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
37681,2.11125,2.11125,2.11125,1.36238,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
37824,2.11125,2.11125,2.11125,1.36238,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
37967,2.11125,2.11125,2.11125,1.36225,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
38110,2.11125,2.11125,2.11125,1.36225,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
38253,2.11125,2.11125,2.11125,1.36225,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
38395,2.11125,2.11125,2.11125,1.36238,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
38538,2.11125,2.11125,2.11125,1.36225,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
38681,2.11125,2.11125,2.11125,1.36225,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
38824,2.11125,2.11125,2.11125,1.36225,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
38967,2.11125,2.11125,2.11125,1.36225,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
39110,2.11138,2.11138,2.11138,1.36225,0.00000,0.87849,26.6390,1,2,0.29,0.00,0.00
39253,2.11125,2.11125,2.11125,1.36238,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
39395,2.11125,2.11125,2.11125,1.36238,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
39538,2.11138,2.11138,2.11138,1.36225,0.00000,0.87849,26.6390,1,2,0.29,0.00,0.00
39681,2.11138,2.11138,2.11138,1.36225,0.00000,0.87849,26.6390,1,2,0.29,0.00,0.00
39824,2.11138,2.11138,2.11138,1.36225,0.00000,0.87849,26.6390,1,2,0.29,0.00,0.00
39967,2.11150,2.11150,2.11150,1.36225,0.00000,0.87852,26.6401,1,2,0.29,0.00,0.00
40110,2.11138,2.11138,2.11138,1.36225,0.00000,0.87849,26.6401,1,2,0.29,0.00,0.00
40253,2.11150,2.11150,2.11150,1.36238,0.00000,0.87852,26.6390,1,2,0.29,0.00,0.00
40395,2.11150,2.11150,2.11150,1.36238,0.00000,0.87852,26.6401,1,2,0.29,0.00,0.00
40538,2.11138,2.11138,2.11138,1.36238,0.00000,0.87849,26.6390,1,2,0.29,0.00,0.00
40681,2.11138,2.11138,2.11138,1.36238,0.00000,0.87849,26.6401,1,2,0.29,0.00,0.00
40824,2.11125,2.11125,2.11125,1.36238,0.00000,0.87847,26.6390,1,2,0.29,0.00,0.00
41080,2.11125,2.11125,2.11125,1.36225,0.00000,0.87847,26.6401,1,2,0.29,0.00,0.00
41209,2.11112,2.11112,2.11112,1.36225,0.00000,0.87844,26.6401,1,2,0.29,0.00,0.00
41346,2.10675,2.10675,2.10675,1.36225,0.00000,0.87754,26.6401,1,3,0.00,0.17,0.00
41473,2.08325,2.08325,2.08325,1.36225,0.00000,0.87267,26.6401,1,3,0.00,0.17,0.00
41597,2.07837,2.07837,2.07837,1.36225,0.00000,0.87165,26.6390,1,3,0.00,0.17,0.00
41730,2.07625,2.07625,2.07625,1.36225,0.00000,0.87121,26.6401,1,3,0.00,0.17,0.00
41861,2.07512,2.07512,2.07512,1.36225,0.00000,0.87097,26.6412,1,3,0.00,0.17,0.00
41986,2.07462,2.07462,2.07462,1.36238,0.00000,0.87087,26.6401,1,3,0.00,0.17,0.00
42116,2.07412,2.07412,2.07412,1.36238,0.00000,0.87076,26.6412,1,3,0.00,0.17,0.00
42253,2.07375,2.07375,2.07375,1.36238,0.00000,0.87069,26.6390,1,3,0.00,0.17,0.00
42395,2.07337,2.07337,2.07337,1.36238,0.00000,0.87061,26.6412,1,3,0.00,0.17,0.00
42538,2.07325,2.07325,2.07325,1.36225,0.00000,0.87058,26.6424,1,3,0.00,0.17,0.00
42681,2.07300,2.07300,2.07300,1.36225,0.00000,0.87053,26.6401,1,3,0.00,0.17,0.00
42824,2.07275,2.07275,2.07275,1.36225,0.00000,0.87048,26.6424,1,3,0.00,0.17,0.00
42967,2.07262,2.07262,2.07262,1.36238,0.00000,0.87045,26.6424,1,3,0.00,0.17,0.00
43110,2.07250,2.07250,2.07250,1.36225,0.00000,0.87042,26.6424,1,3,0.00,0.17,0.00
43253,2.07237,2.07237,2.07237,1.36238,0.00000,0.87040,26.6412,1,3,0.00,0.17,0.00
43395,2.07225,2.07225,2.07225,1.36225,0.00000,0.87037,26.6401,1,3,0.00,0.17,0.00
43538,2.07213,2.07213,2.07213,1.36225,0.00000,0.87035,26.6412,1,3,0.00,0.17,0.00
43681,2.07213,2.07213,2.07213,1.36238,0.00000,0.87035,26.6412,1,3,0.00,0.17,0.00
43824,2.07200,2.07200,2.07200,1.36225,0.00000,0.87032,26.6412,1,3,0.00,0.17,0.00
43967,2.07200,2.07200,2.07200,1.36225,0.00000,0.87032,26.6401,1,3,0.00,0.17,0.00
44110,2.07175,2.07175,2.07175,1.36225,0.00000,0.87027,26.6424,1,3,0.00,0.17,0.00
44253,2.07175,2.07175,2.07175,1.36238,0.00000,0.87027,26.6424,1,3,0.00,0.17,0.00
44395,2.07162,2.07162,2.07162,1.36225,0.00000,0.87024,26.6424,1,3,0.00,0.17,0.00
44538,2.07162,2.07162,2.07162,1.36225,0.00000,0.87024,26.6424,1,3,0.00,0.17,0.00
44681,2.07150,2.07150,2.07150,1.36225,0.00000,0.87021,26.6412,1,3,0.00,0.17,0.00
44824,2.07137,2.07137,2.07137,1.36225,0.00000,0.87019,26.6424,1,3,0.00,0.17,0.00
44967,2.07125,2.07125,2.07125,1.36238,0.00000,0.87016,26.6412,1,3,0.00,0.17,0.00
45110,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6424,1,3,0.00,0.17,0.00
45253,2.07125,2.07125,2.07125,1.36238,0.00000,0.87016,26.6412,1,3,0.00,0.17,0.00
45395,2.07112,2.07112,2.07112,1.36238,0.00000,0.87014,26.6424,1,3,0.00,0.17,0.00
45538,2.07112,2.07112,2.07112,1.36225,0.00000,0.87014,26.6424,1,3,0.00,0.17,0.00
45681,2.07112,2.07112,2.07112,1.36238,0.00000,0.87014,26.6424,1,3,0.00,0.17,0.00
45824,2.07112,2.07112,2.07112,1.36225,0.00000,0.87014,26.6412,1,3,0.00,0.17,0.00
45967,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6424,1,3,0.00,0.17,0.00
46110,2.07112,2.07112,2.07112,1.36225,0.00000,0.87014,26.6412,1,3,0.00,0.17,0.00
46253,2.07112,2.07112,2.07112,1.36225,0.00000,0.87014,26.6435,1,3,0.00,0.17,0.00
46395,2.07100,2.07100,2.07100,1.36238,0.00000,0.87011,26.6412,1,3,0.00,0.17,0.00
46538,2.07112,2.07112,2.07112,1.36238,0.00000,0.87014,26.6435,1,3,0.00,0.17,0.00
46681,2.07112,2.07112,2.07112,1.36225,0.00000,0.87014,26.6435,1,3,0.00,0.17,0.00
46824,2.07112,2.07112,2.07112,1.36238,0.00000,0.87014,26.6412,1,3,0.00,0.17,0.00
46967,2.07112,2.07112,2.07112,1.36225,0.00000,0.87014,26.6412,1,3,0.00,0.17,0.00
47110,2.07112,2.07112,2.07112,1.36238,0.00000,0.87014,26.6435,1,3,0.00,0.17,0.00
47253,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6424,1,3,0.00,0.17,0.00
47395,2.07125,2.07125,2.07125,1.36238,0.00000,0.87016,26.6412,1,3,0.00,0.17,0.00
47538,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6412,1,3,0.00,0.17,0.00
47681,2.07112,2.07112,2.07112,1.36225,0.00000,0.87014,26.6435,1,3,0.00,0.17,0.00
47824,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6424,1,3,0.00,0.17,0.00
47967,2.07125,2.07125,2.07125,1.36238,0.00000,0.87016,26.6424,1,3,0.00,0.17,0.00
48110,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6435,1,3,0.00,0.17,0.00
48253,2.07125,2.07125,2.07125,1.36238,0.00000,0.87016,26.6424,1,3,0.00,0.17,0.00
48395,2.07125,2.07125,2.07125,1.36238,0.00000,0.87016,26.6435,1,3,0.00,0.17,0.00
48538,2.07125,2.07125,2.07125,1.36238,0.00000,0.87016,26.6446,1,3,0.00,0.17,0.00
48681,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6412,1,3,0.00,0.17,0.00
48824,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6446,1,3,0.00,0.17,0.00
49076,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6412,1,3,0.00,0.17,0.00
49209,2.07137,2.07137,2.07137,1.36225,0.00000,0.87019,26.6412,1,3,0.00,0.17,0.00
49335,2.07137,2.07137,2.07137,1.36238,0.00000,0.87019,26.6435,1,3,0.00,0.17,0.00
49459,2.07137,2.07137,2.07137,1.36238,0.00000,0.87019,26.6446,1,3,0.00,0.17,0.00
49587,2.07125,2.07125,2.07125,1.36238,0.00000,0.87016,26.6424,1,3,0.00,0.17,0.00
49719,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6424,1,3,0.00,0.17,0.00
49848,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6424,1,3,0.00,0.17,0.00
49978,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6424,1,3,0.00,0.17,0.00
50111,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6435,1,3,0.00,0.17,0.00
50253,2.07137,2.07137,2.07137,1.36238,0.00000,0.87019,26.6412,1,3,0.00,0.17,0.00
50395,2.07137,2.07137,2.07137,1.36225,0.00000,0.87019,26.6424,1,3,0.00,0.17,0.00
50538,2.07137,2.07137,2.07137,1.36225,0.00000,0.87019,26.6424,1,3,0.00,0.17,0.00
50681,2.07137,2.07137,2.07137,1.36225,0.00000,0.87019,26.6424,1,3,0.00,0.17,0.00
50824,2.07137,2.07137,2.07137,1.36238,0.00000,0.87019,26.6446,1,3,0.00,0.17,0.00
50967,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6424,1,3,0.00,0.17,0.00
51110,2.07137,2.07137,2.07137,1.36225,0.00000,0.87019,26.6446,1,3,0.00,0.17,0.00
51253,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6446,1,3,0.00,0.17,0.00
51395,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6424,1,3,0.00,0.17,0.00
51538,2.07125,2.07125,2.07125,1.36225,0.00000,0.87016,26.6435,1,3,0.00,0.17,0.00
51681,2.07137,2.07137,2.07137,1.36238,0.00000,0.87019,26.6424,1,3,0.00,0.17,0.00
51824,2.07137,2.07137,2.07137,1.36225,0.00000,0.87019,26.6446,1,3,0.00,0.17,0.00
51967,2.07150,2.07150,2.07150,1.36225,0.00000,0.87021,26.6424,1,3,0.00,0.17,0.00
52110,2.07150,2.07150,2.07150,1.36238,0.00000,0.87021,26.6435,1,3,0.00,0.17,0.00
52253,2.07150,2.07150,2.07150,1.36225,0.00000,0.87021,26.6435,1,3,0.00,0.17,0.00
52395,2.07150,2.07150,2.07150,1.36225,0.00000,0.87021,26.6435,1,3,0.00,0.17,0.00
52538,2.07150,2.07150,2.07150,1.36225,0.00000,0.87021,26.6458,1,3,0.00,0.17,0.00
52681,2.07150,2.07150,2.07150,1.36238,0.00000,0.87021,26.6435,1,3,0.00,0.17,0.00
52824,2.07150,2.07150,2.07150,1.36238,0.00000,0.87021,26.6446,1,3,0.00,0.17,0.00
52967,2.07150,2.07150,2.07150,1.36225,0.00000,0.87021,26.6424,1,3,0.00,0.17,0.00
53110,2.07150,2.07150,2.07150,1.36225,0.00000,0.87021,26.6446,1,3,0.00,0.17,0.00
53253,2.07150,2.07150,2.07150,1.36225,0.00000,0.87021,26.6424,1,3,0.00,0.17,0.00
53395,2.07150,2.07150,2.07150,1.36225,0.00000,0.87021,26.6446,1,3,0.00,0.17,0.00
53538,2.07150,2.07150,2.07150,1.36225,0.00000,0.87021,26.6458,1,3,0.00,0.17,0.00
53681,2.07162,2.07162,2.07162,1.36225,0.00000,0.87024,26.6446,1,3,0.00,0.17,0.00
53824,2.07175,2.07175,2.07175,1.36225,0.00000,0.87027,26.6446,1,3,0.00,0.17,0.00
53967,2.07162,2.07162,2.07162,1.36225,0.00000,0.87024,26.6458,1,3,0.00,0.17,0.00
54110,2.07175,2.07175,2.07175,1.36225,0.00000,0.87027,26.6435,1,3,0.00,0.17,0.00
54253,2.07175,2.07175,2.07175,1.36225,0.00000,0.87027,26.6435,1,3,0.00,0.17,0.00
54395,2.07175,2.07175,2.07175,1.36225,0.00000,0.87027,26.6458,1,3,0.00,0.17,0.00
54538,2.07187,2.07187,2.07187,1.36238,0.00000,0.87029,26.6435,1,3,0.00,0.17,0.00
54681,2.07175,2.07175,2.07175,1.36225,0.00000,0.87027,26.6435,1,3,0.00,0.17,0.00
54824,2.07187,2.07187,2.07187,1.36238,0.00000,0.87029,26.6435,1,3,0.00,0.17,0.00
54967,2.07187,2.07187,2.07187,1.36238,0.00000,0.87029,26.6458,1,3,0.00,0.17,0.00
55110,2.07187,2.07187,2.07187,1.36238,0.00000,0.87029,26.6435,1,3,0.00,0.17,0.00
55253,2.07187,2.07187,2.07187,1.36225,0.00000,0.87029,26.6435,1,3,0.00,0.17,0.00
55395,2.07187,2.07187,2.07187,1.36225,0.00000,0.87029,26.6435,1,3,0.00,0.17,0.00
55538,2.07200,2.07200,2.07200,1.36225,0.00000,0.87032,26.6435,1,3,0.00,0.17,0.00
55681,2.07200,2.07200,2.07200,1.36225,0.00000,0.87032,26.6446,1,3,0.00,0.17,0.00
55824,2.07187,2.07187,2.07187,1.36225,0.00000,0.87029,26.6446,1,3,0.00,0.17,0.00
55967,2.07200,2.07200,2.07200,1.36238,0.00000,0.87032,26.6446,1,3,0.00,0.17,0.00
56110,2.07200,2.07200,2.07200,1.36225,0.00000,0.87032,26.6446,1,3,0.00,0.17,0.00
56253,2.07213,2.07213,2.07213,1.36225,0.00000,0.87035,26.6435,1,3,0.00,0.17,0.00
56395,2.07213,2.07213,2.07213,1.36225,0.00000,0.87035,26.6458,1,3,0.00,0.17,0.00
56538,2.07213,2.07213,2.07213,1.36238,0.00000,0.87035,26.6469,1,3,0.00,0.17,0.00
56681,2.07213,2.07213,2.07213,1.36225,0.00000,0.87035,26.6458,1,3,0.00,0.17,0.00
56824,2.07213,2.07213,2.07213,1.36225,0.00000,0.87035,26.6458,1,3,0.00,0.17,0.00
56967,2.07225,2.07225,2.07225,1.36225,0.00000,0.87037,26.6469,1,3,0.00,0.17,0.00
57217,2.07225,2.07225,2.07225,1.36225,0.00000,0.87037,26.6458,1,3,0.00,0.17,0.00
57347,2.07225,2.07225,2.07225,1.36238,0.00000,0.87037,26.6458,1,3,0.00,0.17,0.00
57469,2.07225,2.07225,2.07225,1.36238,0.00000,0.87037,26.6446,1,3,0.00,0.17,0.00
57594,2.07225,2.07225,2.07225,1.36225,0.00000,0.87037,26.6458,1,3,0.00,0.17,0.00
57730,2.07237,2.07237,2.07237,1.36225,0.00000,0.87040,26.6446,1,3,0.00,0.17,0.00
57858,2.07237,2.07237,2.07237,1.36225,0.00000,0.87040,26.6469,1,3,0.00,0.17,0.00
57986,2.07250,2.07250,2.07250,1.36225,0.00000,0.87042,26.6458,1,3,0.00,0.17,0.00
58112,2.07250,2.07250,2.07250,1.36225,0.00000,0.87042,26.6435,1,3,0.00,0.17,0.00
58253,2.07250,2.07250,2.07250,1.36225,0.00000,0.87042,26.6458,1,3,0.00,0.17,0.00
58395,2.07275,2.07275,2.07275,1.36225,0.00000,0.87048,26.6469,1,3,0.00,0.16,0.00
58538,2.07275,2.07275,2.07275,1.36225,0.00000,0.87048,26.6446,1,3,0.00,0.17,0.00
58914,2.07288,2.07288,2.07288,1.36225,0.00000,0.87050,26.6446,1,3,0.00,0.17,0.00
59042,2.07288,2.07288,2.07288,1.36225,0.00000,0.87050,26.6481,1,3,0.00,0.17,0.00
59174,2.07288,2.07288,2.07288,1.36225,0.00000,0.87050,26.6458,1,3,0.00,0.17,0.00
59310,2.07300,2.07300,2.07300,1.36225,0.00000,0.87053,26.6446,1,3,0.00,0.17,0.00
59438,2.07300,2.07300,2.07300,1.36225,0.00000,0.87053,26.6458,1,3,0.00,0.17,0.00
59570,2.07312,2.07312,2.07312,1.36225,0.00000,0.87055,26.6458,1,3,0.00,0.17,0.00
59706,2.07325,2.07325,2.07325,1.36238,0.00000,0.87058,26.6458,1,3,0.00,0.17,0.00
59839,2.07325,2.07325,2.07325,1.36225,0.00000,0.87058,26.6469,1,3,0.00,0.16,0.00
59974,2.07325,2.07325,2.07325,1.36225,0.00000,0.87058,26.6458,1,3,0.00,0.17,0.00
60110,2.07337,2.07337,2.07337,1.36225,0.00000,0.87061,26.6469,1,3,0.00,0.17,0.00
60253,2.07337,2.07337,2.07337,1.36238,0.00000,0.87061,26.6446,1,3,0.00,0.17,0.00
60395,2.07337,2.07337,2.07337,1.36225,0.00000,0.87061,26.6481,1,3,0.00,0.17,0.00
60538,2.07350,2.07350,2.07350,1.36238,0.00000,0.87063,26.6446,1,3,0.00,0.17,0.00
60681,2.07362,2.07362,2.07362,1.36225,0.00000,0.87066,26.6458,1,3,0.00,0.17,0.00
60824,2.07362,2.07362,2.07362,1.36238,0.00000,0.87066,26.6458,1,3,0.00,0.17,0.00
60967,2.07362,2.07362,2.07362,1.36225,0.00000,0.87066,26.6458,1,3,0.00,0.17,0.00
61110,2.07362,2.07362,2.07362,1.36238,0.00000,0.87066,26.6458,1,3,0.00,0.17,0.00
61253,2.07362,2.07362,2.07362,1.36238,0.00000,0.87066,26.6458,1,3,0.00,0.17,0.00
61395,2.07375,2.07375,2.07375,1.36225,0.00000,0.87069,26.6446,1,3,0.00,0.17,0.00
61538,2.07375,2.07375,2.07375,1.36238,0.00000,0.87069,26.6481,1,3,0.00,0.17,0.00
61681,2.07387,2.07387,2.07387,1.36225,0.00000,0.87071,26.6458,1,3,0.00,0.17,0.00
61824,2.07387,2.07387,2.07387,1.36225,0.00000,0.87071,26.6469,1,3,0.00,0.17,0.00
61967,2.07387,2.07387,2.07387,1.36238,0.00000,0.87071,26.6481,1,3,0.00,0.17,0.00
62110,2.07387,2.07387,2.07387,1.36238,0.00000,0.87071,26.6458,1,3,0.00,0.17,0.00
62253,2.07400,2.07400,2.07400,1.36225,0.00000,0.87074,26.6481,1,3,0.00,0.17,0.00
62395,2.07400,2.07400,2.07400,1.36225,0.00000,0.87074,26.6469,1,3,0.00,0.17,0.00
62538,2.07400,2.07400,2.07400,1.36238,0.00000,0.87074,26.6481,1,3,0.00,0.17,0.00
62681,2.07412,2.07412,2.07412,1.36225,0.00000,0.87076,26.6469,1,3,0.00,0.17,0.00
62824,2.07412,2.07412,2.07412,1.36238,0.00000,0.87076,26.6469,1,3,0.00,0.17,0.00
62967,2.07412,2.07412,2.07412,1.36225,0.00000,0.87076,26.6469,1,3,0.00,0.17,0.00
63110,2.07412,2.07412,2.07412,1.36225,0.00000,0.87076,26.6481,1,3,0.00,0.17,0.00
63253,2.07412,2.07412,2.07412,1.36225,0.00000,0.87076,26.6481,1,3,0.00,0.17,0.00
63395,2.07412,2.07412,2.07412,1.36225,0.00000,0.87076,26.6469,1,3,0.00,0.17,0.00
63538,2.07412,2.07412,2.07412,1.36225,0.00000,0.87076,26.6469,1,3,0.00,0.17,0.00
63681,2.07412,2.07412,2.07412,1.36238,0.00000,0.87076,26.6469,1,3,0.00,0.17,0.00
63824,2.07412,2.07412,2.07412,1.36225,0.00000,0.87076,26.6481,1,3,0.00,0.17,0.00
63967,2.07412,2.07412,2.07412,1.36225,0.00000,0.87076,26.6458,1,3,0.00,0.17,0.00
64110,2.07412,2.07412,2.07412,1.36225,0.00000,0.87076,26.6469,1,3,0.00,0.17,0.00
64253,2.07425,2.07425,2.07425,1.36225,0.00000,0.87079,26.6469,1,3,0.00,0.17,0.00
64395,2.07425,2.07425,2.07425,1.36225,0.00000,0.87079,26.6492,1,3,0.00,0.17,0.00
64538,2.07425,2.07425,2.07425,1.36213,0.00000,0.87079,26.6469,1,3,0.00,0.17,0.00
64681,2.07425,2.07425,2.07425,1.36225,0.00000,0.87079,26.6458,1,3,0.00,0.17,0.00
64824,2.07437,2.07437,2.07437,1.36225,0.00000,0.87082,26.6458,1,3,0.00,0.17,0.00
64967,2.07437,2.07437,2.07437,1.36225,0.00000,0.87082,26.6469,1,3,0.00,0.17,0.00
65110,2.07437,2.07437,2.07437,1.36225,0.00000,0.87082,26.6481,1,3,0.00,0.17,0.00
65253,2.07450,2.07450,2.07450,1.36238,0.00000,0.87084,26.6492,1,3,0.00,0.17,0.00
65395,2.07450,2.07450,2.07450,1.36225,0.00000,0.87084,26.6503,1,3,0.00,0.17,0.00
65538,2.07450,2.07450,2.07450,1.36213,0.00000,0.87084,26.6492,1,3,0.00,0.17,0.00
65681,2.07450,2.07450,2.07450,1.36225,0.00000,0.87084,26.6469,1,3,0.00,0.17,0.00
65824,2.07450,2.07450,2.07450,1.36225,0.00000,0.87084,26.6492,1,3,0.00,0.17,0.00
65967,2.07450,2.07450,2.07450,1.36225,0.00000,0.87084,26.6469,1,3,0.00,0.17,0.00
66110,2.07437,2.07437,2.07437,1.36225,0.00000,0.87082,26.6481,1,3,0.00,0.17,0.00
66253,2.07437,2.07437,2.07437,1.36225,0.00000,0.87082,26.6481,1,3,0.00,0.17,0.00
66395,2.07437,2.07437,2.07437,1.36213,0.00000,0.87082,26.6492,1,3,0.00,0.17,0.00
66538,2.07450,2.07450,2.07450,1.36238,0.00000,0.87084,26.6469,1,3,0.00,0.17,0.00
66681,2.07450,2.07450,2.07450,1.36238,0.00000,0.87084,26.6469,1,3,0.00,0.17,0.00
66824,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6469,1,3,0.00,0.17,0.00
66967,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6503,1,3,0.00,0.17,0.00
67110,2.07462,2.07462,2.07462,1.36238,0.00000,0.87087,26.6469,1,3,0.00,0.17,0.00
67253,2.07462,2.07462,2.07462,1.36238,0.00000,0.87087,26.6503,1,3,0.00,0.17,0.00
67395,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6481,1,3,0.00,0.17,0.00
67538,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6492,1,3,0.00,0.17,0.00
67681,2.07462,2.07462,2.07462,1.36238,0.00000,0.87087,26.6503,1,3,0.00,0.17,0.00
67824,2.07475,2.07475,2.07475,1.36238,0.00000,0.87089,26.6503,1,3,0.00,0.17,0.00
67967,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6481,1,3,0.00,0.17,0.00
68110,2.07462,2.07462,2.07462,1.36238,0.00000,0.87087,26.6492,1,3,0.00,0.17,0.00
68253,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6503,1,3,0.00,0.17,0.00
68395,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6481,1,3,0.00,0.17,0.00
68538,2.07462,2.07462,2.07462,1.36238,0.00000,0.87087,26.6481,1,3,0.00,0.17,0.00
68681,2.07450,2.07450,2.07450,1.36238,0.00000,0.87084,26.6492,1,3,0.00,0.17,0.00
68824,2.07475,2.07475,2.07475,1.36238,0.00000,0.87089,26.6503,1,3,0.00,0.17,0.00
68967,2.07475,2.07475,2.07475,1.36238,0.00000,0.87089,26.6515,1,3,0.00,0.17,0.00
69110,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6515,1,3,0.00,0.17,0.00
69253,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6503,1,3,0.00,0.17,0.00
69395,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6481,1,3,0.00,0.16,0.00
69538,2.07462,2.07462,2.07462,1.36213,0.00000,0.87087,26.6503,1,3,0.00,0.17,0.00
69681,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6503,1,3,0.00,0.17,0.00
69824,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6492,1,3,0.00,0.17,0.00
69967,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6481,1,3,0.00,0.17,0.00
70110,2.07462,2.07462,2.07462,1.36238,0.00000,0.87087,26.6515,1,3,0.00,0.17,0.00
70253,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6492,1,3,0.00,0.17,0.00
70395,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6503,1,3,0.00,0.17,0.00
70538,2.07462,2.07462,2.07462,1.36238,0.00000,0.87087,26.6515,1,3,0.00,0.17,0.00
70681,2.07475,2.07475,2.07475,1.36238,0.00000,0.87089,26.6481,1,3,0.00,0.17,0.00
70824,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6492,1,3,0.00,0.17,0.00
70967,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6515,1,3,0.00,0.17,0.00
71110,2.07462,2.07462,2.07462,1.36238,0.00000,0.87087,26.6492,1,3,0.00,0.17,0.00
71253,2.07462,2.07462,2.07462,1.36225,0.00000,0.87087,26.6515,1,3,0.00,0.17,0.00
71400,2.07300,2.07300,2.07300,1.36225,0.00000,0.87053,26.6492,1,4,0.13,0.00,0.00
71538,2.07862,2.07862,2.07862,1.36238,0.00000,0.87171,26.6503,1,4,0.13,0.00,0.00
71681,2.08287,2.08287,2.08287,1.36225,0.00000,0.87259,26.6503,1,4,0.13,0.00,0.00
71824,2.08562,2.08562,2.08562,1.36225,0.00000,0.87317,26.6503,1,4,0.13,0.00,0.00
71967,2.08787,2.08787,2.08787,1.36225,0.00000,0.87363,26.6492,1,4,0.13,0.00,0.00
72110,2.08962,2.08962,2.08962,1.36225,0.00000,0.87400,26.6503,1,4,0.13,0.00,0.00
72256,2.09100,2.09100,2.09100,1.36225,0.00000,0.87428,26.6492,1,4,0.13,0.00,0.00
72395,2.09225,2.09225,2.09225,1.36225,0.00000,0.87454,26.6503,1,4,0.13,0.00,0.00
72538,2.09325,2.09325,2.09325,1.36225,0.00000,0.87475,26.6503,1,4,0.13,0.00,0.00
72681,2.09387,2.09387,2.09387,1.36238,0.00000,0.87488,26.6492,1,4,0.13,0.00,0.00
