Time[ms],Vup[V],Vdwn[V],Vav[V],Vled[V],Vscat[V],OD[],Temp[C],Color[],Output[],Vref=0.31004,extrapar=0.40000,Prg=17
113969871,0.27875,0.24394,0.26134,0.20500,0.00569,0.07420,26.1986,2,1
113970193,0.27897,0.24425,0.26161,0.20500,0.00569,0.07376,26.1986,2,1
113970430,0.27909,0.24447,0.26178,0.20500,0.00572,0.07348,26.1986,2,1
113970765,0.27919,0.24459,0.26189,0.20497,0.00572,0.07329,26.2722,2,1
113971003,0.27931,0.24475,0.26203,0.20497,0.00569,0.07306,26.1986,2,1
113971324,0.27934,0.24478,0.26206,0.20497,0.00569,0.07301,26.2722,2,1
113971566,0.27938,0.24481,0.26209,0.20497,0.00569,0.07296,26.2722,2,1
113971888,0.27941,0.24491,0.26216,0.20497,0.00572,0.07285,26.1986,2,1
113972207,0.27941,0.24491,0.26216,0.20497,0.00569,0.07285,26.1986,2,1
113972446,0.27947,0.24494,0.26220,0.20497,0.00569,0.07278,26.1250,2,1
113972767,0.27947,0.24497,0.26222,0.20497,0.00569,0.07275,26.2722,2,1
113973004,0.27947,0.24497,0.26222,0.20497,0.00569,0.07275,26.1986,2,1
113973324,0.27938,0.24494,0.26216,0.20494,0.00569,0.07285,26.1986,2,1
113973566,0.27941,0.24497,0.26219,0.20494,0.00572,0.07280,26.1986,2,1
113973886,0.27953,0.24500,0.26227,0.20494,0.00569,0.07267,26.1986,2,1
113974206,0.27944,0.24494,0.26219,0.20497,0.00569,0.07280,26.1986,2,1
113974444,0.27947,0.24494,0.26220,0.20494,0.00572,0.07278,26.6413,2,1
113974765,0.27950,0.24503,0.26227,0.20494,0.00569,0.07267,26.1986,2,1
113975013,0.27953,0.24503,0.26228,0.20497,0.00569,0.07265,26.1986,2,1
113975334,0.27959,0.24503,0.26231,0.20494,0.00566,0.07260,26.1986,2,1
113975572,0.27950,0.24503,0.26227,0.20497,0.00569,0.07267,26.1986,2,1
113975888,0.27953,0.24503,0.26228,0.20494,0.00572,0.07265,26.1986,2,1
113976211,0.27953,0.24500,0.26227,0.20494,0.00569,0.07267,26.1986,2,1
113976449,0.27953,0.24506,0.26230,0.20494,0.00569,0.07262,26.1986,2,1
113976769,0.27941,0.24497,0.26219,0.20497,0.00572,0.07280,26.1986,2,1
113977008,0.27944,0.24503,0.26223,0.20494,0.00569,0.07272,26.1986,2,1
113977327,0.27947,0.24509,0.26228,0.20494,0.00569,0.07265,26.1986,2,1
113977565,0.27956,0.24513,0.26234,0.20494,0.00569,0.07254,26.1986,2,1
113977890,0.27953,0.24516,0.26234,0.20494,0.00569,0.07254,26.2722,2,1
113978211,0.27950,0.24513,0.26231,0.20494,0.00572,0.07260,26.1986,2,1
113978448,0.27956,0.24516,0.26236,0.20494,0.00572,0.07252,26.1986,2,1
113978769,0.27956,0.24519,0.26238,0.20494,0.00569,0.07249,26.1986,2,1
113979006,0.27953,0.24516,0.26234,0.20494,0.00569,0.07254,26.1986,2,1
113979328,0.27950,0.24516,0.26233,0.20494,0.00569,0.07257,26.1986,2,1
113979565,0.27953,0.24516,0.26234,0.20494,0.00569,0.07254,26.1986,2,1
113979890,0.27944,0.24509,0.26227,0.20497,0.00569,0.07267,26.1986,2,1
113980210,0.27947,0.24509,0.26228,0.20494,0.00569,0.07265,26.1986,2,1
113980446,0.27950,0.24513,0.26231,0.20494,0.00572,0.07260,26.1986,2,1
113980767,0.27944,0.24513,0.26228,0.20494,0.00569,0.07265,26.1250,2,1
113981004,0.27944,0.24516,0.26230,0.20494,0.00569,0.07262,26.1986,2,1
113981327,0.27956,0.24519,0.26238,0.20494,0.00569,0.07249,26.1986,2,1
113981564,0.27959,0.24519,0.26239,0.20494,0.00569,0.07247,26.1986,2,1
113981890,0.27953,0.24516,0.26234,0.20494,0.00569,0.07254,26.1986,2,1
113982211,0.27956,0.24513,0.26234,0.20491,0.00572,0.07254,26.1986,2,1
113982448,0.27953,0.24516,0.26234,0.20494,0.00572,0.07254,26.1986,2,1
113982769,0.27950,0.24506,0.26228,0.20491,0.00572,0.07265,26.1986,2,1
113983006,0.27944,0.24506,0.26225,0.20491,0.00572,0.07270,26.1986,2,1
113983327,0.27950,0.24509,0.26230,0.20491,0.00569,0.07262,26.1986,2,1
113983564,0.27953,0.24513,0.26233,0.20494,0.00569,0.07257,26.1986,2,1
113983889,0.27953,0.24509,0.26231,0.20491,0.00572,0.07260,26.1986,2,1
113984208,0.27950,0.24500,0.26225,0.20494,0.00569,0.07270,26.1986,2,1
113984446,0.27944,0.24500,0.26222,0.20494,0.00572,0.07275,26.1986,2,1
113984766,0.27947,0.24509,0.26228,0.20491,0.00569,0.07265,26.1986,2,1
113985004,0.27953,0.24509,0.26231,0.20494,0.00569,0.07260,26.6413,2,1
113985325,0.27956,0.24509,0.26233,0.20491,0.00569,0.07257,26.1986,2,1
113985562,0.27959,0.24506,0.26233,0.20494,0.00569,0.07257,26.1986,2,1
113985882,0.27956,0.24506,0.26231,0.20494,0.00569,0.07260,26.1986,2,1
113986207,0.27956,0.24506,0.26231,0.20491,0.00569,0.07260,26.2722,2,1
113986444,0.27956,0.24503,0.26230,0.20494,0.00572,0.07262,26.1986,2,1
113986765,0.27944,0.24497,0.26220,0.20494,0.00572,0.07278,26.1250,2,1
113987003,0.27950,0.24497,0.26223,0.20494,0.00572,0.07272,26.1986,2,1
113987324,0.27944,0.24497,0.26220,0.20491,0.00569,0.07278,26.2722,2,1
113987562,0.27941,0.24497,0.26219,0.20491,0.00572,0.07280,26.1986,2,1
113987881,0.27953,0.24500,0.26227,0.20491,0.00575,0.07267,26.2722,2,1
113988206,0.27944,0.24497,0.26220,0.20494,0.00572,0.07278,26.6413,2,1
113988443,0.27947,0.24503,0.26225,0.20494,0.00569,0.07270,26.1986,2,1
113988764,0.27953,0.24506,0.26230,0.20491,0.00569,0.07262,26.1250,2,1
113989002,0.27950,0.24509,0.26230,0.20491,0.00569,0.07262,26.0516,2,1
113989322,0.27944,0.24497,0.26220,0.20491,0.00569,0.07278,26.1986,2,1
113989560,0.27941,0.24494,0.26217,0.20491,0.00572,0.07283,26.2722,2,1
