2021-07-23 10:05:50:314368, 2.606318, 0.0002, 0.00013, -0.00449
2021-07-23 10:05:50:954520, 2.602652, 0.00019, -4e-05, -0.00424
2021-07-23 10:05:51:594593, 2.598355, -9e-05, -8e-05, -0.00426
2021-07-23 10:05:52:234583, 2.594397, 0.00015, -0.00017, -0.00442
2021-07-23 10:05:52:874261, 2.590362, 0.00027, -0.00015, -0.00431
2021-07-23 10:05:53:514396, 2.586454, 0.00013, 0.00014, 0.00471
2021-07-23 10:05:54:164124, -2.570978, -7e-05, 0.00026, 0.00491
2021-07-23 10:05:54:804077, -2.576378, 0.00029, 0.00018, 0.00476
2021-07-23 10:05:55:443815, -2.57488, 0.00027, 0.0002, 0.00474
2021-07-23 10:05:56:083797, -2.5717, 0.00024, 7e-05, 0.00487
2021-07-23 10:05:56:723884, -2.568121, -2e-05, -8e-05, 0.00494
2021-07-23 10:05:57:363534, -2.564824, -4e-05, 0.00011, 0.00498
2021-07-23 10:05:58:013694, -2.561272, 0.00029, 0.00014, 0.00493
2021-07-23 10:05:58:653421, -2.557549, 0.0002, 0.00013, 0.00376
2021-07-23 10:05:59:293406, -2.024562, 0.00017, 9e-05, 0.00372
2021-07-23 10:05:59:933490, -2.022812, 0.00026, 0.00013, 0.00379
2021-07-23 10:06:00:573162, -2.022031, -2e-05, 0.00024, 0.00386
2021-07-23 10:06:01:213273, -2.020514, 0.00013, 0.00016, 0.00383
2021-07-23 10:06:01:863192, -2.018959, -5e-05, -2e-05, 0.00406
2021-07-23 10:06:02:503201, -2.017413, -2e-05, 0.00024, 0.00392
2021-07-23 10:06:03:143071, -2.015858, 0.00019, 0.00022, 0.00402
2021-07-23 10:06:03:782647, -1.95987, -2e-05, 0.00018, 0.00292
2021-07-23 10:06:04:423063, -1.511434, -0.00016, 0.00035, 0.00287
2021-07-23 10:06:05:062835, -1.510879, 0.00013, 0.00031, 0.00292
2021-07-23 10:06:05:702648, -1.510631, 0.00012, 0.00026, 0.0029
2021-07-23 10:06:06:352897, -1.510146, -4e-05, 7e-05, 0.00295
2021-07-23 10:06:06:992650, -1.509749, -7e-05, 0.00011, 0.00274
2021-07-23 10:06:07:632600, -1.509262, -2e-05, 0.00013, 0.0028
2021-07-23 10:06:08:272642, -1.508825, 0.00015, 0.00011, 0.00271
2021-07-23 10:06:08:912180, -1.263952, -0.0, 0.00011, 0.00188
2021-07-23 10:06:09:552258, -1.003018, 0.00015, 0.00024, 0.00194
2021-07-23 10:06:10:192148, -1.002943, 0.00013, 0.00011, 0.0019
2021-07-23 10:06:10:812013, -1.002927, 0.00022, 5e-05, 0.00211
2021-07-23 10:06:11:441917, -1.002942, -2e-05, 0.00016, 0.00199
2021-07-23 10:06:12:071851, -1.002958, -9e-05, 0.00024, 0.00199
2021-07-23 10:06:12:701994, -1.00296, -2e-05, 0.00018, 0.00211
2021-07-23 10:06:13:331690, -1.00298, -0.00012, 0.00016, 0.00194
2021-07-23 10:06:13:981682, -0.5234074, 0.00029, 0.0002, 0.00106
2021-07-23 10:06:14:631553, -0.492803, 0.00019, -0.0, 0.00124
2021-07-23 10:06:15:271508, -0.4927274, -0.00018, 7e-05, 0.00118
2021-07-23 10:06:15:911239, -0.4927699, -4e-05, 0.00018, 0.00099
2021-07-23 10:06:16:541520, -0.4928237, -5e-05, 0.00028, 0.00103
2021-07-23 10:06:17:171182, -0.4929116, 0.00017, -6e-05, 0.00115
2021-07-23 10:06:17:801073, -0.492991, -0.00014, 0.00016, 0.0011
2021-07-23 10:06:18:451245, -0.4930643, 0.00017, 0.00011, 0.00026
2021-07-23 10:06:19:090962, -0.2895495, -5e-05, 5e-05, 0.00029
2021-07-23 10:06:19:730746, 0.0001994993, 0.00015, 0.00011, 0.00031
2021-07-23 10:06:20:360359, 0.0003497687, -0.0, 0.00013, 0.00041
2021-07-23 10:06:20:990606, 0.0004007921, 0.0002, 9e-05, 0.00026
2021-07-23 10:06:21:630262, 0.000427205, 0.00017, 0.00022, 0.00027
2021-07-23 10:06:22:270439, 0.0004307267, 0.00015, -0.0, 0.00017
2021-07-23 10:06:22:900050, 0.0004538462, 0.00012, -2e-05, 0.00026
2021-07-23 10:06:23:520177, 0.0004655201, 0.0002, -4e-05, -0.0007
2021-07-23 10:06:24:140186, 0.4221958, 0.00022, -8e-05, -0.00061
2021-07-23 10:06:24:770208, 0.4945227, -4e-05, -0.0001, -0.00072
2021-07-23 10:06:25:399846, 0.4946956, -0.00012, -0.00013, -0.00079
2021-07-23 10:06:26:029919, 0.4948076, 0.00012, 9e-05, -0.00067
2021-07-23 10:06:26:659528, 0.4948552, -7e-05, 9e-05, -0.00075
2021-07-23 10:06:27:279883, 0.4949448, 0.0002, 9e-05, -0.00068
2021-07-23 10:06:27:919536, 0.4950345, 0.00017, 0.00016, -0.00074
2021-07-23 10:06:28:549996, 0.4951244, 0.0004, -0.0, -0.00163
2021-07-23 10:06:29:179620, 1.007058, -9e-05, -2e-05, -0.00167
2021-07-23 10:06:29:799650, 1.007384, 0.00024, 0.0002, -0.0016
2021-07-23 10:06:30:449428, 1.007417, 0.00013, -0.00013, -0.00156
2021-07-23 10:06:31:089750, 1.007374, -0.00012, 7e-05, -0.00174
2021-07-23 10:06:31:729218, 1.007304, -0.0, -6e-05, -0.00158
2021-07-23 10:06:32:369388, 1.007267, -7e-05, 0.00013, -0.00167
2021-07-23 10:06:33:009508, 1.007182, -0.0, 0.00016, -0.00161
2021-07-23 10:06:33:638937, 1.009952, 0.00012, -8e-05, -0.00251
2021-07-23 10:06:34:299425, 1.472254, -5e-05, -4e-05, -0.00237
2021-07-23 10:06:34:938834, 1.51298, -4e-05, -2e-05, -0.00261
2021-07-23 10:06:35:578664, 1.512362, 0.00031, -0.00013, -0.00235
2021-07-23 10:06:36:218829, 1.511722, -2e-05, -0.00023, -0.00254
2021-07-23 10:06:36:858696, 1.511095, -4e-05, -0.00017, -0.00259
2021-07-23 10:06:37:498541, 1.510458, 0.0002, -8e-05, -0.0024
2021-07-23 10:06:38:148535, 1.509859, 0.0002, -0.00013, -0.00254
2021-07-23 10:06:38:788528, 1.704161, -4e-05, -2e-05, -0.00342
2021-07-23 10:06:39:428314, 2.008112, -0.0, -4e-05, -0.00343
2021-07-23 10:06:40:068443, 2.006676, 0.00015, 0.00016, -0.00333
2021-07-23 10:06:40:708186, 2.004807, -0.00011, -0.0001, -0.00319
2021-07-23 10:06:41:348289, 2.002997, 0.00013, -2e-05, -0.00335
2021-07-23 10:06:41:988112, 2.001309, 0.00017, -0.00011, -0.00326
2021-07-23 10:06:42:637794, 1.999612, 0.00017, -0.0001, -0.00342
2021-07-23 10:06:43:277744, 1.997973, -0.0, -2e-05, -0.00338
2021-07-23 10:06:43:917712, 2.398083, -7e-05, -0.00011, -0.00429
2021-07-23 10:06:44:557673, 2.51713, 0.00015, -0.00011, -0.00429
2021-07-23 10:06:45:197519, 2.514606, 0.00012, -8e-05, -0.00436
2021-07-23 10:06:45:837436, 2.510999, -5e-05, -2e-05, -0.00407
2021-07-23 10:06:46:477552, 2.507905, -0.0, -0.0, -0.00445
2021-07-23 10:06:47:127378, 2.504384, 0.0002, -0.0, -0.00428
2021-07-23 10:06:47:767343, 2.500922, -2e-05, 5e-05, -0.00421
2021-07-23 10:06:48:407365, 2.497663, -2e-05, -4e-05, -0.00424
2021-07-23 10:06:49:047587, -2.456679, -7e-05, 0.0002, 0.00462
2021-07-23 10:06:49:687250, -2.490446, 0.0002, 0.00018, 0.00467
2021-07-23 10:06:50:327011, -2.488639, 0.00013, 0.00024, 0.00458
2021-07-23 10:06:50:976907, -2.485648, 0.00012, 0.0002, 0.00458
2021-07-23 10:06:51:617052, -2.482583, 0.00027, 7e-05, 0.00458
2021-07-23 10:06:52:256758, -2.479491, 0.00024, 0.0003, 0.00482
2021-07-23 10:06:52:896602, -2.476256, -7e-05, 0.00018, 0.00471
2021-07-23 10:06:53:537049, -2.473008, 0.0002, 0.00014, 0.00358
2021-07-23 10:06:54:176589, -1.957779, 0.00024, 0.00016, 0.00357
2021-07-23 10:06:54:826361, -1.956957, 0.00012, 9e-05, 0.00372
2021-07-23 10:06:55:466418, -1.955729, -4e-05, 0.00013, 0.00364
2021-07-23 10:06:56:106472, -1.954586, -5e-05, 0.00011, 0.00379
2021-07-23 10:06:56:746143, -1.953371, -0.00011, -8e-05, 0.00364
2021-07-23 10:06:57:386114, -1.952187, 0.0002, 0.0002, 0.00344
2021-07-23 10:06:58:026052, -1.951061, 0.00017, 0.00022, 0.00357
2021-07-23 10:06:58:665753, -1.946477, 0.00024, 0.00024, 0.00278
2021-07-23 10:06:59:315895, -1.463099, -7e-05, 7e-05, 0.00276
2021-07-23 10:06:59:955896, -1.462855, 0.00017, -0.0001, 0.00267
2021-07-23 10:07:00:595947, -1.462568, -5e-05, 0.00014, 0.00285
