2021-07-21 17:41:41:952551, -1.068114, -0.00147, -0.0003, 0.00019
2021-07-21 17:41:42:592033, -1.068158, -0.00147, -0.00023, -4e-05
2021-07-21 17:41:43:232429, -1.068244, -0.00165, -0.0001, 0.00017
2021-07-21 17:41:43:872166, -1.068348, -0.00137, -0.00023, 0.00026
2021-07-21 17:41:44:521961, -1.068375, -0.0014, -0.00027, 0.00024
2021-07-21 17:41:45:161836, -1.068498, -0.00154, -0.0001, 0.00015
2021-07-21 17:41:45:801488, -1.068546, -0.00161, -0.00013, 0.00013
2021-07-21 17:41:46:441572, -0.560312, -0.00068, -4e-05, 0.00022
2021-07-21 17:41:47:081681, -0.5248161, -0.00067, -0.00013, 0.00031
2021-07-21 17:41:47:721596, -0.5248811, -0.00061, -2e-05, 0.00033
2021-07-21 17:41:48:371482, -0.5249896, -0.00067, -4e-05, 0.00024
2021-07-21 17:41:49:011162, -0.5251367, -0.00077, -4e-05, 0.00027
2021-07-21 17:41:49:651543, -0.5251706, -0.00068, -0.00025, 0.00034
2021-07-21 17:41:50:291145, -0.5253131, -0.00075, 5e-05, 0.00019
2021-07-21 17:41:50:931307, -0.5254393, 0.00022, -0.0001, 0.00019
2021-07-21 17:41:51:571005, -0.0004124659, -7e-05, 0.00013, 0.00031
2021-07-21 17:41:52:220963, 0.0003516509, 0.00034, -0.00013, 0.00026
2021-07-21 17:41:52:860767, 0.0004213355, 0.00012, 0.00011, 0.00024
2021-07-21 17:41:53:500580, 0.0004514658, 0.00033, -2e-05, 0.00027
2021-07-21 17:41:54:130428, 0.0004631286, 0.00017, 5e-05, 0.00017
2021-07-21 17:41:54:760550, 0.0004786124, 0.00019, -2e-05, 0.00029
2021-07-21 17:41:55:420544, 0.0004762227, -0.00014, -0.0001, 0.0002
2021-07-21 17:41:56:060665, 0.0004790439, 0.0009, 0.00011, 0.00015
2021-07-21 17:41:56:710267, 0.5273457, 0.00075, -2e-05, 0.0002
2021-07-21 17:41:57:350407, 0.5277631, 0.0008, -2e-05, 0.00024
2021-07-21 17:41:57:989989, 0.5278915, 0.00089, 0.00031, 0.00038
2021-07-21 17:41:58:630056, 0.5280172, 0.00106, 0.00016, 0.00026
2021-07-21 17:41:59:270047, 0.5281536, 0.00082, 0.0002, 0.00022
2021-07-21 17:41:59:909872, 0.528221, 0.00087, 0.0003, 0.00026
2021-07-21 17:42:00:549811, 0.5283333, 0.00069, 9e-05, 0.00022
2021-07-21 17:42:01:199427, 0.6010159, 0.00166, 0.00043, 0.00027
