# Time[ms],Looppar,Vdiode[V],Vled[V],Vscat[V],Temperature[C],Ix[A],Iy[A],Iz[A],LED_type
4253544,0,0.6779,,,,,,,1
4253694,0,,,,,-0.0412,,,1
4253845,0,,,,,,,0.4772,1
4253996,0,,,,,,0.0430,,1
4254147,0,,,,25.7901,,,,1
4254275,0,,,2.7146,,,,,1
4254403,0,0.6779,,,,,,,1
4254531,0,,,2.7145,,,,,1
4254681,0,,,,,-0.0412,,,1
4254832,0,,,,,,,0.4772,1
4254983,0,,,,,,0.0430,,1
4255134,0,,,,25.7901,,,,1
4255262,0,0.6779,,,,,,,1
4255390,0,,,2.7146,,,,,1
4255518,0,0.6779,,,,,,,1
4255668,0,,,,,-0.0412,,,1
4255819,0,,,,,,,0.4772,1
4255970,0,,,,,,0.0430,,1
4256121,0,,,,25.7901,,,,1
4256249,0,,,2.7147,,,,,1
4256377,0,0.6779,,,,,,,1
4256505,0,,,2.7146,,,,,1
4256655,0,,,,,-0.0412,,,1
4256806,0,,,,,,,0.4772,1
4256957,0,,,,,,0.0430,,1
4257108,0,,,,25.7901,,,,1
4257236,0,0.6779,,,,,,,1
4257364,0,,,2.7147,,,,,1
4257492,0,0.6779,,,,,,,1
4257642,0,,,,,-0.0412,,,1
4257793,0,,,,,,,0.4772,1
4257944,0,,,,,,0.0430,,1
4258095,0,,,,25.7901,,,,1
4258223,0,,,2.7149,,,,,1
4258351,0,0.6779,,,,,,,1
4258479,0,,,2.7151,,,,,1
4258629,0,,,,,-0.0412,,,1
4258780,0,,,,,,,0.4772,1
4258931,0,,,,,,0.0430,,1
4259082,0,,,,25.7901,,,,1
4259210,0,0.6779,,,,,,,1
4259338,0,,,2.7149,,,,,1
4259466,0,0.6779,,,,,,,1
4259616,0,,,,,-0.0412,,,1
4259767,0,,,,,,,0.4772,1
4259918,0,,,,,,0.0430,,1
4260069,0,,,,25.7901,,,,1
4260197,0,,,2.7150,,,,,1
4260325,0,0.6779,,,,,,,1
4260453,0,,,2.7149,,,,,1
4260603,0,,,,,-0.0412,,,1
4260754,0,,,,,,,0.4772,1
4260905,0,,,,,,0.0430,,1
4261056,0,,,,25.7901,,,,1
4261184,0,0.6779,,,,,,,1
4261312,0,,,2.7149,,,,,1
4261440,0,0.6779,,,,,,,1
4261590,0,,,,,-0.0412,,,1
4261741,0,,,,,,,0.4772,1
4261892,0,,,,,,0.0430,,1
4262043,0,,,,25.7901,,,,1
4262171,0,,,2.7151,,,,,1
4262299,0,0.6779,,,,,,,1
4262427,0,,,2.7149,,,,,1
4262555,0,0.6779,,,,,,,1
4262705,0,,,,,-0.0412,,,1
4262856,0,,,,,,,0.4772,1
4263007,0,,,,,,0.0430,,1
4263158,0,,,,25.7901,,,,1
4263286,0,,,2.7153,,,,,1
4263414,0,0.6779,,,,,,,1
4263542,0,,,2.7150,,,,,1
4263692,0,,,,,-0.0412,,,1
4263843,0,,,,,,,0.4772,1
4263994,0,,,,,,0.0430,,1
4264145,0,,,,25.7901,,,,1
4264273,0,0.6779,,,,,,,1
4264401,0,,,2.7151,,,,,1
4264529,0,0.6779,,,,,,,1
4264679,0,,,,,-0.0412,,,1
4264830,0,,,,,,,0.4772,1
4264981,0,,,,,,0.0430,,1
4265132,0,,,,25.7901,,,,1
4265260,0,,,2.7155,,,,,1
4265388,0,0.6779,,,,,,,1
4265516,0,,,2.7154,,,,,1
4265666,0,,,,,-0.0412,,,1
4265817,0,,,,,,,0.4772,1
4265968,0,,,,,,0.0430,,1
4266119,0,,,,25.7901,,,,1
4266247,0,0.6779,,,,,,,1
4266375,0,,,2.7153,,,,,1
4266503,0,0.6779,,,,,,,1
4266653,0,,,,,-0.0412,,,1
4266804,0,,,,,,,0.4772,1
4266955,0,,,,,,0.0430,,1
4267106,0,,,,25.7901,,,,1
4267234,0,,,2.7155,,,,,1
4267362,0,0.6779,,,,,,,1
4267490,0,,,2.7155,,,,,1
4267640,0,,,,,-0.0412,,,1
4267791,0,,,,,,,0.4772,1
4267942,0,,,,,,0.0430,,1
4268093,0,,,,25.7901,,,,1
4268221,0,0.6779,,,,,,,1
4268349,0,,,2.7155,,,,,1
4268477,0,0.6779,,,,,,,1
4268627,0,,,,,-0.0412,,,1
4268778,0,,,,,,,0.4772,1
4268929,0,,,,,,0.0430,,1
4269080,0,,,,25.7901,,,,1
4269208,0,,,2.7157,,,,,1
4269336,0,0.6780,,,,,,,1
4269464,0,,,2.7157,,,,,1
4269614,0,,,,,-0.0412,,,1
4269765,0,,,,,,,0.4772,1
4269916,0,,,,,,0.0430,,1
4270067,0,,,,25.7901,,,,1
4270195,0,0.6779,,,,,,,1
4270323,0,,,2.7155,,,,,1
4270451,0,0.6779,,,,,,,1
4270601,0,,,,,-0.0412,,,1
4270752,0,,,,,,,0.4772,1
4270903,0,,,,,,0.0430,,1
4271054,0,,,,25.7901,,,,1
4271182,0,,,2.7156,,,,,1
4271310,0,0.6779,,,,,,,1
4271438,0,,,2.7155,,,,,1
4271588,0,,,,,-0.0409,,,1
4271739,0,,,,,,,0.4772,1
4271890,0,,,,,,0.0430,,1
4272041,0,,,,25.7901,,,,1
4272169,0,0.6779,,,,,,,1
4272297,0,,,2.7159,,,,,1
4272425,0,0.6779,,,,,,,1
4272553,0,,,2.7159,,,,,1
4272703,0,,,,,-0.0412,,,1
4272854,0,,,,,,,0.4772,1
4273005,0,,,,,,0.0430,,1
4273156,0,,,,25.7901,,,,1
4273284,0,0.6779,,,,,,,1
4273412,0,,,2.7157,,,,,1
4273540,0,0.6779,,,,,,,1
4273690,0,,,,,-0.0412,,,1
4273841,0,,,,,,,0.4772,1
4273992,0,,,,,,0.0430,,1
4274143,0,,,,25.7901,,,,1
4274271,0,,,2.7159,,,,,1
4274399,0,0.6779,,,,,,,1
4274527,0,,,2.7159,,,,,1
4274677,0,,,,,-0.0409,,,1
4274828,0,,,,,,,0.4772,1
4274979,0,,,,,,0.0430,,1
4275130,0,,,,25.7901,,,,1
4275258,0,0.6779,,,,,,,1
4275386,0,,,2.7159,,,,,1
4275514,0,0.6779,,,,,,,1
4275664,0,,,,,-0.0412,,,1
4275815,0,,,,,,,0.4772,1
4275966,0,,,,,,0.0430,,1
4276117,0,,,,25.7901,,,,1
4276245,0,,,2.7161,,,,,1
4276373,0,0.6779,,,,,,,1
4276501,0,,,2.7159,,,,,1
4276651,0,,,,,-0.0412,,,1
4276802,0,,,,,,,0.4772,1
4276953,0,,,,,,0.0430,,1
4277104,0,,,,25.7901,,,,1
4277232,0,0.6779,,,,,,,1
4277360,0,,,2.7160,,,,,1
4277488,0,0.6779,,,,,,,1
4277638,0,,,,,-0.0412,,,1
4277789,0,,,,,,,0.4772,1
4277940,0,,,,,,0.0430,,1
4278091,0,,,,25.7901,,,,1
4278219,0,,,2.7162,,,,,1
4278347,0,0.6779,,,,,,,1
4278475,0,,,2.7161,,,,,1
4278625,0,,,,,-0.0412,,,1
4278776,0,,,,,,,0.4772,1
4278927,0,,,,,,0.0430,,1
4279078,0,,,,25.7901,,,,1
4279206,0,0.6779,,,,,,,1
4279334,0,,,2.7161,,,,,1
4279462,0,0.6779,,,,,,,1
4279612,0,,,,,-0.0412,,,1
4279763,0,,,,,,,0.4772,1
4279914,0,,,,,,0.0430,,1
4280065,0,,,,25.7901,,,,1
4280193,0,,,2.7165,,,,,1
4280321,0,0.6780,,,,,,,1
4280449,0,,,2.7166,,,,,1
4280599,0,,,,,-0.0412,,,1
4280750,0,,,,,,,0.4772,1
4280901,0,,,,,,0.0430,,1
4281052,0,,,,25.7901,,,,1
4281180,0,0.6779,,,,,,,1
4281308,0,,,2.7165,,,,,1
4281436,0,0.6779,,,,,,,1
4281586,0,,,,,-0.0412,,,1
4281737,0,,,,,,,0.4772,1
4281888,0,,,,,,0.0430,,1
4282039,0,,,,25.7901,,,,1
4282167,0,,,2.7166,,,,,1
4282295,0,0.6779,,,,,,,1
4282423,0,,,2.7165,,,,,1
4282551,0,0.6779,,,,,,,1
4282701,0,,,,,-0.0412,,,1
4282852,0,,,,,,,0.4772,1
4283003,0,,,,,,0.0433,,1
4283154,0,,,,25.7901,,,,1
4283282,0,,,2.7166,,,,,1
4283410,0,0.6779,,,,,,,1
4283538,0,,,2.7165,,,,,1
4283688,0,,,,,-0.0412,,,1
4283839,0,,,,,,,0.4772,1
4283990,0,,,,,,0.0430,,1
4284141,0,,,,25.7901,,,,1
4284269,0,0.6779,,,,,,,1
4284397,0,,,2.7166,,,,,1
4284525,0,0.6779,,,,,,,1
4284675,0,,,,,-0.0412,,,1
4284826,0,,,,,,,0.4772,1
4284977,0,,,,,,0.0430,,1
4285128,0,,,,25.7901,,,,1
4285256,0,,,2.7169,,,,,1
4285384,0,0.6779,,,,,,,1
4285512,0,,,2.7168,,,,,1
4285662,0,,,,,-0.0412,,,1
4285813,0,,,,,,,0.4772,1
4285964,0,,,,,,0.0430,,1
4286115,0,,,,25.7901,,,,1
4286243,0,0.6779,,,,,,,1
4286371,0,,,2.7168,,,,,1
4286499,0,0.6779,,,,,,,1
4286649,0,,,,,-0.0412,,,1
4286800,0,,,,,,,0.4772,1
4286951,0,,,,,,0.0430,,1
4287102,0,,,,25.7901,,,,1
4287230,0,,,2.7170,,,,,1
4287358,0,0.6779,,,,,,,1
4287486,0,,,2.7169,,,,,1
4287636,0,,,,,-0.0412,,,1
4287787,0,,,,,,,0.4772,1
4287938,0,,,,,,0.0430,,1
4288089,0,,,,25.7901,,,,1
4288217,0,0.6779,,,,,,,1
4288345,0,,,2.7170,,,,,1
4288473,0,0.6779,,,,,,,1
4288623,0,,,,,-0.0412,,,1
4288774,0,,,,,,,0.4772,1
4288925,0,,,,,,0.0430,,1
4289076,0,,,,25.7901,,,,1
4289204,0,,,2.7172,,,,,1
4289332,0,0.6779,,,,,,,1
4289460,0,,,2.7170,,,,,1
4289610,0,,,,,-0.0412,,,1
4289761,0,,,,,,,0.4772,1
4289912,0,,,,,,0.0430,,1
4290063,0,,,,25.7901,,,,1
4290191,0,0.6779,,,,,,,1
4290319,0,,,2.7170,,,,,1
4290447,0,0.6779,,,,,,,1
4290597,0,,,,,-0.0412,,,1
4290748,0,,,,,,,0.4772,1
4290899,0,,,,,,0.0430,,1
4291050,0,,,,25.7901,,,,1
4291178,0,,,2.7172,,,,,1
4291306,0,0.6780,,,,,,,1
4291434,0,,,2.7172,,,,,1
4291584,0,,,,,-0.0412,,,1
4291735,0,,,,,,,0.4772,1
4291886,0,,,,,,0.0430,,1
4292037,0,,,,25.7901,,,,1
4292165,0,0.6779,,,,,,,1
4292293,0,,,2.7174,,,,,1
4292421,0,0.6779,,,,,,,1
4292549,0,,,2.7171,,,,,1
4292699,0,,,,,-0.0412,,,1
4292850,0,,,,,,,0.4772,1
4293001,0,,,,,,0.0430,,1
4293152,0,,,,25.7901,,,,1
4293280,0,0.6779,,,,,,,1
4293408,0,,,2.7174,,,,,1
4293536,0,0.6779,,,,,,,1
4293686,0,,,,,-0.0412,,,1
4293837,0,,,,,,,0.4772,1
4293988,0,,,,,,0.0433,,1
4294139,0,,,,25.7901,,,,1
4294267,0,,,2.7174,,,,,1
4294395,0,0.6779,,,,,,,1
4294523,0,,,2.7174,,,,,1
4294673,0,,,,,-0.0412,,,1
4294824,0,,,,,,,0.4772,1
4294975,0,,,,,,0.0430,,1
4295126,0,,,,25.7901,,,,1
4295254,0,0.6779,,,,,,,1
4295382,0,,,2.7174,,,,,1
4295510,0,0.6779,,,,,,,1
4295660,0,,,,,-0.0412,,,1
4295811,0,,,,,,,0.4772,1
4295962,0,,,,,,0.0430,,1
4296113,0,,,,25.7901,,,,1
4296241,0,,,2.7175,,,,,1
4296369,0,0.6779,,,,,,,1
4296497,0,,,2.7175,,,,,1
4296647,0,,,,,-0.0412,,,1
4296798,0,,,,,,,0.4772,1
4296949,0,,,,,,0.0430,,1
4297100,0,,,,25.7901,,,,1
4297228,0,0.6779,,,,,,,1
4297356,0,,,2.7176,,,,,1
4297484,0,0.6779,,,,,,,1
4297634,0,,,,,-0.0412,,,1
4297785,0,,,,,,,0.4772,1
4297936,0,,,,,,0.0430,,1
4298087,0,,,,25.7872,,,,1
4298215,0,,,2.7179,,,,,1
4298343,0,0.6779,,,,,,,1
4298471,0,,,2.7176,,,,,1
4298621,0,,,,,-0.0412,,,1
4298772,0,,,,,,,0.4772,1
4298923,0,,,,,,0.0430,,1
4299074,0,,,,25.7901,,,,1
4299202,0,0.6779,,,,,,,1
4299330,0,,,2.7179,,,,,1
4299458,0,0.6779,,,,,,,1
4299608,0,,,,,-0.0412,,,1
4299759,0,,,,,,,0.4772,1
4299910,0,,,,,,0.0430,,1
4300061,0,,,,25.7901,,,,1
4300189,0,,,2.7180,,,,,1
4300317,0,0.6779,,,,,,,1
4300445,0,,,2.7177,,,,,1
4300595,0,,,,,-0.0412,,,1
4300746,0,,,,,,,0.4772,1
4300897,0,,,,,,0.0430,,1
4301048,0,,,,25.7901,,,,1
4301176,0,0.6779,,,,,,,1
4301304,0,,,2.7181,,,,,1
4301432,0,0.6779,,,,,,,1
4301582,0,,,,,-0.0412,,,1
4301733,0,,,,,,,0.4772,1
4301884,0,,,,,,0.0430,,1
4302035,0,,,,25.7901,,,,1
4302163,0,,,2.7181,,,,,1
4302291,0,0.6779,,,,,,,1
4302419,0,,,2.7180,,,,,1
4302547,0,0.6779,,,,,,,1
4302697,0,,,,,-0.0412,,,1
4302848,0,,,,,,,0.4772,1
4302999,0,,,,,,0.0430,,1
4303150,0,,,,25.7901,,,,1
4303278,0,,,2.7183,,,,,1
4303406,0,0.6779,,,,,,,1
4303534,0,,,2.7181,,,,,1
4303684,0,,,,,-0.0412,,,1
4303835,0,,,,,,,0.4772,1
4303986,0,,,,,,0.0430,,1
4304137,0,,,,25.7901,,,,1
4304265,0,0.6780,,,,,,,1
4304393,0,,,2.7184,,,,,1
4304521,0,0.6779,,,,,,,1
4304671,0,,,,,-0.0412,,,1
4304822,0,,,,,,,0.4772,1
4304973,0,,,,,,0.0433,,1
4305124,0,,,,25.7872,,,,1
4305252,0,,,2.7184,,,,,1
4305380,0,0.6779,,,,,,,1
4305508,0,,,2.7183,,,,,1
4305658,0,,,,,-0.0412,,,1
4305809,0,,,,,,,0.4772,1
4305960,0,,,,,,0.0430,,1
4306111,0,,,,25.7901,,,,1
4306239,0,0.6779,,,,,,,1
4306367,0,,,2.7183,,,,,1
4306495,0,0.6779,,,,,,,1
4306645,0,,,,,-0.0412,,,1
4306796,0,,,,,,,0.4772,1
4306947,0,,,,,,0.0430,,1
4307098,0,,,,25.7901,,,,1
4307226,0,,,2.7185,,,,,1
4307354,0,0.6779,,,,,,,1
4307482,0,,,2.7184,,,,,1
4307632,0,,,,,-0.0412,,,1
4307783,0,,,,,,,0.4772,1
4307934,0,,,,,,0.0430,,1
4308085,0,,,,25.7872,,,,1
4308213,0,0.6779,,,,,,,1
4308341,0,,,2.7184,,,,,1
4308469,0,0.6780,,,,,,,1
4308619,0,,,,,-0.0412,,,1
4308770,0,,,,,,,0.4772,1
4308921,0,,,,,,0.0430,,1
4309072,0,,,,25.7901,,,,1
4309200,0,,,2.7186,,,,,1
4309328,0,0.6779,,,,,,,1
4309456,0,,,2.7186,,,,,1
4309606,0,,,,,-0.0412,,,1
4309757,0,,,,,,,0.4772,1
4309908,0,,,,,,0.0430,,1
4310059,0,,,,25.7872,,,,1
4310187,0,0.6779,,,,,,,1
4310315,0,,,2.7186,,,,,1
4310443,0,0.6779,,,,,,,1
4310593,0,,,,,-0.0412,,,1
4310744,0,,,,,,,0.4772,1
4310895,0,,,,,,0.0430,,1
4311046,0,,,,25.7901,,,,1
4311174,0,,,2.7189,,,,,1
4311302,0,0.6779,,,,,,,1
4311430,0,,,2.7186,,,,,1
4311558,0,0.6779,,,,,,,1
4311708,0,,,,,-0.0412,,,1
4311859,0,,,,,,,0.4772,1
4312010,0,,,,,,0.0430,,1
4312161,0,,,,25.7901,,,,1
4312289,0,,,2.7189,,,,,1
4312417,0,0.6779,,,,,,,1
4312545,0,,,2.7187,,,,,1
4312695,0,,,,,-0.0412,,,1
4312846,0,,,,,,,0.4772,1
4312997,0,,,,,,0.0430,,1
4313148,0,,,,25.7872,,,,1
4313276,0,0.6779,,,,,,,1
4313404,0,,,2.7187,,,,,1
4313532,0,0.6779,,,,,,,1
4313682,0,,,,,-0.0412,,,1
4313833,0,,,,,,,0.4772,1
4313984,0,,,,,,0.0430,,1
4314135,0,,,,25.7872,,,,1
4314263,0,,,2.7189,,,,,1
4314391,0,0.6779,,,,,,,1
4314519,0,,,2.7189,,,,,1
4314669,0,,,,,-0.0412,,,1
4314820,0,,,,,,,0.4772,1
4314971,0,,,,,,0.0433,,1
4315122,0,,,,25.7872,,,,1
4315250,0,0.6780,,,,,,,1
4315378,0,,,2.7191,,,,,1
4315506,0,0.6779,,,,,,,1
4315656,0,,,,,-0.0412,,,1
4315807,0,,,,,,,0.4772,1
4315958,0,,,,,,0.0433,,1
4316109,0,,,,25.7901,,,,1
4316237,0,,,2.7190,,,,,1
4316365,0,0.6779,,,,,,,1
4316493,0,,,2.7190,,,,,1
4316643,0,,,,,-0.0412,,,1
4316794,0,,,,,,,0.4772,1
4316945,0,,,,,,0.0430,,1
4317096,0,,,,25.7901,,,,1
4317224,0,0.6779,,,,,,,1
4317352,0,,,2.7190,,,,,1
4317480,0,0.6779,,,,,,,1
4317630,0,,,,,-0.0412,,,1
4317781,0,,,,,,,0.4772,1
4317932,0,,,,,,0.0433,,1
4318083,0,,,,25.7901,,,,1
4318211,0,,,2.7191,,,,,1
4318339,0,0.6779,,,,,,,1
4318467,0,,,2.7191,,,,,1
4318617,0,,,,,-0.0409,,,1
4318768,0,,,,,,,0.4772,1
4318919,0,,,,,,0.0430,,1
4319070,0,,,,25.7901,,,,1
4319198,0,0.6780,,,,,,,1
4319326,0,,,2.7193,,,,,1
4319454,0,0.6779,,,,,,,1
4319604,0,,,,,-0.0412,,,1
4319755,0,,,,,,,0.4772,1
4319906,0,,,,,,0.0433,,1
4320057,0,,,,25.7872,,,,1
4320185,0,,,2.7195,,,,,1
4320313,0,0.6779,,,,,,,1
4320441,0,,,2.7195,,,,,1
4320591,0,,,,,-0.0412,,,1
4320742,0,,,,,,,0.4772,1
4320893,0,,,,,,0.0430,,1
4321044,0,,,,25.7901,,,,1
4321172,0,0.6780,,,,,,,1
4321300,0,,,2.7195,,,,,1
4321428,0,0.6779,,,,,,,1
4321556,0,,,2.7195,,,,,1
4321706,0,,,,,-0.0412,,,1
4321857,0,,,,,,,0.4772,1
4322008,0,,,,,,0.0430,,1
4322159,0,,,,25.7901,,,,1
4322287,0,0.6780,,,,,,,1
4322415,0,,,2.7193,,,,,1
4322543,0,0.6779,,,,,,,1
4322693,0,,,,,-0.0412,,,1
4322844,0,,,,,,,0.4772,1
4322995,0,,,,,,0.0430,,1
4323146,0,,,,25.7872,,,,1
4323274,0,,,2.7195,,,,,1
4323402,0,0.6779,,,,,,,1
4323530,0,,,2.7193,,,,,1
4323680,0,,,,,-0.0412,,,1
4323831,0,,,,,,,0.4772,1
4323982,0,,,,,,0.0430,,1
4324133,0,,,,25.7872,,,,1
4324261,0,0.6779,,,,,,,1
4324389,0,,,2.7195,,,,,1
4324517,0,0.6779,,,,,,,1
4324667,0,,,,,-0.0412,,,1
4324818,0,,,,,,,0.4772,1
4324969,0,,,,,,0.0430,,1
4325120,0,,,,25.7872,,,,1
4325248,0,,,2.7196,,,,,1
4325376,0,0.6779,,,,,,,1
4325504,0,,,2.7195,,,,,1
4325654,0,,,,,-0.0412,,,1
4325805,0,,,,,,,0.4772,1
4325956,0,,,,,,0.0430,,1
4326107,0,,,,25.7901,,,,1
4326235,0,0.6780,,,,,,,1
4326363,0,,,2.7197,,,,,1
4326491,0,0.6779,,,,,,,1
4326641,0,,,,,-0.0412,,,1
4326792,0,,,,,,,0.4772,1
4326943,0,,,,,,0.0433,,1
4327094,0,,,,25.7872,,,,1
4327222,0,,,2.7197,,,,,1
4327350,0,0.6780,,,,,,,1
4327478,0,,,2.7196,,,,,1
4327628,0,,,,,-0.0412,,,1
4327779,0,,,,,,,0.4772,1
4327930,0,,,,,,0.0430,,1
4328081,0,,,,25.7872,,,,1
4328209,0,0.6779,,,,,,,1
4328337,0,,,2.7197,,,,,1
4328465,0,0.6779,,,,,,,1
4328615,0,,,,,-0.0412,,,1
4328766,0,,,,,,,0.4772,1
4328917,0,,,,,,0.0430,,1
4329068,0,,,,25.7901,,,,1
4329196,0,,,2.7199,,,,,1
4329324,0,0.6780,,,,,,,1
4329452,0,,,2.7197,,,,,1
4329602,0,,,,,-0.0409,,,1
4329753,0,,,,,,,0.4772,1
4329904,0,,,,,,0.0430,,1
4330055,0,,,,25.7872,,,,1
4330183,0,0.6780,,,,,,,1
4330311,0,,,2.7200,,,,,1
4330439,0,0.6780,,,,,,,1
4330589,0,,,,,-0.0412,,,1
4330740,0,,,,,,,0.4772,1
4330891,0,,,,,,0.0430,,1
4331042,0,,,,25.7872,,,,1
4331170,0,,,2.7199,,,,,1
4331298,0,0.6780,,,,,,,1
4331426,0,,,2.7197,,,,,1
4331554,0,0.6779,,,,,,,1
4331704,0,,,,,-0.0412,,,1
4331855,0,,,,,,,0.4772,1
4332006,0,,,,,,0.0430,,1
4332157,0,,,,25.7901,,,,1
4332285,0,,,2.7199,,,,,1
4332413,0,0.6780,,,,,,,1
4332541,0,,,2.7200,,,,,1
4332691,0,,,,,-0.0412,,,1
4332842,0,,,,,,,0.4772,1
4332993,0,,,,,,0.0430,,1
4333144,0,,,,25.7901,,,,1
4333272,0,0.6780,,,,,,,1
4333400,0,,,2.7197,,,,,1
4333528,0,0.6780,,,,,,,1
4333678,0,,,,,-0.0412,,,1
4333829,0,,,,,,,0.4772,1
4333980,0,,,,,,0.0430,,1
4334131,0,,,,25.7872,,,,1
4334259,0,,,2.7200,,,,,1
4334387,0,0.6779,,,,,,,1
4334515,0,,,2.7199,,,,,1
4334665,0,,,,,-0.0412,,,1
4334816,0,,,,,,,0.4772,1
4334967,0,,,,,,0.0430,,1
4335118,0,,,,25.7872,,,,1
4335246,0,0.6780,,,,,,,1
4335374,0,,,2.7199,,,,,1
4335502,0,0.6780,,,,,,,1
4335652,0,,,,,-0.0412,,,1
4335803,0,,,,,,,0.4772,1
4335954,0,,,,,,0.0430,,1
4336105,0,,,,25.7872,,,,1
4336233,0,,,2.7200,,,,,1
4336361,0,0.6779,,,,,,,1
4336489,0,,,2.7199,,,,,1
4336639,0,,,,,-0.0412,,,1
4336790,0,,,,,,,0.4772,1
4336941,0,,,,,,0.0430,,1
4337092,0,,,,25.7872,,,,1
4337220,0,0.6780,,,,,,,1
4337348,0,,,2.7201,,,,,1
4337476,0,0.6780,,,,,,,1
4337626,0,,,,,-0.0412,,,1
4337777,0,,,,,,,0.4772,1
4337928,0,,,,,,0.0430,,1
