# Time[ms],Looppar,Vdiode[V],Vled[V],Vscat[V],Temperature[C],Ix[A],Iy[A],Iz[A],LED_type
562373,0,0.6779,,,,,,,1
562501,0,,,2.8136,,,,,1
562651,0,,,,,-0.0374,,,1
562802,0,,,,,,,0.4827,1
562953,0,,,,,,0.0466,,1
563104,0,,,,25.4693,,,,1
563232,0,0.6779,,,,,,,1
563360,0,,,2.8136,,,,,1
563488,0,0.6779,,,,,,,1
563638,0,,,,,-0.0374,,,1
563789,0,,,,,,,0.4827,1
563940,0,,,,,,0.0466,,1
564091,0,,,,25.4693,,,,1
564219,0,,,2.8136,,,,,1
564347,0,0.6779,,,,,,,1
564476,0,,,2.8138,,,,,1
564626,0,,,,,-0.0376,,,1
564777,0,,,,,,,0.4824,1
564928,0,,,,,,0.0464,,1
565079,0,,,,25.4693,,,,1
565207,0,0.6779,,,,,,,1
565335,0,,,2.8136,,,,,1
565463,0,0.6779,,,,,,,1
565613,0,,,,,-0.0374,,,1
565764,0,,,,,,,0.4827,1
565915,0,,,,,,0.0466,,1
566066,0,,,,25.4693,,,,1
566194,0,,,2.8136,,,,,1
566322,0,0.6779,,,,,,,1
566450,0,,,2.8134,,,,,1
566600,0,,,,,-0.0376,,,1
566751,0,,,,,,,0.4824,1
566902,0,,,,,,0.0462,,1
567053,0,,,,25.4693,,,,1
567181,0,0.6779,,,,,,,1
567309,0,,,2.8135,,,,,1
567437,0,0.6779,,,,,,,1
567587,0,,,,,-0.0378,,,1
567738,0,,,,,,,0.4824,1
567889,0,,,,,,0.0464,,1
568040,0,,,,25.4693,,,,1
568168,0,,,2.8129,,,,,1
568296,0,0.6779,,,,,,,1
568424,0,,,2.8131,,,,,1
568552,0,0.6779,,,,,,,1
568702,0,,,,,-0.0378,,,1
568853,0,,,,,,,0.4822,1
569004,0,,,,,,0.0464,,1
569155,0,,,,25.4693,,,,1
569283,0,,,2.8130,,,,,1
569411,0,0.6779,,,,,,,1
569539,0,,,2.8130,,,,,1
569689,0,,,,,-0.0376,,,1
569840,0,,,,,,,0.4824,1
569991,0,,,,,,0.0464,,1
570142,0,,,,25.4723,,,,1
570270,0,0.6779,,,,,,,1
570398,0,,,2.8126,,,,,1
570526,0,0.6779,,,,,,,1
570676,0,,,,,-0.0376,,,1
570827,0,,,,,,,0.4824,1
570978,0,,,,,,0.0464,,1
571129,0,,,,25.4723,,,,1
571257,0,,,2.8127,,,,,1
571385,0,0.6779,,,,,,,1
571513,0,,,2.8126,,,,,1
571663,0,,,,,-0.0376,,,1
571814,0,,,,,,,0.4824,1
571965,0,,,,,,0.0466,,1
572116,0,,,,25.4693,,,,1
572244,0,0.6779,,,,,,,1
572372,0,,,2.8124,,,,,1
572500,0,0.6779,,,,,,,1
572650,0,,,,,-0.0376,,,1
572801,0,,,,,,,0.4824,1
572952,0,,,,,,0.0464,,1
573103,0,,,,25.4693,,,,1
573231,0,,,2.8123,,,,,1
573359,0,0.6779,,,,,,,1
573487,0,,,2.8121,,,,,1
573637,0,,,,,-0.0376,,,1
573788,0,,,,,,,0.4824,1
573939,0,,,,,,0.0464,,1
574090,0,,,,25.4693,,,,1
574218,0,0.6779,,,,,,,1
574346,0,,,2.8120,,,,,1
574474,0,0.6777,,,,,,,1
574624,0,,,,,-0.0376,,,1
574775,0,,,,,,,0.4824,1
574926,0,,,,,,0.0466,,1
575077,0,,,,25.4723,,,,1
575205,0,,,2.8117,,,,,1
575333,0,0.6779,,,,,,,1
575461,0,,,2.8116,,,,,1
575612,0,,,,,-0.0376,,,1
575763,0,,,,,,,0.4824,1
575914,0,,,,,,0.0464,,1
576065,0,,,,25.4693,,,,1
576193,0,0.6779,,,,,,,1
576321,0,,,2.8111,,,,,1
576449,0,0.6779,,,,,,,1
576599,0,,,,,-0.0376,,,1
576750,0,,,,,,,0.4824,1
576901,0,,,,,,0.0464,,1
577052,0,,,,25.4723,,,,1
577180,0,,,2.8108,,,,,1
577308,0,0.6779,,,,,,,1
577436,0,,,2.8108,,,,,1
577586,0,,,,,-0.0376,,,1
577737,0,,,,,,,0.4827,1
577888,0,,,,,,0.0464,,1
578039,0,,,,25.4723,,,,1
578167,0,0.6779,,,,,,,1
578295,0,,,2.8102,,,,,1
578423,0,0.6779,,,,,,,1
578551,0,,,2.8102,,,,,1
578701,0,,,,,-0.0374,,,1
578852,0,,,,,,,0.4824,1
579003,0,,,,,,0.0466,,1
579154,0,,,,25.4723,,,,1
579282,0,0.6779,,,,,,,1
579410,0,,,2.8096,,,,,1
579538,0,0.6779,,,,,,,1
579688,0,,,,,-0.0376,,,1
579839,0,,,,,,,0.4824,1
579990,0,,,,,,0.0464,,1
580141,0,,,,25.4723,,,,1
580270,0,,,2.8092,,,,,1
580398,0,0.6779,,,,,,,1
580526,0,,,2.8092,,,,,1
580676,0,,,,,-0.0374,,,1
580827,0,,,,,,,0.4827,1
580979,0,,,,,,0.0466,,1
581129,0,,,,25.4723,,,,1
581257,0,0.6779,,,,,,,1
581385,0,,,2.8084,,,,,1
581513,0,0.6779,,,,,,,1
581663,0,,,,,-0.0376,,,1
581815,0,,,,,,,0.4824,1
581965,0,,,,,,0.0464,,1
582116,0,,,,25.4723,,,,1
582244,0,,,2.8081,,,,,1
582372,0,0.6779,,,,,,,1
582500,0,,,2.8079,,,,,1
582651,0,,,,,-0.0376,,,1
582801,0,,,,,,,0.4824,1
582952,0,,,,,,0.0464,,1
583103,0,,,,25.4723,,,,1
583231,0,0.6779,,,,,,,1
583359,0,,,2.8073,,,,,1
583487,0,0.6779,,,,,,,1
583637,0,,,,,-0.0376,,,1
583788,0,,,,,,,0.4824,1
583939,0,,,,,,0.0466,,1
584090,0,,,,25.4723,,,,1
584218,0,,,2.8069,,,,,1
584346,0,0.6779,,,,,,,1
584474,0,,,2.8067,,,,,1
584624,0,,,,,-0.0374,,,1
584775,0,,,,,,,0.4827,1
584926,0,,,,,,0.0466,,1
585077,0,,,,25.4723,,,,1
585205,0,0.6779,,,,,,,1
585333,0,,,2.8061,,,,,1
585461,0,0.6779,,,,,,,1
585611,0,,,,,-0.0374,,,1
585762,0,,,,,,,0.4827,1
585913,0,,,,,,0.0466,,1
586064,0,,,,25.4723,,,,1
586192,0,,,2.8055,,,,,1
586320,0,0.6779,,,,,,,1
586448,0,,,2.8051,,,,,1
586598,0,,,,,-0.0376,,,1
586749,0,,,,,,,0.4824,1
586900,0,,,,,,0.0464,,1
587051,0,,,,25.4723,,,,1
587179,0,0.6779,,,,,,,1
587307,0,,,2.8044,,,,,1
587435,0,0.6779,,,,,,,1
587585,0,,,,,-0.0374,,,1
587736,0,,,,,,,0.4824,1
587887,0,,,,,,0.0466,,1
588038,0,,,,25.4723,,,,1
588166,0,,,2.8039,,,,,1
588294,0,0.6779,,,,,,,1
588422,0,,,2.8035,,,,,1
588550,0,0.6779,,,,,,,1
588700,0,,,,,-0.0374,,,1
588851,0,,,,,,,0.4824,1
589002,0,,,,,,0.0466,,1
589153,0,,,,25.4723,,,,1
589281,0,,,2.8029,,,,,1
589409,0,0.6779,,,,,,,1
589537,0,,,2.8025,,,,,1
589688,0,,,,,-0.0376,,,1
589839,0,,,,,,,0.4824,1
589990,0,,,,,,0.0466,,1
590141,0,,,,25.4723,,,,1
590270,0,0.6779,,,,,,,1
590398,0,,,2.8021,,,,,1
590526,0,0.6779,,,,,,,1
590676,0,,,,,-0.0374,,,1
590827,0,,,,,,,0.4824,1
590978,0,,,,,,0.0466,,1
591129,0,,,,25.4723,,,,1
591257,0,,,2.8012,,,,,1
591385,0,0.6779,,,,,,,1
591513,0,,,2.8010,,,,,1
591663,0,,,,,-0.0374,,,1
591814,0,,,,,,,0.4824,1
591965,0,,,,,,0.0466,,1
592116,0,,,,25.4723,,,,1
592244,0,0.6779,,,,,,,1
592372,0,,,2.8001,,,,,1
592500,0,0.6779,,,,,,,1
592650,0,,,,,-0.0374,,,1
592801,0,,,,,,,0.4824,1
592952,0,,,,,,0.0466,,1
593103,0,,,,25.4753,,,,1
593231,0,,,2.7993,,,,,1
593359,0,0.6779,,,,,,,1
593487,0,,,2.7993,,,,,1
593637,0,,,,,-0.0374,,,1
593788,0,,,,,,,0.4824,1
593939,0,,,,,,0.0466,,1
594090,0,,,,25.4723,,,,1
594218,0,0.6779,,,,,,,1
594346,0,,,2.7982,,,,,1
594474,0,0.6779,,,,,,,1
594624,0,,,,,-0.0374,,,1
594775,0,,,,,,,0.4827,1
594926,0,,,,,,0.0466,,1
595077,0,,,,25.4753,,,,1
595205,0,,,2.7974,,,,,1
595333,0,0.6779,,,,,,,1
595461,0,,,2.7971,,,,,1
595611,0,,,,,-0.0376,,,1
595762,0,,,,,,,0.4824,1
595913,0,,,,,,0.0464,,1
596064,0,,,,25.4753,,,,1
596192,0,0.6779,,,,,,,1
596320,0,,,2.7963,,,,,1
596448,0,0.6779,,,,,,,1
596598,0,,,,,-0.0374,,,1
596749,0,,,,,,,0.4824,1
596900,0,,,,,,0.0466,,1
597051,0,,,,25.4723,,,,1
597179,0,,,2.7954,,,,,1
597307,0,0.6779,,,,,,,1
597435,0,,,2.7951,,,,,1
597585,0,,,,,-0.0374,,,1
597736,0,,,,,,,0.4827,1
597887,0,,,,,,0.0466,,1
598038,0,,,,25.4723,,,,1
598166,0,0.6777,,,,,,,1
598294,0,,,2.7940,,,,,1
598423,0,0.6777,,,,,,,1
598551,0,,,2.7938,,,,,1
598701,0,,,,,-0.0374,,,1
598852,0,,,,,,,0.4827,1
599003,0,,,,,,0.0466,,1
599154,0,,,,25.4723,,,,1
599282,0,0.6779,,,,,,,1
599410,0,,,2.7929,,,,,1
599538,0,0.6779,,,,,,,1
599688,0,,,,,-0.0374,,,1
599839,0,,,,,,,0.4824,1
599990,0,,,,,,0.0466,,1
600141,0,,,,25.4753,,,,1
600269,0,,,2.7920,,,,,1
600397,0,0.6779,,,,,,,1
600525,0,,,2.7919,,,,,1
600675,0,,,,,-0.0374,,,1
600826,0,,,,,,,0.4824,1
600977,0,,,,,,0.0466,,1
601128,0,,,,25.4753,,,,1
601256,0,0.6777,,,,,,,1
601384,0,,,2.7907,,,,,1
601512,0,0.6779,,,,,,,1
601662,0,,,,,-0.0376,,,1
601813,0,,,,,,,0.4824,1
601964,0,,,,,,0.0464,,1
602115,0,,,,25.4753,,,,1
602243,0,,,2.7896,,,,,1
602371,0,0.6779,,,,,,,1
602499,0,,,2.7894,,,,,1
602649,0,,,,,-0.0376,,,1
602800,0,,,,,,,0.4824,1
602951,0,,,,,,0.0464,,1
603102,0,,,,25.4753,,,,1
603230,0,0.6779,,,,,,,1
603358,0,,,2.7885,,,,,1
603486,0,0.6777,,,,,,,1
603636,0,,,,,-0.0376,,,1
603787,0,,,,,,,0.4824,1
603938,0,,,,,,0.0464,,1
604089,0,,,,25.4753,,,,1
604217,0,,,2.7875,,,,,1
604345,0,0.6779,,,,,,,1
604473,0,,,2.7873,,,,,1
604623,0,,,,,-0.0374,,,1
604774,0,,,,,,,0.4824,1
604925,0,,,,,,0.0466,,1
605076,0,,,,25.4753,,,,1
605204,0,0.6779,,,,,,,1
605333,0,,,2.7861,,,,,1
605461,0,0.6779,,,,,,,1
605611,0,,,,,-0.0374,,,1
605762,0,,,,,,,0.4824,1
605913,0,,,,,,0.0466,,1
606064,0,,,,25.4753,,,,1
606192,0,,,2.7852,,,,,1
606320,0,0.6779,,,,,,,1
606448,0,,,2.7849,,,,,1
606598,0,,,,,-0.0374,,,1
606749,0,,,,,,,0.4824,1
606900,0,,,,,,0.0466,,1
607051,0,,,,25.4753,,,,1
607179,0,0.6779,,,,,,,1
607307,0,,,2.7839,,,,,1
607435,0,0.6777,,,,,,,1
607585,0,,,,,-0.0374,,,1
607736,0,,,,,,,0.4827,1
607887,0,,,,,,0.0466,,1
608038,0,,,,25.4753,,,,1
608166,0,,,2.7829,,,,,1
608294,0,0.6779,,,,,,,1
608422,0,,,2.7824,,,,,1
608550,0,0.6779,,,,,,,1
608700,0,,,,,-0.0374,,,1
608851,0,,,,,,,0.4824,1
609002,0,,,,,,0.0466,,1
609153,0,,,,25.4753,,,,1
609281,0,,,2.7815,,,,,1
609409,0,0.6777,,,,,,,1
609537,0,,,2.7811,,,,,1
609687,0,,,,,-0.0374,,,1
609838,0,,,,,,,0.4824,1
609989,0,,,,,,0.0466,,1
610140,0,,,,25.4753,,,,1
610268,0,0.6777,,,,,,,1
610396,0,,,2.7799,,,,,1
610524,0,0.6777,,,,,,,1
610674,0,,,,,-0.0374,,,1
610825,0,,,,,,,0.4824,1
610976,0,,,,,,0.0466,,1
611127,0,,,,25.4753,,,,1
611255,0,,,2.7791,,,,,1
611383,0,0.6779,,,,,,,1
611511,0,,,2.7786,,,,,1
611661,0,,,,,-0.0374,,,1
611812,0,,,,,,,0.4824,1
611963,0,,,,,,0.0466,,1
612114,0,,,,25.4783,,,,1
612242,0,0.6777,,,,,,,1
612370,0,,,2.7774,,,,,1
612498,0,0.6777,,,,,,,1
612648,0,,,,,-0.0374,,,1
612799,0,,,,,,,0.4824,1
612950,0,,,,,,0.0466,,1
613101,0,,,,25.4753,,,,1
613229,0,,,2.7764,,,,,1
613357,0,0.6779,,,,,,,1
613486,0,,,2.7761,,,,,1
613636,0,,,,,-0.0374,,,1
613787,0,,,,,,,0.4824,1
613938,0,,,,,,0.0464,,1
614090,0,,,,25.4753,,,,1
614218,0,0.6779,,,,,,,1
614346,0,,,2.7750,,,,,1
614474,0,0.6777,,,,,,,1
614624,0,,,,,-0.0374,,,1
614775,0,,,,,,,0.4824,1
614926,0,,,,,,0.0466,,1
615077,0,,,,25.4783,,,,1
615205,0,,,2.7740,,,,,1
615333,0,0.6777,,,,,,,1
615461,0,,,2.7735,,,,,1
615611,0,,,,,-0.0374,,,1
615762,0,,,,,,,0.4824,1
615913,0,,,,,,0.0466,,1
616064,0,,,,25.4753,,,,1
616192,0,0.6777,,,,,,,1
616320,0,,,2.7726,,,,,1
616448,0,0.6777,,,,,,,1
616598,0,,,,,-0.0374,,,1
616749,0,,,,,,,0.4824,1
616900,0,,,,,,0.0464,,1
617051,0,,,,25.4753,,,,1
617179,0,,,2.7714,,,,,1
617307,0,0.6777,,,,,,,1
617435,0,,,2.7710,,,,,1
617585,0,,,,,-0.0374,,,1
617736,0,,,,,,,0.4824,1
617887,0,,,,,,0.0466,,1
618038,0,,,,25.4783,,,,1
618167,0,0.6777,,,,,,,1
618295,0,,,2.7701,,,,,1
618423,0,0.6777,,,,,,,1
618551,0,,,2.7699,,,,,1
618701,0,,,,,-0.0374,,,1
618852,0,,,,,,,0.4824,1
619003,0,,,,,,0.0466,,1
619154,0,,,,25.4783,,,,1
619282,0,0.6777,,,,,,,1
619410,0,,,2.7689,,,,,1
619539,0,0.6777,,,,,,,1
619689,0,,,,,-0.0374,,,1
619840,0,,,,,,,0.4824,1
619991,0,,,,,,0.0466,,1
620143,0,,,,25.4783,,,,1
620271,0,,,2.7677,,,,,1
620399,0,0.6777,,,,,,,1
620527,0,,,2.7674,,,,,1
620677,0,,,,,-0.0374,,,1
620828,0,,,,,,,0.4824,1
620979,0,,,,,,0.0466,,1
621130,0,,,,25.4783,,,,1
621258,0,0.6777,,,,,,,1
621386,0,,,2.7665,,,,,1
621514,0,0.6777,,,,,,,1
621664,0,,,,,-0.0374,,,1
621815,0,,,,,,,0.4824,1
621966,0,,,,,,0.0466,,1
622117,0,,,,25.4783,,,,1
622245,0,,,2.7655,,,,,1
622373,0,0.6777,,,,,,,1
622501,0,,,2.7651,,,,,1
622651,0,,,,,-0.0374,,,1
622802,0,,,,,,,0.4824,1
622953,0,,,,,,0.0466,,1
623104,0,,,,25.4783,,,,1
623232,0,0.6777,,,,,,,1
623360,0,,,2.7641,,,,,1
623488,0,0.6777,,,,,,,1
623638,0,,,,,-0.0374,,,1
623789,0,,,,,,,0.4824,1
623940,0,,,,,,0.0466,,1
624091,0,,,,25.4783,,,,1
624219,0,,,2.7633,,,,,1
624347,0,0.6777,,,,,,,1
624475,0,,,2.7630,,,,,1
624625,0,,,,,-0.0374,,,1
624776,0,,,,,,,0.4824,1
624927,0,,,,,,0.0466,,1
625078,0,,,,25.4783,,,,1
625206,0,0.6777,,,,,,,1
625334,0,,,2.7620,,,,,1
625462,0,0.6777,,,,,,,1
625612,0,,,,,-0.0374,,,1
625763,0,,,,,,,0.4824,1
625914,0,,,,,,0.0466,,1
626065,0,,,,25.4783,,,,1
626193,0,,,2.7609,,,,,1
626321,0,0.6777,,,,,,,1
626449,0,,,2.7605,,,,,1
626599,0,,,,,-0.0374,,,1
626750,0,,,,,,,0.4824,1
626901,0,,,,,,0.0466,,1
627052,0,,,,25.4783,,,,1
627180,0,0.6777,,,,,,,1
627308,0,,,2.7597,,,,,1
627436,0,0.6777,,,,,,,1
627586,0,,,,,-0.0374,,,1
627737,0,,,,,,,0.4822,1
627888,0,,,,,,0.0466,,1
628039,0,,,,25.4783,,,,1
628167,0,,,2.7589,,,,,1
628296,0,0.6777,,,,,,,1
628424,0,,,2.7586,,,,,1
628551,0,0.6777,,,,,,,1
628702,0,,,,,-0.0376,,,1
628853,0,,,,,,,0.4824,1
629004,0,,,,,,0.0466,,1
629155,0,,,,25.4783,,,,1
629283,0,,,2.7578,,,,,1
629411,0,0.6777,,,,,,,1
629539,0,,,2.7574,,,,,1
629689,0,,,,,-0.0374,,,1
629840,0,,,,,,,0.4822,1
629991,0,,,,,,0.0464,,1
630142,0,,,,25.4783,,,,1
630270,0,0.6777,,,,,,,1
630398,0,,,2.7566,,,,,1
630526,0,0.6777,,,,,,,1
630676,0,,,,,-0.0376,,,1
630827,0,,,,,,,0.4824,1
630978,0,,,,,,0.0464,,1
631129,0,,,,25.4783,,,,1
631257,0,,,2.7555,,,,,1
631385,0,0.6777,,,,,,,1
631513,0,,,2.7555,,,,,1
631663,0,,,,,-0.0374,,,1
631814,0,,,,,,,0.4824,1
631965,0,,,,,,0.0466,,1
632116,0,,,,25.4783,,,,1
632244,0,0.6777,,,,,,,1
632372,0,,,2.7549,,,,,1
632500,0,0.6777,,,,,,,1
632650,0,,,,,-0.0374,,,1
632801,0,,,,,,,0.4824,1
632952,0,,,,,,0.0466,,1
633103,0,,,,25.4783,,,,1
633231,0,,,2.7541,,,,,1
633359,0,0.6777,,,,,,,1
633487,0,,,2.7539,,,,,1
633637,0,,,,,-0.0376,,,1
633788,0,,,,,,,0.4824,1
633939,0,,,,,,0.0466,,1
634090,0,,,,25.4783,,,,1
634218,0,0.6777,,,,,,,1
634346,0,,,2.7530,,,,,1
634475,0,0.6777,,,,,,,1
634625,0,,,,,-0.0374,,,1
634776,0,,,,,,,0.4824,1
634927,0,,,,,,0.0466,,1
635079,0,,,,25.4783,,,,1
635207,0,,,2.7524,,,,,1
635335,0,0.6777,,,,,,,1
635463,0,,,2.7522,,,,,1
635613,0,,,,,-0.0374,,,1
635764,0,,,,,,,0.4824,1
635915,0,,,,,,0.0466,,1
636066,0,,,,25.4813,,,,1
636194,0,0.6777,,,,,,,1
636322,0,,,2.7515,,,,,1
636450,0,0.6777,,,,,,,1
636600,0,,,,,-0.0374,,,1
636751,0,,,,,,,0.4824,1
636902,0,,,,,,0.0466,,1
637053,0,,,,25.4813,,,,1
637181,0,,,2.7509,,,,,1
637309,0,0.6777,,,,,,,1
637437,0,,,2.7506,,,,,1
637587,0,,,,,-0.0374,,,1
637738,0,,,,,,,0.4824,1
637889,0,,,,,,0.0466,,1
638040,0,,,,25.4813,,,,1
638168,0,0.6777,,,,,,,1
638296,0,,,2.7499,,,,,1
638424,0,0.6777,,,,,,,1
638552,0,,,2.7496,,,,,1
638702,0,,,,,-0.0374,,,1
638853,0,,,,,,,0.4824,1
639004,0,,,,,,0.0466,,1
639155,0,,,,25.4813,,,,1
639283,0,0.6777,,,,,,,1
639411,0,,,2.7491,,,,,1
639539,0,0.6777,,,,,,,1
639689,0,,,,,-0.0376,,,1
639840,0,,,,,,,0.4824,1
639991,0,,,,,,0.0466,,1
640142,0,,,,25.4813,,,,1
640270,0,,,2.7486,,,,,1
640398,0,0.6777,,,,,,,1
640526,0,,,2.7482,,,,,1
640676,0,,,,,-0.0376,,,1
640827,0,,,,,,,0.4822,1
640978,0,,,,,,0.0464,,1
641129,0,,,,25.4783,,,,1
641257,0,0.6777,,,,,,,1
641385,0,,,2.7477,,,,,1
641513,0,0.6777,,,,,,,1
641663,0,,,,,-0.0376,,,1
641814,0,,,,,,,0.4822,1
641965,0,,,,,,0.0464,,1
642116,0,,,,25.4813,,,,1
642244,0,,,2.7473,,,,,1
642372,0,0.6777,,,,,,,1
642501,0,,,2.7470,,,,,1
642651,0,,,,,-0.0376,,,1
642802,0,,,,,,,0.4824,1
642953,0,,,,,,0.0464,,1
643104,0,,,,25.4813,,,,1
643232,0,0.6777,,,,,,,1
643360,0,,,2.7464,,,,,1
643488,0,0.6777,,,,,,,1
643638,0,,,,,-0.0374,,,1
643789,0,,,,,,,0.4824,1
643940,0,,,,,,0.0466,,1
644091,0,,,,25.4813,,,,1
644219,0,,,2.7461,,,,,1
644347,0,0.6777,,,,,,,1
644475,0,,,2.7460,,,,,1
644625,0,,,,,-0.0374,,,1
644776,0,,,,,,,0.4824,1
644927,0,,,,,,0.0466,,1
645078,0,,,,25.4813,,,,1
645206,0,0.6777,,,,,,,1
645334,0,,,2.7455,,,,,1
645462,0,0.6777,,,,,,,1
645612,0,,,,,-0.0374,,,1
645763,0,,,,,,,0.4822,1
645914,0,,,,,,0.0466,,1
646065,0,,,,25.4813,,,,1
646193,0,,,2.7449,,,,,1
646321,0,0.6777,,,,,,,1
646449,0,,,2.7448,,,,,1
646599,0,,,,,-0.0374,,,1
646750,0,,,,,,,0.4824,1
646901,0,,,,,,0.0464,,1
647052,0,,,,25.4813,,,,1
647180,0,0.6777,,,,,,,1
647308,0,,,2.7444,,,,,1
647436,0,0.6777,,,,,,,1
647586,0,,,,,-0.0376,,,1
647737,0,,,,,,,0.4822,1
647888,0,,,,,,0.0464,,1
648039,0,,,,25.4813,,,,1
648167,0,,,2.7441,,,,,1
648295,0,0.6777,,,,,,,1
648423,0,,,2.7439,,,,,1
648551,0,0.6777,,,,,,,1
648701,0,,,,,-0.0376,,,1
648852,0,,,,,,,0.4822,1
649003,0,,,,,,0.0464,,1
649154,0,,,,25.4813,,,,1
649282,0,,,2.7435,,,,,1
649410,0,0.6777,,,,,,,1
649538,0,,,2.7433,,,,,1
649688,0,,,,,-0.0374,,,1
649839,0,,,,,,,0.4824,1
649990,0,,,,,,0.0466,,1
650141,0,,,,25.4813,,,,1
650269,0,0.6777,,,,,,,1
650397,0,,,2.7430,,,,,1
650525,0,0.6777,,,,,,,1
650675,0,,,,,-0.0374,,,1
650826,0,,,,,,,0.4824,1
650977,0,,,,,,0.0466,,1
651128,0,,,,25.4813,,,,1
651256,0,,,2.7429,,,,,1
651384,0,0.6777,,,,,,,1
651512,0,,,2.7426,,,,,1
651662,0,,,,,-0.0374,,,1
651813,0,,,,,,,0.4824,1
651964,0,,,,,,0.0466,,1
652115,0,,,,25.4813,,,,1
652243,0,0.6777,,,,,,,1
652371,0,,,2.7420,,,,,1
652499,0,0.6777,,,,,,,1
652649,0,,,,,-0.0374,,,1
652800,0,,,,,,,0.4824,1
652951,0,,,,,,0.0466,,1
653102,0,,,,25.4813,,,,1
653230,0,,,2.7420,,,,,1
653358,0,0.6777,,,,,,,1
653486,0,,,2.7418,,,,,1
653637,0,,,,,-0.0374,,,1
653788,0,,,,,,,0.4824,1
653939,0,,,,,,0.0466,,1
654090,0,,,,25.4813,,,,1
654218,0,0.6777,,,,,,,1
654346,0,,,2.7415,,,,,1
654474,0,0.6777,,,,,,,1
654624,0,,,,,-0.0374,,,1
654775,0,,,,,,,0.4824,1
654926,0,,,,,,0.0466,,1
655077,0,,,,25.4843,,,,1
655205,0,,,2.7412,,,,,1
655333,0,0.6777,,,,,,,1
655461,0,,,2.7411,,,,,1
655611,0,,,,,-0.0376,,,1
655762,0,,,,,,,0.4822,1
655913,0,,,,,,0.0466,,1
656064,0,,,,25.4843,,,,1
656192,0,0.6777,,,,,,,1
656320,0,,,2.7408,,,,,1
656448,0,0.6777,,,,,,,1
656598,0,,,,,-0.0376,,,1
656749,0,,,,,,,0.4824,1
656900,0,,,,,,0.0466,,1
657051,0,,,,25.4813,,,,1
657179,0,,,2.7404,,,,,1
657307,0,0.6777,,,,,,,1
657435,0,,,2.7404,,,,,1
657585,0,,,,,-0.0374,,,1
657736,0,,,,,,,0.4824,1
657887,0,,,,,,0.0466,,1
658038,0,,,,25.4843,,,,1
658166,0,0.6777,,,,,,,1
658294,0,,,2.7401,,,,,1
658422,0,0.6777,,,,,,,1
658550,0,,,2.7400,,,,,1
658700,0,,,,,-0.0374,,,1
658851,0,,,,,,,0.4824,1
659002,0,,,,,,0.0466,,1
659153,0,,,,25.4813,,,,1
659281,0,0.6777,,,,,,,1
659409,0,,,2.7396,,,,,1
659537,0,0.6777,,,,,,,1
659687,0,,,,,-0.0376,,,1
659838,0,,,,,,,0.4824,1
659989,0,,,,,,0.0466,,1
660140,0,,,,25.4843,,,,1
660268,0,,,2.7394,,,,,1
660396,0,0.6777,,,,,,,1
660524,0,,,2.7394,,,,,1
660675,0,,,,,-0.0374,,,1
660825,0,,,,,,,0.4824,1
660976,0,,,,,,0.0466,,1
661127,0,,,,25.4843,,,,1
661255,0,0.6776,,,,,,,1
661383,0,,,2.7391,,,,,1
661511,0,0.6777,,,,,,,1
661661,0,,,,,-0.0374,,,1
661812,0,,,,,,,0.4822,1
661963,0,,,,,,0.0466,,1
662114,0,,,,25.4843,,,,1
662242,0,,,2.7387,,,,,1
662370,0,0.6777,,,,,,,1
662498,0,,,2.7387,,,,,1
662648,0,,,,,-0.0374,,,1
662799,0,,,,,,,0.4824,1
662950,0,,,,,,0.0466,,1
663101,0,,,,25.4843,,,,1
663229,0,0.6777,,,,,,,1
663357,0,,,2.7387,,,,,1
663485,0,0.6776,,,,,,,1
663635,0,,,,,-0.0374,,,1
663786,0,,,,,,,0.4824,1
663937,0,,,,,,0.0466,,1
664088,0,,,,25.4843,,,,1
664216,0,,,2.7385,,,,,1
664344,0,0.6777,,,,,,,1
664472,0,,,2.7381,,,,,1
664622,0,,,,,-0.0374,,,1
664773,0,,,,,,,0.4824,1
664924,0,,,,,,0.0466,,1
665075,0,,,,25.4843,,,,1
665203,0,0.6777,,,,,,,1
665331,0,,,2.7381,,,,,1
665459,0,0.6777,,,,,,,1
665609,0,,,,,-0.0374,,,1
665760,0,,,,,,,0.4822,1
665911,0,,,,,,0.0466,,1
666062,0,,,,25.4843,,,,1
666190,0,,,2.7379,,,,,1
666318,0,0.6776,,,,,,,1
666446,0,,,2.7378,,,,,1
666596,0,,,,,-0.0376,,,1
666747,0,,,,,,,0.4824,1
666898,0,,,,,,0.0466,,1
667049,0,,,,25.4843,,,,1
667177,0,0.6777,,,,,,,1
667305,0,,,2.7376,,,,,1
667433,0,0.6777,,,,,,,1
667583,0,,,,,-0.0376,,,1
667734,0,,,,,,,0.4822,1
667885,0,,,,,,0.0464,,1
668036,0,,,,25.4843,,,,1
668164,0,,,2.7374,,,,,1
668292,0,0.6777,,,,,,,1
668420,0,,,2.7370,,,,,1
668548,0,0.6777,,,,,,,1
668698,0,,,,,-0.0376,,,1
668849,0,,,,,,,0.4824,1
669000,0,,,,,,0.0466,,1
669151,0,,,,25.4843,,,,1
669279,0,,,2.7370,,,,,1
669407,0,0.6776,,,,,,,1
669535,0,,,2.7369,,,,,1
669685,0,,,,,-0.0376,,,1
669836,0,,,,,,,0.4820,1
669987,0,,,,,,0.0464,,1
670138,0,,,,25.4843,,,,1
670266,0,0.6777,,,,,,,1
670394,0,,,2.7369,,,,,1
