# Time[ms],Looppar,Vdiode[V],Vled[V],Vscat[V],Temperature[C],Ix[A],Iy[A],Iz[A],LED_type
3823803,0,,,,,,,0.4772,1
3823954,0,,,,,,0.0430,,1
3824105,0,,,,25.7754,,,,1
3824233,0,,,2.7174,,,,,1
3824361,0,0.6777,,,,,,,1
3824489,0,,,2.7176,,,,,1
3824639,0,,,,,-0.0409,,,1
3824790,0,,,,,,,0.4770,1
3824941,0,,,,,,0.0430,,1
3825092,0,,,,25.7754,,,,1
3825220,0,0.6777,,,,,,,1
3825348,0,,,2.7177,,,,,1
3825476,0,0.6777,,,,,,,1
3825626,0,,,,,-0.0412,,,1
3825777,0,,,,,,,0.4772,1
3825928,0,,,,,,0.0430,,1
3826079,0,,,,25.7754,,,,1
3826207,0,,,2.7179,,,,,1
3826335,0,0.6777,,,,,,,1
3826463,0,,,2.7176,,,,,1
3826613,0,,,,,-0.0412,,,1
3826764,0,,,,,,,0.4772,1
3826915,0,,,,,,0.0430,,1
3827066,0,,,,25.7754,,,,1
3827194,0,0.6777,,,,,,,1
3827322,0,,,2.7177,,,,,1
3827450,0,0.6777,,,,,,,1
3827600,0,,,,,-0.0412,,,1
3827751,0,,,,,,,0.4772,1
3827903,0,,,,,,0.0430,,1
3828053,0,,,,25.7754,,,,1
3828181,0,,,2.7177,,,,,1
3828309,0,0.6777,,,,,,,1
3828437,0,,,2.7176,,,,,1
3828587,0,,,,,-0.0409,,,1
3828738,0,,,,,,,0.4772,1
3828889,0,,,,,,0.0430,,1
3829040,0,,,,25.7754,,,,1
3829168,0,0.6777,,,,,,,1
3829296,0,,,2.7180,,,,,1
3829424,0,0.6777,,,,,,,1
3829552,0,,,2.7176,,,,,1
3829702,0,,,,,-0.0412,,,1
3829853,0,,,,,,,0.4772,1
3830004,0,,,,,,0.0430,,1
3830155,0,,,,25.7754,,,,1
3830283,0,0.6777,,,,,,,1
3830411,0,,,2.7181,,,,,1
3830539,0,0.6777,,,,,,,1
3830689,0,,,,,-0.0412,,,1
3830840,0,,,,,,,0.4770,1
3830991,0,,,,,,0.0430,,1
3831142,0,,,,25.7754,,,,1
3831270,0,,,2.7181,,,,,1
3831398,0,0.6777,,,,,,,1
3831526,0,,,2.7180,,,,,1
3831676,0,,,,,-0.0412,,,1
3831827,0,,,,,,,0.4770,1
3831978,0,,,,,,0.0430,,1
3832129,0,,,,25.7754,,,,1
3832257,0,0.6777,,,,,,,1
3832385,0,,,2.7181,,,,,1
3832513,0,0.6777,,,,,,,1
3832663,0,,,,,-0.0412,,,1
3832814,0,,,,,,,0.4772,1
3832965,0,,,,,,0.0430,,1
3833116,0,,,,25.7754,,,,1
3833244,0,,,2.7183,,,,,1
3833372,0,0.6777,,,,,,,1
3833500,0,,,2.7181,,,,,1
3833650,0,,,,,-0.0412,,,1
3833801,0,,,,,,,0.4772,1
3833952,0,,,,,,0.0430,,1
3834103,0,,,,25.7754,,,,1
3834231,0,0.6777,,,,,,,1
3834359,0,,,2.7184,,,,,1
3834487,0,0.6777,,,,,,,1
3834637,0,,,,,-0.0412,,,1
3834788,0,,,,,,,0.4770,1
3834939,0,,,,,,0.0430,,1
3835090,0,,,,25.7754,,,,1
3835218,0,,,2.7184,,,,,1
3835346,0,0.6777,,,,,,,1
3835474,0,,,2.7183,,,,,1
3835624,0,,,,,-0.0409,,,1
3835775,0,,,,,,,0.4770,1
3835926,0,,,,,,0.0430,,1
3836077,0,,,,25.7754,,,,1
3836205,0,0.6777,,,,,,,1
3836333,0,,,2.7185,,,,,1
3836461,0,0.6777,,,,,,,1
3836611,0,,,,,-0.0409,,,1
3836762,0,,,,,,,0.4770,1
3836913,0,,,,,,0.0430,,1
3837064,0,,,,25.7754,,,,1
3837192,0,,,2.7185,,,,,1
3837320,0,0.6777,,,,,,,1
3837448,0,,,2.7184,,,,,1
3837598,0,,,,,-0.0412,,,1
3837749,0,,,,,,,0.4772,1
3837900,0,,,,,,0.0430,,1
3838051,0,,,,25.7754,,,,1
3838179,0,0.6777,,,,,,,1
3838307,0,,,2.7186,,,,,1
3838435,0,0.6777,,,,,,,1
3838585,0,,,,,-0.0412,,,1
3838736,0,,,,,,,0.4770,1
3838887,0,,,,,,0.0430,,1
3839038,0,,,,25.7754,,,,1
3839166,0,,,2.7187,,,,,1
3839294,0,0.6777,,,,,,,1
3839422,0,,,2.7186,,,,,1
3839550,0,0.6777,,,,,,,1
3839700,0,,,,,-0.0412,,,1
3839851,0,,,,,,,0.4772,1
3840002,0,,,,,,0.0430,,1
3840153,0,,,,25.7754,,,,1
3840281,0,,,2.7187,,,,,1
3840409,0,0.6777,,,,,,,1
3840537,0,,,2.7187,,,,,1
3840687,0,,,,,-0.0412,,,1
3840838,0,,,,,,,0.4772,1
3840989,0,,,,,,0.0430,,1
3841140,0,,,,25.7754,,,,1
3841268,0,0.6777,,,,,,,1
3841396,0,,,2.7190,,,,,1
3841524,0,0.6777,,,,,,,1
3841674,0,,,,,-0.0412,,,1
3841825,0,,,,,,,0.4770,1
3841976,0,,,,,,0.0430,,1
3842127,0,,,,25.7784,,,,1
3842255,0,,,2.7190,,,,,1
3842383,0,0.6777,,,,,,,1
3842511,0,,,2.7190,,,,,1
3842661,0,,,,,-0.0412,,,1
3842812,0,,,,,,,0.4772,1
3842963,0,,,,,,0.0430,,1
3843114,0,,,,25.7754,,,,1
3843242,0,0.6777,,,,,,,1
3843370,0,,,2.7190,,,,,1
3843498,0,0.6777,,,,,,,1
3843648,0,,,,,-0.0409,,,1
3843799,0,,,,,,,0.4770,1
3843950,0,,,,,,0.0430,,1
3844101,0,,,,25.7754,,,,1
3844229,0,,,2.7191,,,,,1
3844357,0,0.6777,,,,,,,1
3844485,0,,,2.7190,,,,,1
3844635,0,,,,,-0.0412,,,1
3844786,0,,,,,,,0.4770,1
3844937,0,,,,,,0.0430,,1
3845088,0,,,,25.7754,,,,1
3845216,0,0.6777,,,,,,,1
3845344,0,,,2.7193,,,,,1
3845472,0,0.6777,,,,,,,1
3845622,0,,,,,-0.0412,,,1
3845773,0,,,,,,,0.4772,1
3845924,0,,,,,,0.0430,,1
3846075,0,,,,25.7754,,,,1
3846203,0,,,2.7191,,,,,1
3846331,0,0.6777,,,,,,,1
3846459,0,,,2.7191,,,,,1
3846609,0,,,,,-0.0412,,,1
3846760,0,,,,,,,0.4770,1
3846911,0,,,,,,0.0430,,1
3847062,0,,,,25.7754,,,,1
3847190,0,0.6777,,,,,,,1
3847318,0,,,2.7193,,,,,1
3847446,0,0.6777,,,,,,,1
3847596,0,,,,,-0.0412,,,1
3847747,0,,,,,,,0.4770,1
3847898,0,,,,,,0.0430,,1
3848049,0,,,,25.7754,,,,1
3848177,0,,,2.7194,,,,,1
3848305,0,0.6777,,,,,,,1
3848433,0,,,2.7193,,,,,1
3848583,0,,,,,-0.0412,,,1
3848734,0,,,,,,,0.4772,1
3848885,0,,,,,,0.0430,,1
3849036,0,,,,25.7784,,,,1
3849164,0,0.6777,,,,,,,1
3849292,0,,,2.7195,,,,,1
3849420,0,0.6777,,,,,,,1
3849548,0,,,2.7193,,,,,1
3849698,0,,,,,-0.0412,,,1
3849849,0,,,,,,,0.4772,1
3850000,0,,,,,,0.0430,,1
3850151,0,,,,25.7784,,,,1
3850279,0,0.6777,,,,,,,1
3850407,0,,,2.7196,,,,,1
3850535,0,0.6777,,,,,,,1
3850685,0,,,,,-0.0412,,,1
3850836,0,,,,,,,0.4770,1
3850987,0,,,,,,0.0430,,1
3851138,0,,,,25.7784,,,,1
3851266,0,,,2.7196,,,,,1
3851394,0,0.6777,,,,,,,1
3851522,0,,,2.7196,,,,,1
3851672,0,,,,,-0.0412,,,1
3851823,0,,,,,,,0.4772,1
3851974,0,,,,,,0.0430,,1
3852125,0,,,,25.7784,,,,1
3852253,0,0.6777,,,,,,,1
3852381,0,,,2.7197,,,,,1
3852509,0,0.6777,,,,,,,1
3852659,0,,,,,-0.0412,,,1
3852810,0,,,,,,,0.4770,1
3852961,0,,,,,,0.0430,,1
3853112,0,,,,25.7784,,,,1
3853240,0,,,2.7196,,,,,1
3853368,0,0.6777,,,,,,,1
3853496,0,,,2.7197,,,,,1
3853646,0,,,,,-0.0412,,,1
3853797,0,,,,,,,0.4772,1
3853948,0,,,,,,0.0430,,1
3854099,0,,,,25.7784,,,,1
3854227,0,0.6777,,,,,,,1
3854355,0,,,2.7199,,,,,1
3854483,0,0.6777,,,,,,,1
3854633,0,,,,,-0.0409,,,1
3854784,0,,,,,,,0.4772,1
3854935,0,,,,,,0.0430,,1
3855086,0,,,,25.7784,,,,1
3855214,0,,,2.7199,,,,,1
3855342,0,0.6777,,,,,,,1
3855470,0,,,2.7197,,,,,1
3855620,0,,,,,-0.0412,,,1
3855771,0,,,,,,,0.4772,1
3855922,0,,,,,,0.0430,,1
3856073,0,,,,25.7784,,,,1
3856201,0,0.6777,,,,,,,1
3856329,0,,,2.7200,,,,,1
3856457,0,0.6777,,,,,,,1
3856607,0,,,,,-0.0412,,,1
3856758,0,,,,,,,0.4772,1
3856909,0,,,,,,0.0430,,1
3857060,0,,,,25.7784,,,,1
3857188,0,,,2.7201,,,,,1
3857316,0,0.6777,,,,,,,1
3857444,0,,,2.7200,,,,,1
3857594,0,,,,,-0.0412,,,1
3857745,0,,,,,,,0.4772,1
3857896,0,,,,,,0.0430,,1
3858047,0,,,,25.7784,,,,1
3858175,0,0.6777,,,,,,,1
3858303,0,,,2.7202,,,,,1
3858431,0,0.6777,,,,,,,1
3858559,0,,,2.7201,,,,,1
3858709,0,,,,,-0.0412,,,1
3858860,0,,,,,,,0.4772,1
3859011,0,,,,,,0.0430,,1
3859162,0,,,,25.7784,,,,1
3859290,0,0.6777,,,,,,,1
3859418,0,,,2.7204,,,,,1
3859546,0,0.6777,,,,,,,1
3859696,0,,,,,-0.0412,,,1
3859847,0,,,,,,,0.4772,1
3859998,0,,,,,,0.0430,,1
3860149,0,,,,25.7784,,,,1
3860277,0,,,2.7204,,,,,1
3860405,0,0.6777,,,,,,,1
3860533,0,,,2.7202,,,,,1
3860683,0,,,,,-0.0412,,,1
3860834,0,,,,,,,0.4772,1
3860985,0,,,,,,0.0430,,1
3861136,0,,,,25.7784,,,,1
3861264,0,0.6777,,,,,,,1
3861392,0,,,2.7206,,,,,1
3861520,0,0.6777,,,,,,,1
3861670,0,,,,,-0.0412,,,1
3861821,0,,,,,,,0.4772,1
3861972,0,,,,,,0.0430,,1
3862123,0,,,,25.7784,,,,1
3862251,0,,,2.7206,,,,,1
3862379,0,0.6777,,,,,,,1
3862507,0,,,2.7206,,,,,1
3862657,0,,,,,-0.0412,,,1
3862808,0,,,,,,,0.4772,1
3862959,0,,,,,,0.0430,,1
3863110,0,,,,25.7784,,,,1
3863238,0,0.6777,,,,,,,1
3863366,0,,,2.7208,,,,,1
3863494,0,0.6777,,,,,,,1
3863644,0,,,,,-0.0409,,,1
3863795,0,,,,,,,0.4772,1
3863946,0,,,,,,0.0430,,1
3864097,0,,,,25.7784,,,,1
3864225,0,,,2.7209,,,,,1
3864353,0,0.6777,,,,,,,1
3864481,0,,,2.7209,,,,,1
3864631,0,,,,,-0.0412,,,1
3864782,0,,,,,,,0.4772,1
3864933,0,,,,,,0.0430,,1
3865084,0,,,,25.7784,,,,1
3865212,0,0.6777,,,,,,,1
3865340,0,,,2.7211,,,,,1
3865468,0,0.6777,,,,,,,1
3865618,0,,,,,-0.0409,,,1
3865769,0,,,,,,,0.4770,1
3865920,0,,,,,,0.0430,,1
3866071,0,,,,25.7784,,,,1
3866199,0,,,2.7211,,,,,1
3866327,0,0.6777,,,,,,,1
3866455,0,,,2.7212,,,,,1
3866605,0,,,,,-0.0409,,,1
3866756,0,,,,,,,0.4772,1
3866907,0,,,,,,0.0430,,1
3867058,0,,,,25.7784,,,,1
3867186,0,0.6777,,,,,,,1
3867314,0,,,2.7211,,,,,1
3867442,0,0.6777,,,,,,,1
3867592,0,,,,,-0.0412,,,1
3867743,0,,,,,,,0.4770,1
3867894,0,,,,,,0.0430,,1
3868045,0,,,,25.7784,,,,1
3868173,0,,,2.7212,,,,,1
3868301,0,0.6777,,,,,,,1
3868429,0,,,2.7210,,,,,1
3868557,0,0.6777,,,,,,,1
3868707,0,,,,,-0.0412,,,1
3868858,0,,,,,,,0.4770,1
3869009,0,,,,,,0.0430,,1
3869160,0,,,,25.7784,,,,1
3869288,0,,,2.7212,,,,,1
3869416,0,0.6777,,,,,,,1
3869544,0,,,2.7212,,,,,1
3869694,0,,,,,-0.0412,,,1
3869845,0,,,,,,,0.4770,1
3869996,0,,,,,,0.0430,,1
3870147,0,,,,25.7784,,,,1
3870275,0,0.6777,,,,,,,1
3870403,0,,,2.7214,,,,,1
3870531,0,0.6777,,,,,,,1
3870681,0,,,,,-0.0412,,,1
3870832,0,,,,,,,0.4772,1
3870983,0,,,,,,0.0430,,1
3871134,0,,,,25.7784,,,,1
3871262,0,,,2.7215,,,,,1
3871390,0,0.6777,,,,,,,1
3871518,0,,,2.7215,,,,,1
3871668,0,,,,,-0.0412,,,1
3871819,0,,,,,,,0.4772,1
3871970,0,,,,,,0.0430,,1
3872121,0,,,,25.7784,,,,1
3872249,0,0.6777,,,,,,,1
3872377,0,,,2.7216,,,,,1
3872505,0,0.6777,,,,,,,1
3872655,0,,,,,-0.0412,,,1
3872806,0,,,,,,,0.4770,1
3872957,0,,,,,,0.0430,,1
3873108,0,,,,25.7784,,,,1
3873236,0,,,2.7216,,,,,1
3873364,0,0.6777,,,,,,,1
3873492,0,,,2.7216,,,,,1
3873642,0,,,,,-0.0412,,,1
3873793,0,,,,,,,0.4772,1
3873944,0,,,,,,0.0430,,1
3874095,0,,,,25.7784,,,,1
3874223,0,0.6777,,,,,,,1
3874351,0,,,2.7217,,,,,1
3874479,0,0.6777,,,,,,,1
3874629,0,,,,,-0.0412,,,1
3874780,0,,,,,,,0.4770,1
3874931,0,,,,,,0.0430,,1
3875082,0,,,,25.7784,,,,1
3875210,0,,,2.7219,,,,,1
3875338,0,0.6777,,,,,,,1
3875466,0,,,2.7220,,,,,1
3875616,0,,,,,-0.0412,,,1
3875767,0,,,,,,,0.4772,1
3875918,0,,,,,,0.0430,,1
3876069,0,,,,25.7784,,,,1
3876197,0,0.6777,,,,,,,1
3876325,0,,,2.7220,,,,,1
3876453,0,0.6777,,,,,,,1
3876603,0,,,,,-0.0409,,,1
3876754,0,,,,,,,0.4772,1
3876905,0,,,,,,0.0430,,1
3877056,0,,,,25.7784,,,,1
3877184,0,,,2.7221,,,,,1
3877312,0,0.6777,,,,,,,1
3877440,0,,,2.7217,,,,,1
3877590,0,,,,,-0.0412,,,1
3877741,0,,,,,,,0.4772,1
3877892,0,,,,,,0.0430,,1
3878043,0,,,,25.7784,,,,1
3878171,0,0.6777,,,,,,,1
3878299,0,,,2.7222,,,,,1
3878427,0,0.6777,,,,,,,1
3878555,0,,,2.7221,,,,,1
3878705,0,,,,,-0.0412,,,1
3878856,0,,,,,,,0.4772,1
3879007,0,,,,,,0.0430,,1
3879158,0,,,,25.7784,,,,1
3879286,0,0.6777,,,,,,,1
3879414,0,,,2.7222,,,,,1
3879542,0,0.6777,,,,,,,1
3879692,0,,,,,-0.0412,,,1
3879843,0,,,,,,,0.4772,1
3879994,0,,,,,,0.0430,,1
3880145,0,,,,25.7784,,,,1
3880273,0,,,2.7225,,,,,1
3880401,0,0.6777,,,,,,,1
3880529,0,,,2.7222,,,,,1
3880679,0,,,,,-0.0412,,,1
3880830,0,,,,,,,0.4772,1
3880981,0,,,,,,0.0430,,1
3881132,0,,,,25.7784,,,,1
3881260,0,0.6777,,,,,,,1
3881388,0,,,2.7225,,,,,1
3881516,0,0.6777,,,,,,,1
3881666,0,,,,,-0.0412,,,1
3881817,0,,,,,,,0.4772,1
3881968,0,,,,,,0.0430,,1
3882119,0,,,,25.7784,,,,1
3882247,0,,,2.7225,,,,,1
3882375,0,0.6777,,,,,,,1
3882503,0,,,2.7225,,,,,1
3882653,0,,,,,-0.0412,,,1
3882804,0,,,,,,,0.4770,1
3882955,0,,,,,,0.0430,,1
3883106,0,,,,25.7784,,,,1
3883234,0,0.6777,,,,,,,1
3883362,0,,,2.7227,,,,,1
3883490,0,0.6777,,,,,,,1
3883640,0,,,,,-0.0412,,,1
3883791,0,,,,,,,0.4772,1
3883942,0,,,,,,0.0430,,1
3884093,0,,,,25.7784,,,,1
3884221,0,,,2.7227,,,,,1
3884349,0,0.6777,,,,,,,1
3884477,0,,,2.7229,,,,,1
3884627,0,,,,,-0.0412,,,1
3884778,0,,,,,,,0.4772,1
3884929,0,,,,,,0.0430,,1
3885080,0,,,,25.7784,,,,1
3885208,0,0.6777,,,,,,,1
3885336,0,,,2.7230,,,,,1
3885464,0,0.6777,,,,,,,1
3885614,0,,,,,-0.0412,,,1
3885765,0,,,,,,,0.4772,1
3885916,0,,,,,,0.0430,,1
3886067,0,,,,25.7784,,,,1
3886195,0,,,2.7229,,,,,1
3886323,0,0.6777,,,,,,,1
3886451,0,,,2.7231,,,,,1
3886601,0,,,,,-0.0412,,,1
3886752,0,,,,,,,0.4770,1
3886903,0,,,,,,0.0430,,1
3887054,0,,,,25.7784,,,,1
3887182,0,0.6777,,,,,,,1
3887310,0,,,2.7230,,,,,1
3887438,0,0.6777,,,,,,,1
3887588,0,,,,,-0.0412,,,1
3887739,0,,,,,,,0.4770,1
3887890,0,,,,,,0.0430,,1
3888041,0,,,,25.7784,,,,1
3888169,0,,,2.7231,,,,,1
3888297,0,0.6777,,,,,,,1
3888425,0,,,2.7233,,,,,1
3888553,0,0.6777,,,,,,,1
3888703,0,,,,,-0.0412,,,1
3888854,0,,,,,,,0.4772,1
3889005,0,,,,,,0.0430,,1
3889156,0,,,,25.7784,,,,1
3889284,0,,,2.7233,,,,,1
3889412,0,0.6777,,,,,,,1
3889540,0,,,2.7231,,,,,1
3889690,0,,,,,-0.0409,,,1
3889841,0,,,,,,,0.4770,1
3889992,0,,,,,,0.0430,,1
3890143,0,,,,25.7784,,,,1
3890271,0,0.6777,,,,,,,1
3890399,0,,,2.7233,,,,,1
3890527,0,0.6777,,,,,,,1
3890677,0,,,,,-0.0409,,,1
3890828,0,,,,,,,0.4770,1
3890979,0,,,,,,0.0430,,1
3891130,0,,,,25.7813,,,,1
3891258,0,,,2.7234,,,,,1
3891386,0,0.6777,,,,,,,1
3891514,0,,,2.7233,,,,,1
3891664,0,,,,,-0.0412,,,1
3891815,0,,,,,,,0.4772,1
3891966,0,,,,,,0.0430,,1
3892117,0,,,,25.7784,,,,1
3892245,0,0.6777,,,,,,,1
3892373,0,,,2.7234,,,,,1
3892501,0,0.6777,,,,,,,1
3892651,0,,,,,-0.0412,,,1
3892802,0,,,,,,,0.4772,1
3892953,0,,,,,,0.0433,,1
3893104,0,,,,25.7813,,,,1
3893232,0,,,2.7235,,,,,1
3893360,0,0.6777,,,,,,,1
3893488,0,,,2.7234,,,,,1
3893638,0,,,,,-0.0412,,,1
3893789,0,,,,,,,0.4770,1
3893940,0,,,,,,0.0430,,1
3894091,0,,,,25.7784,,,,1
3894219,0,0.6777,,,,,,,1
3894347,0,,,2.7236,,,,,1
3894475,0,0.6777,,,,,,,1
3894625,0,,,,,-0.0412,,,1
3894776,0,,,,,,,0.4770,1
3894927,0,,,,,,0.0430,,1
3895078,0,,,,25.7784,,,,1
3895206,0,,,2.7235,,,,,1
3895334,0,0.6777,,,,,,,1
3895462,0,,,2.7234,,,,,1
3895612,0,,,,,-0.0412,,,1
3895763,0,,,,,,,0.4772,1
3895914,0,,,,,,0.0430,,1
3896065,0,,,,25.7784,,,,1
3896193,0,0.6777,,,,,,,1
3896321,0,,,2.7236,,,,,1
3896449,0,0.6777,,,,,,,1
3896599,0,,,,,-0.0412,,,1
3896750,0,,,,,,,0.4772,1
3896901,0,,,,,,0.0430,,1
3897052,0,,,,25.7784,,,,1
3897180,0,,,2.7237,,,,,1
3897308,0,0.6777,,,,,,,1
3897436,0,,,2.7237,,,,,1
3897586,0,,,,,-0.0412,,,1
3897737,0,,,,,,,0.4770,1
3897888,0,,,,,,0.0430,,1
3898039,0,,,,25.7813,,,,1
3898167,0,0.6777,,,,,,,1
3898295,0,,,2.7239,,,,,1
3898423,0,0.6777,,,,,,,1
3898551,0,,,2.7236,,,,,1
3898701,0,,,,,-0.0412,,,1
3898852,0,,,,,,,0.4770,1
3899003,0,,,,,,0.0430,,1
3899154,0,,,,25.7813,,,,1
3899282,0,0.6777,,,,,,,1
3899410,0,,,2.7241,,,,,1
3899538,0,0.6777,,,,,,,1
3899688,0,,,,,-0.0412,,,1
3899839,0,,,,,,,0.4772,1
3899990,0,,,,,,0.0430,,1
3900141,0,,,,25.7813,,,,1
3900269,0,,,2.7241,,,,,1
3900397,0,0.6777,,,,,,,1
3900525,0,,,2.7240,,,,,1
3900675,0,,,,,-0.0409,,,1
3900826,0,,,,,,,0.4772,1
3900977,0,,,,,,0.0430,,1
3901128,0,,,,25.7813,,,,1
3901256,0,0.6777,,,,,,,1
3901384,0,,,2.7240,,,,,1
3901512,0,0.6777,,,,,,,1
3901662,0,,,,,-0.0412,,,1
3901813,0,,,,,,,0.4772,1
3901964,0,,,,,,0.0430,,1
3902115,0,,,,25.7813,,,,1
3902243,0,,,2.7241,,,,,1
3902371,0,0.6777,,,,,,,1
3902499,0,,,2.7240,,,,,1
3902649,0,,,,,-0.0412,,,1
3902800,0,,,,,,,0.4770,1
3902951,0,,,,,,0.0430,,1
3903102,0,,,,25.7813,,,,1
3903230,0,0.6777,,,,,,,1
3903358,0,,,2.7242,,,,,1
3903486,0,0.6777,,,,,,,1
3903636,0,,,,,-0.0412,,,1
3903787,0,,,,,,,0.4772,1
3903938,0,,,,,,0.0430,,1
3904089,0,,,,25.7813,,,,1
3904217,0,,,2.7242,,,,,1
3904345,0,0.6777,,,,,,,1
3904473,0,,,2.7242,,,,,1
3904623,0,,,,,-0.0412,,,1
3904774,0,,,,,,,0.4770,1
3904925,0,,,,,,0.0430,,1
3905076,0,,,,25.7813,,,,1
3905204,0,0.6777,,,,,,,1
3905332,0,,,2.7242,,,,,1
3905460,0,0.6777,,,,,,,1
3905610,0,,,,,-0.0412,,,1
3905761,0,,,,,,,0.4770,1
3905912,0,,,,,,0.0430,,1
3906063,0,,,,25.7813,,,,1
3906191,0,,,2.7242,,,,,1
3906319,0,0.6777,,,,,,,1
3906447,0,,,2.7242,,,,,1
3906597,0,,,,,-0.0412,,,1
3906748,0,,,,,,,0.4772,1
3906899,0,,,,,,0.0430,,1
3907050,0,,,,25.7813,,,,1
3907178,0,0.6777,,,,,,,1
3907306,0,,,2.7242,,,,,1
3907434,0,0.6777,,,,,,,1
3907584,0,,,,,-0.0412,,,1
3907735,0,,,,,,,0.4770,1
3907886,0,,,,,,0.0430,,1
3908037,0,,,,25.7813,,,,1
3908165,0,,,2.7241,,,,,1
3908293,0,0.6777,,,,,,,1
3908421,0,,,2.7245,,,,,1
3908549,0,0.6777,,,,,,,1
3908699,0,,,,,-0.0412,,,1
3908850,0,,,,,,,0.4772,1
3909001,0,,,,,,0.0430,,1
3909152,0,,,,25.7813,,,,1
3909280,0,,,2.7245,,,,,1
3909408,0,0.6777,,,,,,,1
3909536,0,,,2.7245,,,,,1
3909686,0,,,,,-0.0412,,,1
3909837,0,,,,,,,0.4770,1
3909988,0,,,,,,0.0430,,1
3910139,0,,,,25.7813,,,,1
3910267,0,0.6777,,,,,,,1
3910395,0,,,2.7246,,,,,1
3910523,0,0.6777,,,,,,,1
3910673,0,,,,,-0.0412,,,1
3910824,0,,,,,,,0.4770,1
3910975,0,,,,,,0.0430,,1
3911126,0,,,,25.7813,,,,1
3911254,0,,,2.7246,,,,,1
3911382,0,0.6777,,,,,,,1
3911510,0,,,2.7245,,,,,1
3911660,0,,,,,-0.0412,,,1
3911811,0,,,,,,,0.4772,1
3911962,0,,,,,,0.0430,,1
3912113,0,,,,25.7813,,,,1
3912241,0,0.6777,,,,,,,1
3912369,0,,,2.7245,,,,,1
3912497,0,0.6777,,,,,,,1
3912647,0,,,,,-0.0412,,,1
3912798,0,,,,,,,0.4772,1
3912949,0,,,,,,0.0430,,1
3913100,0,,,,25.7813,,,,1
3913228,0,,,2.7246,,,,,1
3913356,0,0.6777,,,,,,,1
3913484,0,,,2.7245,,,,,1
3913634,0,,,,,-0.0412,,,1
3913785,0,,,,,,,0.4770,1
3913936,0,,,,,,0.0430,,1
3914087,0,,,,25.7813,,,,1
3914215,0,0.6777,,,,,,,1
3914343,0,,,2.7246,,,,,1
3914471,0,0.6777,,,,,,,1
3914621,0,,,,,-0.0412,,,1
3914772,0,,,,,,,0.4770,1
3914923,0,,,,,,0.0433,,1
3915074,0,,,,25.7813,,,,1
3915202,0,,,2.7246,,,,,1
3915330,0,0.6777,,,,,,,1
3915458,0,,,2.7245,,,,,1
3915608,0,,,,,-0.0412,,,1
3915759,0,,,,,,,0.4770,1
3915910,0,,,,,,0.0430,,1
3916061,0,,,,25.7813,,,,1
3916189,0,0.6777,,,,,,,1
3916317,0,,,2.7246,,,,,1
3916445,0,0.6777,,,,,,,1
3916595,0,,,,,-0.0412,,,1
3916746,0,,,,,,,0.4770,1
3916897,0,,,,,,0.0430,,1
3917048,0,,,,25.7813,,,,1
3917176,0,,,2.7246,,,,,1
3917304,0,0.6777,,,,,,,1
3917432,0,,,2.7246,,,,,1
3917582,0,,,,,-0.0412,,,1
3917733,0,,,,,,,0.4772,1
