# Time[ms],Looppar,Vdiode[V],Vled[V],Vscat[V],Temperature[C],Ix[A],Iy[A],Iz[A],LED_type
1397119,0,,,,25.6336,,,,1
1397247,0,0.6777,,,,,,,1
1397375,0,,,2.7881,,,,,1
1397503,0,0.6777,,,,,,,1
1397653,0,,,,,-0.0371,,,1
1397804,0,,,,,,,0.4820,1
1397955,0,,,,,,0.0468,,1
1398106,0,,,,25.6336,,,,1
1398234,0,,,2.7881,,,,,1
1398362,0,0.6777,,,,,,,1
1398490,0,,,2.7883,,,,,1
1398640,0,,,,,-0.0371,,,1
1398791,0,,,,,,,0.4820,1
1398942,0,,,,,,0.0468,,1
1399093,0,,,,25.6336,,,,1
1399221,0,0.6777,,,,,,,1
1399349,0,,,2.7881,,,,,1
1399477,0,0.6776,,,,,,,1
1399627,0,,,,,-0.0371,,,1
1399778,0,,,,,,,0.4817,1
1399929,0,,,,,,0.0468,,1
1400080,0,,,,25.6336,,,,1
1400208,0,,,2.7884,,,,,1
1400336,0,0.6777,,,,,,,1
1400464,0,,,2.7884,,,,,1
1400614,0,,,,,-0.0371,,,1
1400765,0,,,,,,,0.4817,1
1400916,0,,,,,,0.0468,,1
1401067,0,,,,25.6336,,,,1
1401195,0,0.6777,,,,,,,1
1401323,0,,,2.7884,,,,,1
1401451,0,0.6777,,,,,,,1
1401601,0,,,,,-0.0371,,,1
1401752,0,,,,,,,0.4820,1
1401903,0,,,,,,0.0468,,1
1402054,0,,,,25.6365,,,,1
1402182,0,,,2.7884,,,,,1
1402310,0,0.6777,,,,,,,1
1402438,0,,,2.7883,,,,,1
1402588,0,,,,,-0.0371,,,1
1402739,0,,,,,,,0.4820,1
1402890,0,,,,,,0.0468,,1
1403041,0,,,,25.6336,,,,1
1403169,0,0.6777,,,,,,,1
1403297,0,,,2.7885,,,,,1
1403425,0,0.6777,,,,,,,1
1403553,0,,,2.7885,,,,,1
1403704,0,,,,,-0.0371,,,1
1403855,0,,,,,,,0.4820,1
1404006,0,,,,,,0.0468,,1
1404158,0,,,,25.6365,,,,1
1404286,0,0.6777,,,,,,,1
1404414,0,,,2.7883,,,,,1
1404542,0,0.6777,,,,,,,1
1404692,0,,,,,-0.0371,,,1
1404843,0,,,,,,,0.4820,1
1404994,0,,,,,,0.0468,,1
1405145,0,,,,25.6365,,,,1
1405273,0,,,2.7885,,,,,1
1405401,0,0.6777,,,,,,,1
1405529,0,,,2.7884,,,,,1
1405679,0,,,,,-0.0371,,,1
1405830,0,,,,,,,0.4820,1
1405981,0,,,,,,0.0468,,1
1406132,0,,,,25.6365,,,,1
1406260,0,0.6777,,,,,,,1
1406388,0,,,2.7885,,,,,1
1406516,0,0.6777,,,,,,,1
1406666,0,,,,,-0.0371,,,1
1406817,0,,,,,,,0.4820,1
1406968,0,,,,,,0.0468,,1
1407119,0,,,,25.6365,,,,1
1407247,0,,,2.7883,,,,,1
1407375,0,0.6777,,,,,,,1
1407503,0,,,2.7884,,,,,1
1407653,0,,,,,-0.0371,,,1
1407804,0,,,,,,,0.4820,1
1407955,0,,,,,,0.0468,,1
1408106,0,,,,25.6365,,,,1
1408234,0,0.6777,,,,,,,1
1408362,0,,,2.7883,,,,,1
1408490,0,0.6776,,,,,,,1
1408640,0,,,,,-0.0371,,,1
1408791,0,,,,,,,0.4820,1
1408942,0,,,,,,0.0468,,1
1409093,0,,,,25.6365,,,,1
1409221,0,,,2.7880,,,,,1
1409349,0,0.6777,,,,,,,1
1409477,0,,,2.7880,,,,,1
1409627,0,,,,,-0.0371,,,1
1409778,0,,,,,,,0.4820,1
1409929,0,,,,,,0.0468,,1
1410080,0,,,,25.6365,,,,1
1410208,0,0.6777,,,,,,,1
1410336,0,,,2.7880,,,,,1
1410464,0,0.6777,,,,,,,1
1410614,0,,,,,-0.0369,,,1
1410765,0,,,,,,,0.4820,1
1410916,0,,,,,,0.0468,,1
1411067,0,,,,25.6365,,,,1
1411195,0,,,2.7876,,,,,1
1411323,0,0.6777,,,,,,,1
1411451,0,,,2.7876,,,,,1
1411601,0,,,,,-0.0371,,,1
1411752,0,,,,,,,0.4820,1
1411903,0,,,,,,0.0468,,1
1412054,0,,,,25.6365,,,,1
1412182,0,0.6777,,,,,,,1
1412310,0,,,2.7875,,,,,1
1412438,0,0.6777,,,,,,,1
1412588,0,,,,,-0.0371,,,1
1412739,0,,,,,,,0.4820,1
1412890,0,,,,,,0.0468,,1
1413041,0,,,,25.6365,,,,1
1413169,0,,,2.7874,,,,,1
1413297,0,0.6777,,,,,,,1
1413425,0,,,2.7874,,,,,1
1413553,0,0.6777,,,,,,,1
1413704,0,,,,,-0.0371,,,1
1413855,0,,,,,,,0.4820,1
1414006,0,,,,,,0.0468,,1
1414157,0,,,,25.6365,,,,1
1414285,0,,,2.7870,,,,,1
1414413,0,0.6777,,,,,,,1
1414541,0,,,2.7869,,,,,1
1414691,0,,,,,-0.0371,,,1
1414842,0,,,,,,,0.4820,1
1414993,0,,,,,,0.0468,,1
1415144,0,,,,25.6365,,,,1
1415272,0,0.6776,,,,,,,1
1415400,0,,,2.7867,,,,,1
1415528,0,0.6777,,,,,,,1
1415678,0,,,,,-0.0371,,,1
1415829,0,,,,,,,0.4820,1
1415980,0,,,,,,0.0468,,1
1416131,0,,,,25.6365,,,,1
1416259,0,,,2.7865,,,,,1
1416387,0,0.6776,,,,,,,1
1416515,0,,,2.7864,,,,,1
1416665,0,,,,,-0.0371,,,1
1416816,0,,,,,,,0.4820,1
1416967,0,,,,,,0.0468,,1
1417118,0,,,,25.6365,,,,1
1417246,0,0.6777,,,,,,,1
1417374,0,,,2.7860,,,,,1
1417502,0,0.6777,,,,,,,1
1417652,0,,,,,-0.0371,,,1
1417803,0,,,,,,,0.4820,1
1417954,0,,,,,,0.0468,,1
1418105,0,,,,25.6365,,,,1
1418233,0,,,2.7856,,,,,1
1418361,0,0.6777,,,,,,,1
1418489,0,,,2.7856,,,,,1
1418639,0,,,,,-0.0371,,,1
1418790,0,,,,,,,0.4820,1
1418941,0,,,,,,0.0471,,1
1419092,0,,,,25.6365,,,,1
1419220,0,0.6777,,,,,,,1
1419348,0,,,2.7852,,,,,1
1419476,0,0.6777,,,,,,,1
1419626,0,,,,,-0.0371,,,1
1419777,0,,,,,,,0.4820,1
1419928,0,,,,,,0.0468,,1
1420079,0,,,,25.6365,,,,1
1420207,0,,,2.7847,,,,,1
1420335,0,0.6777,,,,,,,1
1420463,0,,,2.7849,,,,,1
1420613,0,,,,,-0.0371,,,1
1420764,0,,,,,,,0.4820,1
1420915,0,,,,,,0.0468,,1
1421066,0,,,,25.6365,,,,1
1421194,0,0.6776,,,,,,,1
1421322,0,,,2.7844,,,,,1
1421450,0,0.6777,,,,,,,1
1421601,0,,,,,-0.0369,,,1
1421751,0,,,,,,,0.4820,1
1421902,0,,,,,,0.0468,,1
1422053,0,,,,25.6365,,,,1
1422181,0,,,2.7839,,,,,1
1422309,0,0.6776,,,,,,,1
1422437,0,,,2.7839,,,,,1
1422587,0,,,,,-0.0371,,,1
1422738,0,,,,,,,0.4820,1
1422889,0,,,,,,0.0468,,1
1423040,0,,,,25.6395,,,,1
1423168,0,0.6777,,,,,,,1
1423296,0,,,2.7835,,,,,1
1423424,0,0.6777,,,,,,,1
1423552,0,,,2.7833,,,,,1
1423702,0,,,,,-0.0371,,,1
1423853,0,,,,,,,0.4820,1
1424004,0,,,,,,0.0468,,1
1424155,0,,,,25.6365,,,,1
1424283,0,0.6777,,,,,,,1
1424411,0,,,2.7829,,,,,1
1424539,0,0.6777,,,,,,,1
1424689,0,,,,,-0.0371,,,1
1424840,0,,,,,,,0.4820,1
1424991,0,,,,,,0.0468,,1
1425142,0,,,,25.6395,,,,1
1425270,0,,,2.7824,,,,,1
1425398,0,0.6776,,,,,,,1
1425526,0,,,2.7822,,,,,1
1425676,0,,,,,-0.0371,,,1
1425827,0,,,,,,,0.4820,1
1425978,0,,,,,,0.0468,,1
1426129,0,,,,25.6395,,,,1
1426257,0,0.6776,,,,,,,1
1426385,0,,,2.7818,,,,,1
1426513,0,0.6776,,,,,,,1
1426663,0,,,,,-0.0371,,,1
1426814,0,,,,,,,0.4820,1
1426965,0,,,,,,0.0468,,1
1427116,0,,,,25.6395,,,,1
1427244,0,,,2.7815,,,,,1
1427372,0,0.6777,,,,,,,1
1427500,0,,,2.7811,,,,,1
1427650,0,,,,,-0.0371,,,1
1427801,0,,,,,,,0.4820,1
1427952,0,,,,,,0.0468,,1
1428103,0,,,,25.6395,,,,1
1428231,0,0.6777,,,,,,,1
1428359,0,,,2.7808,,,,,1
1428487,0,0.6776,,,,,,,1
1428637,0,,,,,-0.0371,,,1
1428788,0,,,,,,,0.4820,1
1428939,0,,,,,,0.0468,,1
1429090,0,,,,25.6395,,,,1
1429218,0,,,2.7802,,,,,1
1429346,0,0.6777,,,,,,,1
1429474,0,,,2.7800,,,,,1
1429624,0,,,,,-0.0371,,,1
1429775,0,,,,,,,0.4820,1
1429926,0,,,,,,0.0468,,1
1430077,0,,,,25.6395,,,,1
1430205,0,0.6777,,,,,,,1
1430333,0,,,2.7795,,,,,1
1430461,0,0.6777,,,,,,,1
1430611,0,,,,,-0.0371,,,1
1430762,0,,,,,,,0.4820,1
1430913,0,,,,,,0.0468,,1
1431064,0,,,,25.6395,,,,1
1431192,0,,,2.7789,,,,,1
1431320,0,0.6776,,,,,,,1
1431448,0,,,2.7786,,,,,1
1431598,0,,,,,-0.0371,,,1
1431749,0,,,,,,,0.4820,1
1431900,0,,,,,,0.0468,,1
1432051,0,,,,25.6395,,,,1
1432179,0,0.6776,,,,,,,1
1432307,0,,,2.7780,,,,,1
1432435,0,0.6776,,,,,,,1
1432585,0,,,,,-0.0369,,,1
1432736,0,,,,,,,0.4820,1
1432887,0,,,,,,0.0468,,1
1433038,0,,,,25.6395,,,,1
1433166,0,,,2.7775,,,,,1
1433295,0,0.6777,,,,,,,1
1433422,0,,,2.7774,,,,,1
1433550,0,0.6777,,,,,,,1
1433701,0,,,,,-0.0371,,,1
1433852,0,,,,,,,0.4820,1
1434003,0,,,,,,0.0468,,1
1434154,0,,,,25.6395,,,,1
1434282,0,,,2.7768,,,,,1
1434410,0,0.6776,,,,,,,1
1434538,0,,,2.7766,,,,,1
1434688,0,,,,,-0.0371,,,1
1434839,0,,,,,,,0.4820,1
1434990,0,,,,,,0.0468,,1
1435141,0,,,,25.6395,,,,1
1435269,0,0.6777,,,,,,,1
1435397,0,,,2.7759,,,,,1
1435525,0,0.6776,,,,,,,1
1435675,0,,,,,-0.0371,,,1
1435826,0,,,,,,,0.4820,1
1435977,0,,,,,,0.0468,,1
1436128,0,,,,25.6395,,,,1
1436256,0,,,2.7751,,,,,1
1436384,0,0.6776,,,,,,,1
1436512,0,,,2.7750,,,,,1
1436662,0,,,,,-0.0371,,,1
1436813,0,,,,,,,0.4820,1
1436964,0,,,,,,0.0468,,1
1437115,0,,,,25.6395,,,,1
1437243,0,0.6777,,,,,,,1
1437371,0,,,2.7744,,,,,1
1437499,0,0.6776,,,,,,,1
1437649,0,,,,,-0.0371,,,1
1437800,0,,,,,,,0.4820,1
1437951,0,,,,,,0.0468,,1
1438102,0,,,,25.6395,,,,1
1438230,0,,,2.7738,,,,,1
1438358,0,0.6776,,,,,,,1
1438486,0,,,2.7735,,,,,1
1438636,0,,,,,-0.0371,,,1
1438787,0,,,,,,,0.4820,1
1438938,0,,,,,,0.0468,,1
1439089,0,,,,25.6395,,,,1
1439217,0,0.6775,,,,,,,1
1439345,0,,,2.7725,,,,,1
1439473,0,0.6776,,,,,,,1
1439623,0,,,,,-0.0371,,,1
1439774,0,,,,,,,0.4820,1
1439925,0,,,,,,0.0468,,1
1440076,0,,,,25.6395,,,,1
1440204,0,,,2.7720,,,,,1
1440332,0,0.6776,,,,,,,1
1440460,0,,,2.7717,,,,,1
1440611,0,,,,,-0.0371,,,1
1440761,0,,,,,,,0.4820,1
1440912,0,,,,,,0.0468,,1
1441063,0,,,,25.6395,,,,1
1441191,0,0.6777,,,,,,,1
1441319,0,,,2.7711,,,,,1
1441447,0,0.6776,,,,,,,1
1441598,0,,,,,-0.0371,,,1
1441749,0,,,,,,,0.4817,1
1441900,0,,,,,,0.0468,,1
1442051,0,,,,25.6395,,,,1
1442179,0,,,2.7706,,,,,1
1442307,0,0.6776,,,,,,,1
1442435,0,,,2.7704,,,,,1
1442585,0,,,,,-0.0371,,,1
1442736,0,,,,,,,0.4820,1
1442887,0,,,,,,0.0468,,1
1443038,0,,,,25.6395,,,,1
1443166,0,0.6777,,,,,,,1
1443294,0,,,2.7696,,,,,1
1443422,0,0.6776,,,,,,,1
1443550,0,,,2.7695,,,,,1
1443700,0,,,,,-0.0371,,,1
1443851,0,,,,,,,0.4820,1
1444002,0,,,,,,0.0468,,1
1444153,0,,,,25.6425,,,,1
1444281,0,0.6776,,,,,,,1
1444409,0,,,2.7686,,,,,1
1444537,0,0.6777,,,,,,,1
1444687,0,,,,,-0.0371,,,1
1444838,0,,,,,,,0.4820,1
1444989,0,,,,,,0.0468,,1
1445140,0,,,,25.6425,,,,1
1445268,0,,,2.7679,,,,,1
1445396,0,0.6776,,,,,,,1
1445524,0,,,2.7674,,,,,1
1445674,0,,,,,-0.0371,,,1
1445825,0,,,,,,,0.4820,1
1445976,0,,,,,,0.0468,,1
1446127,0,,,,25.6425,,,,1
1446255,0,0.6777,,,,,,,1
1446383,0,,,2.7669,,,,,1
1446511,0,0.6776,,,,,,,1
1446661,0,,,,,-0.0371,,,1
1446812,0,,,,,,,0.4820,1
1446963,0,,,,,,0.0468,,1
1447114,0,,,,25.6425,,,,1
1447242,0,,,2.7662,,,,,1
1447370,0,0.6776,,,,,,,1
1447498,0,,,2.7660,,,,,1
1447649,0,,,,,-0.0371,,,1
1447800,0,,,,,,,0.4820,1
1447951,0,,,,,,0.0468,,1
1448102,0,,,,25.6425,,,,1
1448231,0,0.6776,,,,,,,1
1448359,0,,,2.7654,,,,,1
1448487,0,0.6776,,,,,,,1
1448637,0,,,,,-0.0371,,,1
1448788,0,,,,,,,0.4820,1
1448939,0,,,,,,0.0468,,1
1449090,0,,,,25.6425,,,,1
1449218,0,,,2.7645,,,,,1
1449346,0,0.6776,,,,,,,1
1449474,0,,,2.7644,,,,,1
1449624,0,,,,,-0.0371,,,1
1449775,0,,,,,,,0.4820,1
1449926,0,,,,,,0.0468,,1
1450077,0,,,,25.6425,,,,1
1450205,0,0.6776,,,,,,,1
1450333,0,,,2.7636,,,,,1
1450461,0,0.6776,,,,,,,1
1450611,0,,,,,-0.0371,,,1
1450762,0,,,,,,,0.4820,1
1450913,0,,,,,,0.0468,,1
1451064,0,,,,25.6425,,,,1
1451192,0,,,2.7629,,,,,1
1451320,0,0.6776,,,,,,,1
1451448,0,,,2.7626,,,,,1
1451598,0,,,,,-0.0371,,,1
1451749,0,,,,,,,0.4820,1
1451900,0,,,,,,0.0468,,1
1452051,0,,,,25.6425,,,,1
1452179,0,0.6776,,,,,,,1
1452307,0,,,2.7620,,,,,1
1452435,0,0.6776,,,,,,,1
1452585,0,,,,,-0.0371,,,1
1452736,0,,,,,,,0.4820,1
1452887,0,,,,,,0.0468,,1
1453038,0,,,,25.6425,,,,1
1453166,0,,,2.7614,,,,,1
1453294,0,0.6776,,,,,,,1
1453422,0,,,2.7610,,,,,1
1453550,0,0.6776,,,,,,,1
1453700,0,,,,,-0.0371,,,1
1453851,0,,,,,,,0.4820,1
1454002,0,,,,,,0.0468,,1
1454153,0,,,,25.6425,,,,1
1454281,0,,,2.7606,,,,,1
1454409,0,0.6776,,,,,,,1
1454537,0,,,2.7604,,,,,1
1454687,0,,,,,-0.0371,,,1
1454838,0,,,,,,,0.4820,1
1454989,0,,,,,,0.0468,,1
1455140,0,,,,25.6425,,,,1
1455268,0,0.6776,,,,,,,1
1455396,0,,,2.7595,,,,,1
1455524,0,0.6775,,,,,,,1
1455674,0,,,,,-0.0371,,,1
1455825,0,,,,,,,0.4817,1
1455976,0,,,,,,0.0468,,1
1456127,0,,,,25.6425,,,,1
1456255,0,,,2.7587,,,,,1
1456384,0,0.6776,,,,,,,1
1456512,0,,,2.7585,,,,,1
1456662,0,,,,,-0.0371,,,1
1456813,0,,,,,,,0.4820,1
1456964,0,,,,,,0.0468,,1
1457115,0,,,,25.6425,,,,1
1457243,0,0.6775,,,,,,,1
1457371,0,,,2.7579,,,,,1
1457499,0,0.6776,,,,,,,1
1457649,0,,,,,-0.0371,,,1
1457800,0,,,,,,,0.4820,1
1457951,0,,,,,,0.0468,,1
1458102,0,,,,25.6425,,,,1
1458230,0,,,2.7574,,,,,1
1458358,0,0.6776,,,,,,,1
1458486,0,,,2.7571,,,,,1
1458636,0,,,,,-0.0371,,,1
1458787,0,,,,,,,0.4820,1
1458938,0,,,,,,0.0468,,1
1459089,0,,,,25.6425,,,,1
1459217,0,0.6776,,,,,,,1
1459345,0,,,2.7565,,,,,1
1459473,0,0.6776,,,,,,,1
1459623,0,,,,,-0.0371,,,1
1459774,0,,,,,,,0.4817,1
1459925,0,,,,,,0.0468,,1
1460076,0,,,,25.6425,,,,1
1460204,0,,,2.7559,,,,,1
1460332,0,0.6776,,,,,,,1
1460460,0,,,2.7556,,,,,1
1460610,0,,,,,-0.0371,,,1
1460761,0,,,,,,,0.4817,1
1460912,0,,,,,,0.0468,,1
1461063,0,,,,25.6425,,,,1
1461191,0,0.6776,,,,,,,1
1461319,0,,,2.7554,,,,,1
1461447,0,0.6776,,,,,,,1
1461597,0,,,,,-0.0371,,,1
1461748,0,,,,,,,0.4820,1
1461899,0,,,,,,0.0468,,1
1462050,0,,,,25.6454,,,,1
1462178,0,,,2.7544,,,,,1
1462306,0,0.6776,,,,,,,1
1462434,0,,,2.7544,,,,,1
1462584,0,,,,,-0.0371,,,1
1462735,0,,,,,,,0.4820,1
1462886,0,,,,,,0.0468,,1
1463037,0,,,,25.6425,,,,1
1463165,0,0.6776,,,,,,,1
1463294,0,,,2.7535,,,,,1
1463422,0,0.6776,,,,,,,1
1463550,0,,,2.7534,,,,,1
1463700,0,,,,,-0.0371,,,1
1463851,0,,,,,,,0.4817,1
1464003,0,,,,,,0.0468,,1
1464153,0,,,,25.6454,,,,1
1464281,0,0.6776,,,,,,,1
1464409,0,,,2.7529,,,,,1
1464537,0,0.6776,,,,,,,1
1464687,0,,,,,-0.0371,,,1
1464839,0,,,,,,,0.4820,1
1464989,0,,,,,,0.0468,,1
1465140,0,,,,25.6454,,,,1
1465268,0,,,2.7521,,,,,1
1465396,0,0.6776,,,,,,,1
1465524,0,,,2.7519,,,,,1
1465675,0,,,,,-0.0371,,,1
1465825,0,,,,,,,0.4817,1
1465976,0,,,,,,0.0468,,1
1466127,0,,,,25.6454,,,,1
1466255,0,0.6775,,,,,,,1
1466383,0,,,2.7515,,,,,1
1466511,0,0.6776,,,,,,,1
1466661,0,,,,,-0.0371,,,1
1466812,0,,,,,,,0.4817,1
1466963,0,,,,,,0.0468,,1
1467114,0,,,,25.6454,,,,1
1467242,0,,,2.7510,,,,,1
1467370,0,0.6776,,,,,,,1
1467498,0,,,2.7506,,,,,1
1467648,0,,,,,-0.0371,,,1
1467799,0,,,,,,,0.4820,1
1467950,0,,,,,,0.0468,,1
1468101,0,,,,25.6454,,,,1
1468229,0,0.6775,,,,,,,1
1468357,0,,,2.7502,,,,,1
1468485,0,0.6775,,,,,,,1
1468635,0,,,,,-0.0371,,,1
1468786,0,,,,,,,0.4820,1
1468937,0,,,,,,0.0468,,1
1469088,0,,,,25.6454,,,,1
1469216,0,,,2.7498,,,,,1
1469344,0,0.6776,,,,,,,1
1469472,0,,,2.7494,,,,,1
1469622,0,,,,,-0.0371,,,1
1469773,0,,,,,,,0.4820,1
1469924,0,,,,,,0.0468,,1
1470075,0,,,,25.6454,,,,1
1470203,0,0.6776,,,,,,,1
1470331,0,,,2.7490,,,,,1
1470459,0,0.6776,,,,,,,1
1470609,0,,,,,-0.0371,,,1
1470760,0,,,,,,,0.4820,1
1470911,0,,,,,,0.0468,,1
1471062,0,,,,25.6454,,,,1
1471190,0,,,2.7485,,,,,1
1471318,0,0.6776,,,,,,,1
1471447,0,,,2.7482,,,,,1
1471597,0,,,,,-0.0371,,,1
1471748,0,,,,,,,0.4820,1
1471899,0,,,,,,0.0468,,1
1472051,0,,,,25.6454,,,,1
1472179,0,0.6776,,,,,,,1
1472307,0,,,2.7479,,,,,1
1472435,0,0.6776,,,,,,,1
1472585,0,,,,,-0.0371,,,1
1472736,0,,,,,,,0.4820,1
1472887,0,,,,,,0.0468,,1
1473038,0,,,,25.6454,,,,1
1473166,0,,,2.7474,,,,,1
1473294,0,0.6776,,,,,,,1
1473422,0,,,2.7471,,,,,1
1473550,0,0.6776,,,,,,,1
1473700,0,,,,,-0.0369,,,1
1473851,0,,,,,,,0.4820,1
1474002,0,,,,,,0.0468,,1
1474153,0,,,,25.6454,,,,1
1474281,0,,,2.7464,,,,,1
1474409,0,0.6776,,,,,,,1
1474537,0,,,2.7464,,,,,1
1474687,0,,,,,-0.0371,,,1
1474838,0,,,,,,,0.4820,1
1474989,0,,,,,,0.0468,,1
1475140,0,,,,25.6454,,,,1
1475268,0,0.6776,,,,,,,1
1475396,0,,,2.7459,,,,,1
1475524,0,0.6776,,,,,,,1
1475674,0,,,,,-0.0371,,,1
1475825,0,,,,,,,0.4820,1
1475976,0,,,,,,0.0468,,1
1476127,0,,,,25.6454,,,,1
1476255,0,,,2.7456,,,,,1
1476383,0,0.6775,,,,,,,1
1476511,0,,,2.7454,,,,,1
1476661,0,,,,,-0.0371,,,1
1476812,0,,,,,,,0.4820,1
1476963,0,,,,,,0.0468,,1
1477114,0,,,,25.6454,,,,1
1477242,0,0.6776,,,,,,,1
1477370,0,,,2.7449,,,,,1
1477498,0,0.6775,,,,,,,1
1477648,0,,,,,-0.0371,,,1
1477799,0,,,,,,,0.4817,1
1477950,0,,,,,,0.0468,,1
1478101,0,,,,25.6454,,,,1
1478229,0,,,2.7444,,,,,1
1478357,0,0.6776,,,,,,,1
1478485,0,,,2.7444,,,,,1
1478635,0,,,,,-0.0371,,,1
1478786,0,,,,,,,0.4820,1
1478937,0,,,,,,0.0468,,1
1479088,0,,,,25.6454,,,,1
1479216,0,0.6775,,,,,,,1
1479344,0,,,2.7440,,,,,1
1479472,0,0.6775,,,,,,,1
1479622,0,,,,,-0.0371,,,1
1479773,0,,,,,,,0.4817,1
1479924,0,,,,,,0.0468,,1
1480075,0,,,,25.6454,,,,1
1480203,0,,,2.7439,,,,,1
1480331,0,0.6776,,,,,,,1
1480459,0,,,2.7436,,,,,1
1480609,0,,,,,-0.0371,,,1
1480760,0,,,,,,,0.4817,1
1480911,0,,,,,,0.0468,,1
1481062,0,,,,25.6454,,,,1
1481190,0,0.6775,,,,,,,1
1481318,0,,,2.7431,,,,,1
1481446,0,0.6776,,,,,,,1
1481596,0,,,,,-0.0374,,,1
1481747,0,,,,,,,0.4817,1
1481898,0,,,,,,0.0468,,1
1482049,0,,,,25.6454,,,,1
1482178,0,,,2.7429,,,,,1
1482306,0,0.6776,,,,,,,1
1482434,0,,,2.7426,,,,,1
1482584,0,,,,,-0.0371,,,1
1482735,0,,,,,,,0.4820,1
1482886,0,,,,,,0.0468,,1
1483037,0,,,,25.6484,,,,1
1483165,0,0.6776,,,,,,,1
1483293,0,,,2.7424,,,,,1
1483421,0,0.6776,,,,,,,1
1483549,0,,,2.7424,,,,,1
1483699,0,,,,,-0.0371,,,1
1483850,0,,,,,,,0.4817,1
1484001,0,,,,,,0.0468,,1
1484152,0,,,,25.6484,,,,1
1484280,0,0.6776,,,,,,,1
1484408,0,,,2.7419,,,,,1
1484536,0,0.6775,,,,,,,1
1484686,0,,,,,-0.0371,,,1
1484837,0,,,,,,,0.4817,1
1484988,0,,,,,,0.0468,,1
1485139,0,,,,25.6484,,,,1
1485267,0,,,2.7415,,,,,1
1485395,0,0.6776,,,,,,,1
1485523,0,,,2.7414,,,,,1
1485674,0,,,,,-0.0371,,,1
1485825,0,,,,,,,0.4817,1
1485976,0,,,,,,0.0468,,1
1486127,0,,,,25.6484,,,,1
1486255,0,0.6776,,,,,,,1
1486384,0,,,2.7409,,,,,1
1486512,0,0.6776,,,,,,,1
1486662,0,,,,,-0.0371,,,1
1486813,0,,,,,,,0.4817,1
1486964,0,,,,,,0.0468,,1
1487115,0,,,,25.6484,,,,1
1487243,0,,,2.7408,,,,,1
1487371,0,0.6775,,,,,,,1
1487499,0,,,2.7406,,,,,1
1487649,0,,,,,-0.0371,,,1
1487800,0,,,,,,,0.4817,1
1487951,0,,,,,,0.0468,,1
1488102,0,,,,25.6484,,,,1
1488230,0,0.6776,,,,,,,1
1488358,0,,,2.7404,,,,,1
1488486,0,0.6776,,,,,,,1
1488636,0,,,,,-0.0371,,,1
1488787,0,,,,,,,0.4820,1
1488938,0,,,,,,0.0468,,1
1489089,0,,,,25.6484,,,,1
1489217,0,,,2.7399,,,,,1
1489345,0,0.6776,,,,,,,1
1489473,0,,,2.7399,,,,,1
1489623,0,,,,,-0.0371,,,1
1489774,0,,,,,,,0.4817,1
1489925,0,,,,,,0.0468,,1
1490076,0,,,,25.6484,,,,1
1490204,0,0.6776,,,,,,,1
1490332,0,,,2.7395,,,,,1
1490460,0,0.6776,,,,,,,1
1490610,0,,,,,-0.0371,,,1
1490761,0,,,,,,,0.4817,1
1490912,0,,,,,,0.0468,,1
1491063,0,,,,25.6484,,,,1
1491191,0,,,2.7393,,,,,1
1491319,0,0.6775,,,,,,,1
1491447,0,,,2.7393,,,,,1
1491597,0,,,,,-0.0371,,,1
1491748,0,,,,,,,0.4820,1
1491899,0,,,,,,0.0468,,1
1492050,0,,,,25.6484,,,,1
1492178,0,0.6776,,,,,,,1
1492306,0,,,2.7389,,,,,1
1492434,0,0.6775,,,,,,,1
1492584,0,,,,,-0.0371,,,1
1492735,0,,,,,,,0.4817,1
1492886,0,,,,,,0.0468,,1
1493037,0,,,,25.6484,,,,1
1493165,0,,,2.7384,,,,,1
1493293,0,0.6776,,,,,,,1
1493421,0,,,2.7385,,,,,1
1493549,0,0.6776,,,,,,,1
1493699,0,,,,,-0.0371,,,1
1493850,0,,,,,,,0.4817,1
1494001,0,,,,,,0.0468,,1
1494152,0,,,,25.6484,,,,1
1494280,0,,,2.7382,,,,,1
1494408,0,0.6776,,,,,,,1
1494536,0,,,2.7380,,,,,1
1494686,0,,,,,-0.0371,,,1
1494837,0,,,,,,,0.4820,1
1494988,0,,,,,,0.0468,,1
1495139,0,,,,25.6484,,,,1
1495267,0,0.6775,,,,,,,1
1495395,0,,,2.7378,,,,,1
1495523,0,0.6775,,,,,,,1
1495674,0,,,,,-0.0369,,,1
1495825,0,,,,,,,0.4820,1
1495976,0,,,,,,0.0468,,1
1496127,0,,,,25.6484,,,,1
1496255,0,,,2.7376,,,,,1
1496383,0,0.6775,,,,,,,1
1496511,0,,,2.7374,,,,,1
1496661,0,,,,,-0.0371,,,1
1496812,0,,,,,,,0.4820,1
1496963,0,,,,,,0.0468,,1
1497114,0,,,,25.6484,,,,1
1497242,0,0.6776,,,,,,,1
1497370,0,,,2.7371,,,,,1
1497498,0,0.6775,,,,,,,1
1497648,0,,,,,-0.0371,,,1
1497799,0,,,,,,,0.4817,1
1497950,0,,,,,,0.0468,,1
1498101,0,,,,25.6484,,,,1
1498229,0,,,2.7368,,,,,1
1498357,0,0.6776,,,,,,,1
1498485,0,,,2.7368,,,,,1
1498635,0,,,,,-0.0371,,,1
1498786,0,,,,,,,0.4817,1
1498937,0,,,,,,0.0468,,1
1499088,0,,,,25.6484,,,,1
1499216,0,0.6776,,,,,,,1
1499344,0,,,2.7366,,,,,1
1499472,0,0.6775,,,,,,,1
