# Time[ms],Looppar,Vdiode[V],Vled[V],Vscat[V],Temperature[C],Ix[A],Iy[A],Iz[A],LED_type
3408973,0,,,,,,0.0430,,1
3409124,0,,,,25.7430,,,,1
3409252,0,0.6779,,,,,,,1
3409380,0,,,2.7221,,,,,1
3409508,0,0.6779,,,,,,,1
3409658,0,,,,,-0.0409,,,1
3409809,0,,,,,,,0.4772,1
3409960,0,,,,,,0.0430,,1
3410111,0,,,,25.7430,,,,1
3410239,0,,,2.7222,,,,,1
3410367,0,0.6779,,,,,,,1
3410495,0,,,2.7221,,,,,1
3410645,0,,,,,-0.0409,,,1
3410796,0,,,,,,,0.4772,1
3410947,0,,,,,,0.0430,,1
3411098,0,,,,25.7430,,,,1
3411226,0,0.6779,,,,,,,1
3411354,0,,,2.7224,,,,,1
3411482,0,0.6779,,,,,,,1
3411632,0,,,,,-0.0409,,,1
3411783,0,,,,,,,0.4772,1
3411934,0,,,,,,0.0430,,1
3412085,0,,,,25.7430,,,,1
3412213,0,,,2.7225,,,,,1
3412341,0,0.6779,,,,,,,1
3412469,0,,,2.7224,,,,,1
3412619,0,,,,,-0.0412,,,1
3412770,0,,,,,,,0.4772,1
3412921,0,,,,,,0.0430,,1
3413072,0,,,,25.7430,,,,1
3413200,0,0.6779,,,,,,,1
3413328,0,,,2.7225,,,,,1
3413456,0,0.6779,,,,,,,1
3413606,0,,,,,-0.0412,,,1
3413757,0,,,,,,,0.4772,1
3413908,0,,,,,,0.0430,,1
3414059,0,,,,25.7430,,,,1
3414187,0,,,2.7225,,,,,1
3414315,0,0.6779,,,,,,,1
3414443,0,,,2.7224,,,,,1
3414593,0,,,,,-0.0412,,,1
3414744,0,,,,,,,0.4772,1
3414895,0,,,,,,0.0430,,1
3415046,0,,,,25.7430,,,,1
3415174,0,0.6779,,,,,,,1
3415302,0,,,2.7226,,,,,1
3415430,0,0.6779,,,,,,,1
3415558,0,,,2.7226,,,,,1
3415708,0,,,,,-0.0409,,,1
3415859,0,,,,,,,0.4772,1
3416010,0,,,,,,0.0430,,1
3416161,0,,,,25.7460,,,,1
3416289,0,0.6779,,,,,,,1
3416417,0,,,2.7227,,,,,1
3416545,0,0.6779,,,,,,,1
3416695,0,,,,,-0.0412,,,1
3416846,0,,,,,,,0.4770,1
3416997,0,,,,,,0.0430,,1
3417148,0,,,,25.7430,,,,1
3417276,0,,,2.7229,,,,,1
3417404,0,0.6779,,,,,,,1
3417532,0,,,2.7227,,,,,1
3417682,0,,,,,-0.0412,,,1
3417833,0,,,,,,,0.4772,1
3417984,0,,,,,,0.0433,,1
3418135,0,,,,25.7430,,,,1
3418263,0,0.6779,,,,,,,1
3418391,0,,,2.7229,,,,,1
3418519,0,0.6779,,,,,,,1
3418669,0,,,,,-0.0412,,,1
3418820,0,,,,,,,0.4770,1
3418971,0,,,,,,0.0430,,1
3419122,0,,,,25.7430,,,,1
3419250,0,,,2.7231,,,,,1
3419378,0,0.6779,,,,,,,1
3419506,0,,,2.7229,,,,,1
3419656,0,,,,,-0.0412,,,1
3419807,0,,,,,,,0.4772,1
3419958,0,,,,,,0.0430,,1
3420109,0,,,,25.7430,,,,1
3420237,0,0.6779,,,,,,,1
3420365,0,,,2.7231,,,,,1
3420493,0,0.6779,,,,,,,1
3420643,0,,,,,-0.0409,,,1
3420794,0,,,,,,,0.4772,1
3420945,0,,,,,,0.0430,,1
3421096,0,,,,25.7430,,,,1
3421224,0,,,2.7231,,,,,1
3421352,0,0.6779,,,,,,,1
3421480,0,,,2.7230,,,,,1
3421630,0,,,,,-0.0412,,,1
3421781,0,,,,,,,0.4772,1
3421932,0,,,,,,0.0430,,1
3422083,0,,,,25.7430,,,,1
3422211,0,0.6779,,,,,,,1
3422339,0,,,2.7234,,,,,1
3422467,0,0.6779,,,,,,,1
3422617,0,,,,,-0.0412,,,1
3422768,0,,,,,,,0.4770,1
3422919,0,,,,,,0.0430,,1
3423070,0,,,,25.7430,,,,1
3423198,0,,,2.7234,,,,,1
3423326,0,0.6779,,,,,,,1
3423454,0,,,2.7233,,,,,1
3423604,0,,,,,-0.0412,,,1
3423755,0,,,,,,,0.4772,1
3423906,0,,,,,,0.0430,,1
3424057,0,,,,25.7430,,,,1
3424185,0,0.6779,,,,,,,1
3424313,0,,,2.7231,,,,,1
3424441,0,0.6779,,,,,,,1
3424591,0,,,,,-0.0412,,,1
3424742,0,,,,,,,0.4770,1
3424893,0,,,,,,0.0430,,1
3425044,0,,,,25.7430,,,,1
3425172,0,,,2.7235,,,,,1
3425300,0,0.6779,,,,,,,1
3425428,0,,,2.7234,,,,,1
3425556,0,0.6779,,,,,,,1
3425706,0,,,,,-0.0412,,,1
3425857,0,,,,,,,0.4772,1
3426008,0,,,,,,0.0430,,1
3426159,0,,,,25.7430,,,,1
3426287,0,,,2.7235,,,,,1
3426415,0,0.6779,,,,,,,1
3426543,0,,,2.7235,,,,,1
3426693,0,,,,,-0.0412,,,1
3426844,0,,,,,,,0.4770,1
3426995,0,,,,,,0.0430,,1
3427146,0,,,,25.7430,,,,1
3427274,0,0.6779,,,,,,,1
3427402,0,,,2.7237,,,,,1
3427530,0,0.6779,,,,,,,1
3427680,0,,,,,-0.0412,,,1
3427831,0,,,,,,,0.4770,1
3427982,0,,,,,,0.0430,,1
3428133,0,,,,25.7430,,,,1
3428261,0,,,2.7237,,,,,1
3428389,0,0.6779,,,,,,,1
3428517,0,,,2.7237,,,,,1
3428667,0,,,,,-0.0412,,,1
3428818,0,,,,,,,0.4772,1
3428969,0,,,,,,0.0433,,1
3429120,0,,,,25.7430,,,,1
3429248,0,0.6779,,,,,,,1
3429376,0,,,2.7240,,,,,1
3429504,0,0.6779,,,,,,,1
3429654,0,,,,,-0.0412,,,1
3429805,0,,,,,,,0.4772,1
3429956,0,,,,,,0.0430,,1
3430107,0,,,,25.7430,,,,1
3430235,0,,,2.7241,,,,,1
3430363,0,0.6779,,,,,,,1
3430491,0,,,2.7239,,,,,1
3430641,0,,,,,-0.0412,,,1
3430792,0,,,,,,,0.4772,1
3430943,0,,,,,,0.0430,,1
3431094,0,,,,25.7430,,,,1
3431222,0,0.6779,,,,,,,1
3431350,0,,,2.7242,,,,,1
3431478,0,0.6779,,,,,,,1
3431628,0,,,,,-0.0409,,,1
3431779,0,,,,,,,0.4772,1
3431930,0,,,,,,0.0430,,1
3432081,0,,,,25.7430,,,,1
3432209,0,,,2.7244,,,,,1
3432337,0,0.6779,,,,,,,1
3432465,0,,,2.7242,,,,,1
3432615,0,,,,,-0.0409,,,1
3432766,0,,,,,,,0.4772,1
3432917,0,,,,,,0.0430,,1
3433068,0,,,,25.7460,,,,1
3433196,0,0.6779,,,,,,,1
3433324,0,,,2.7244,,,,,1
3433452,0,0.6779,,,,,,,1
3433602,0,,,,,-0.0412,,,1
3433753,0,,,,,,,0.4772,1
3433904,0,,,,,,0.0430,,1
3434055,0,,,,25.7460,,,,1
3434183,0,,,2.7246,,,,,1
3434311,0,0.6779,,,,,,,1
3434439,0,,,2.7245,,,,,1
3434589,0,,,,,-0.0412,,,1
3434740,0,,,,,,,0.4772,1
3434891,0,,,,,,0.0430,,1
3435042,0,,,,25.7460,,,,1
3435170,0,0.6779,,,,,,,1
3435298,0,,,2.7248,,,,,1
3435426,0,0.6779,,,,,,,1
3435554,0,,,2.7246,,,,,1
3435704,0,,,,,-0.0412,,,1
3435855,0,,,,,,,0.4772,1
3436006,0,,,,,,0.0430,,1
3436157,0,,,,25.7460,,,,1
3436285,0,0.6779,,,,,,,1
3436413,0,,,2.7248,,,,,1
3436541,0,0.6779,,,,,,,1
3436691,0,,,,,-0.0412,,,1
3436842,0,,,,,,,0.4772,1
3436993,0,,,,,,0.0430,,1
3437144,0,,,,25.7460,,,,1
3437272,0,,,2.7249,,,,,1
3437400,0,0.6779,,,,,,,1
3437528,0,,,2.7248,,,,,1
3437678,0,,,,,-0.0412,,,1
3437829,0,,,,,,,0.4772,1
3437980,0,,,,,,0.0430,,1
3438131,0,,,,25.7460,,,,1
3438259,0,0.6779,,,,,,,1
3438387,0,,,2.7249,,,,,1
3438515,0,0.6779,,,,,,,1
3438665,0,,,,,-0.0412,,,1
3438816,0,,,,,,,0.4772,1
3438967,0,,,,,,0.0430,,1
3439118,0,,,,25.7460,,,,1
3439246,0,,,2.7250,,,,,1
3439374,0,0.6779,,,,,,,1
3439502,0,,,2.7249,,,,,1
3439652,0,,,,,-0.0412,,,1
3439803,0,,,,,,,0.4772,1
3439954,0,,,,,,0.0430,,1
3440105,0,,,,25.7460,,,,1
3440233,0,0.6779,,,,,,,1
3440361,0,,,2.7250,,,,,1
3440489,0,0.6779,,,,,,,1
3440639,0,,,,,-0.0412,,,1
3440790,0,,,,,,,0.4772,1
3440941,0,,,,,,0.0430,,1
3441092,0,,,,25.7460,,,,1
3441220,0,,,2.7251,,,,,1
3441348,0,0.6779,,,,,,,1
3441476,0,,,2.7249,,,,,1
3441626,0,,,,,-0.0412,,,1
3441777,0,,,,,,,0.4772,1
3441928,0,,,,,,0.0430,,1
3442079,0,,,,25.7460,,,,1
3442207,0,0.6779,,,,,,,1
3442335,0,,,2.7252,,,,,1
3442463,0,0.6779,,,,,,,1
3442613,0,,,,,-0.0409,,,1
3442764,0,,,,,,,0.4772,1
3442915,0,,,,,,0.0430,,1
3443066,0,,,,25.7460,,,,1
3443194,0,,,2.7254,,,,,1
3443322,0,0.6779,,,,,,,1
3443450,0,,,2.7251,,,,,1
3443600,0,,,,,-0.0409,,,1
3443751,0,,,,,,,0.4772,1
3443903,0,,,,,,0.0430,,1
3444053,0,,,,25.7460,,,,1
3444181,0,0.6779,,,,,,,1
3444309,0,,,2.7254,,,,,1
3444437,0,0.6779,,,,,,,1
3444587,0,,,,,-0.0412,,,1
3444738,0,,,,,,,0.4772,1
3444889,0,,,,,,0.0430,,1
3445040,0,,,,25.7460,,,,1
3445168,0,,,2.7258,,,,,1
3445296,0,0.6779,,,,,,,1
3445424,0,,,2.7255,,,,,1
3445552,0,0.6779,,,,,,,1
3445702,0,,,,,-0.0412,,,1
3445853,0,,,,,,,0.4772,1
3446004,0,,,,,,0.0430,,1
3446155,0,,,,25.7460,,,,1
3446283,0,,,2.7258,,,,,1
3446411,0,0.6779,,,,,,,1
3446539,0,,,2.7256,,,,,1
3446689,0,,,,,-0.0412,,,1
3446840,0,,,,,,,0.4772,1
3446991,0,,,,,,0.0430,,1
3447142,0,,,,25.7460,,,,1
3447270,0,0.6779,,,,,,,1
3447398,0,,,2.7260,,,,,1
3447526,0,0.6779,,,,,,,1
3447676,0,,,,,-0.0412,,,1
3447827,0,,,,,,,0.4772,1
3447978,0,,,,,,0.0430,,1
3448129,0,,,,25.7460,,,,1
3448257,0,,,2.7260,,,,,1
3448385,0,0.6779,,,,,,,1
3448513,0,,,2.7259,,,,,1
3448663,0,,,,,-0.0412,,,1
3448814,0,,,,,,,0.4772,1
3448965,0,,,,,,0.0430,,1
3449116,0,,,,25.7460,,,,1
3449244,0,0.6779,,,,,,,1
3449372,0,,,2.7260,,,,,1
3449500,0,0.6779,,,,,,,1
3449650,0,,,,,-0.0412,,,1
3449801,0,,,,,,,0.4772,1
3449952,0,,,,,,0.0430,,1
3450103,0,,,,25.7460,,,,1
3450231,0,,,2.7262,,,,,1
3450359,0,0.6779,,,,,,,1
3450487,0,,,2.7261,,,,,1
3450637,0,,,,,-0.0412,,,1
3450788,0,,,,,,,0.4772,1
3450939,0,,,,,,0.0433,,1
3451090,0,,,,25.7460,,,,1
3451218,0,0.6779,,,,,,,1
3451346,0,,,2.7264,,,,,1
3451474,0,0.6779,,,,,,,1
3451624,0,,,,,-0.0412,,,1
3451775,0,,,,,,,0.4772,1
3451926,0,,,,,,0.0430,,1
3452077,0,,,,25.7460,,,,1
3452205,0,,,2.7266,,,,,1
3452333,0,0.6779,,,,,,,1
3452461,0,,,2.7264,,,,,1
3452611,0,,,,,-0.0412,,,1
3452762,0,,,,,,,0.4772,1
3452913,0,,,,,,0.0430,,1
3453064,0,,,,25.7460,,,,1
3453192,0,0.6779,,,,,,,1
3453320,0,,,2.7266,,,,,1
3453448,0,0.6779,,,,,,,1
3453598,0,,,,,-0.0409,,,1
3453749,0,,,,,,,0.4770,1
3453900,0,,,,,,0.0430,,1
3454051,0,,,,25.7460,,,,1
3454179,0,,,2.7269,,,,,1
3454307,0,0.6779,,,,,,,1
3454435,0,,,2.7267,,,,,1
3454585,0,,,,,-0.0412,,,1
3454736,0,,,,,,,0.4772,1
3454887,0,,,,,,0.0430,,1
3455038,0,,,,25.7460,,,,1
3455166,0,0.6779,,,,,,,1
3455294,0,,,2.7270,,,,,1
3455422,0,0.6779,,,,,,,1
3455550,0,,,2.7269,,,,,1
3455700,0,,,,,-0.0412,,,1
3455851,0,,,,,,,0.4770,1
3456002,0,,,,,,0.0430,,1
3456153,0,,,,25.7460,,,,1
3456281,0,0.6779,,,,,,,1
3456409,0,,,2.7269,,,,,1
3456537,0,0.6779,,,,,,,1
3456687,0,,,,,-0.0412,,,1
3456838,0,,,,,,,0.4772,1
3456989,0,,,,,,0.0430,,1
3457140,0,,,,25.7460,,,,1
3457268,0,,,2.7273,,,,,1
3457396,0,0.6779,,,,,,,1
3457524,0,,,2.7270,,,,,1
3457674,0,,,,,-0.0409,,,1
3457825,0,,,,,,,0.4770,1
3457976,0,,,,,,0.0430,,1
3458127,0,,,,25.7460,,,,1
3458255,0,0.6779,,,,,,,1
3458383,0,,,2.7273,,,,,1
3458511,0,0.6779,,,,,,,1
3458661,0,,,,,-0.0409,,,1
3458812,0,,,,,,,0.4770,1
3458963,0,,,,,,0.0430,,1
3459114,0,,,,25.7460,,,,1
3459242,0,,,2.7274,,,,,1
3459370,0,0.6779,,,,,,,1
3459498,0,,,2.7274,,,,,1
3459648,0,,,,,-0.0412,,,1
3459799,0,,,,,,,0.4770,1
3459950,0,,,,,,0.0430,,1
3460101,0,,,,25.7460,,,,1
3460229,0,0.6779,,,,,,,1
3460357,0,,,2.7275,,,,,1
3460485,0,0.6779,,,,,,,1
3460635,0,,,,,-0.0412,,,1
3460786,0,,,,,,,0.4772,1
3460937,0,,,,,,0.0430,,1
3461088,0,,,,25.7460,,,,1
3461216,0,,,2.7276,,,,,1
3461344,0,0.6779,,,,,,,1
3461472,0,,,2.7275,,,,,1
3461622,0,,,,,-0.0409,,,1
3461773,0,,,,,,,0.4772,1
3461924,0,,,,,,0.0430,,1
3462075,0,,,,25.7460,,,,1
3462203,0,0.6779,,,,,,,1
3462331,0,,,2.7276,,,,,1
3462459,0,0.6779,,,,,,,1
3462609,0,,,,,-0.0412,,,1
3462760,0,,,,,,,0.4772,1
3462911,0,,,,,,0.0430,,1
3463062,0,,,,25.7460,,,,1
3463190,0,,,2.7277,,,,,1
3463318,0,0.6779,,,,,,,1
3463446,0,,,2.7275,,,,,1
3463596,0,,,,,-0.0412,,,1
3463747,0,,,,,,,0.4772,1
3463898,0,,,,,,0.0430,,1
3464049,0,,,,25.7460,,,,1
3464177,0,0.6779,,,,,,,1
3464305,0,,,2.7279,,,,,1
3464433,0,0.6779,,,,,,,1
3464583,0,,,,,-0.0409,,,1
3464734,0,,,,,,,0.4770,1
3464885,0,,,,,,0.0430,,1
3465036,0,,,,25.7489,,,,1
3465164,0,,,2.7280,,,,,1
3465292,0,0.6779,,,,,,,1
3465420,0,,,2.7277,,,,,1
3465548,0,0.6779,,,,,,,1
3465698,0,,,,,-0.0412,,,1
3465849,0,,,,,,,0.4770,1
3466000,0,,,,,,0.0430,,1
3466151,0,,,,25.7489,,,,1
3466279,0,,,2.7281,,,,,1
3466407,0,0.6779,,,,,,,1
3466535,0,,,2.7280,,,,,1
3466685,0,,,,,-0.0412,,,1
3466836,0,,,,,,,0.4770,1
3466987,0,,,,,,0.0430,,1
3467138,0,,,,25.7460,,,,1
3467266,0,0.6779,,,,,,,1
3467394,0,,,2.7281,,,,,1
3467522,0,0.6779,,,,,,,1
3467672,0,,,,,-0.0412,,,1
3467823,0,,,,,,,0.4770,1
3467974,0,,,,,,0.0430,,1
3468125,0,,,,25.7489,,,,1
3468253,0,,,2.7284,,,,,1
3468381,0,0.6779,,,,,,,1
3468509,0,,,2.7281,,,,,1
3468659,0,,,,,-0.0412,,,1
3468810,0,,,,,,,0.4770,1
3468961,0,,,,,,0.0430,,1
3469112,0,,,,25.7489,,,,1
3469240,0,0.6779,,,,,,,1
3469368,0,,,2.7282,,,,,1
3469496,0,0.6779,,,,,,,1
3469646,0,,,,,-0.0412,,,1
3469797,0,,,,,,,0.4770,1
3469948,0,,,,,,0.0430,,1
3470099,0,,,,25.7489,,,,1
3470227,0,,,2.7285,,,,,1
3470355,0,0.6779,,,,,,,1
3470483,0,,,2.7285,,,,,1
3470633,0,,,,,-0.0409,,,1
3470784,0,,,,,,,0.4770,1
3470935,0,,,,,,0.0430,,1
3471086,0,,,,25.7489,,,,1
3471214,0,0.6779,,,,,,,1
3471342,0,,,2.7285,,,,,1
3471470,0,0.6779,,,,,,,1
3471620,0,,,,,-0.0412,,,1
3471771,0,,,,,,,0.4770,1
3471922,0,,,,,,0.0430,,1
3472073,0,,,,25.7460,,,,1
3472201,0,,,2.7286,,,,,1
3472329,0,0.6779,,,,,,,1
3472457,0,,,2.7286,,,,,1
3472607,0,,,,,-0.0412,,,1
3472758,0,,,,,,,0.4772,1
3472909,0,,,,,,0.0430,,1
3473060,0,,,,25.7489,,,,1
3473188,0,0.6779,,,,,,,1
3473316,0,,,2.7286,,,,,1
3473444,0,0.6779,,,,,,,1
3473594,0,,,,,-0.0409,,,1
3473745,0,,,,,,,0.4772,1
3473896,0,,,,,,0.0430,,1
3474047,0,,,,25.7489,,,,1
3474175,0,,,2.7288,,,,,1
3474303,0,0.6779,,,,,,,1
3474431,0,,,2.7286,,,,,1
3474559,0,0.6779,,,,,,,1
3474709,0,,,,,-0.0409,,,1
3474860,0,,,,,,,0.4770,1
3475011,0,,,,,,0.0430,,1
3475162,0,,,,25.7489,,,,1
3475290,0,,,2.7289,,,,,1
3475418,0,0.6779,,,,,,,1
3475546,0,,,2.7288,,,,,1
3475696,0,,,,,-0.0412,,,1
3475847,0,,,,,,,0.4770,1
3475998,0,,,,,,0.0430,,1
3476149,0,,,,25.7489,,,,1
3476277,0,0.6779,,,,,,,1
3476405,0,,,2.7290,,,,,1
3476533,0,0.6779,,,,,,,1
3476683,0,,,,,-0.0409,,,1
3476834,0,,,,,,,0.4772,1
3476985,0,,,,,,0.0430,,1
3477136,0,,,,25.7489,,,,1
3477264,0,,,2.7290,,,,,1
3477392,0,0.6779,,,,,,,1
3477520,0,,,2.7288,,,,,1
3477670,0,,,,,-0.0409,,,1
3477821,0,,,,,,,0.4770,1
3477972,0,,,,,,0.0430,,1
3478123,0,,,,25.7489,,,,1
3478251,0,0.6779,,,,,,,1
3478379,0,,,2.7289,,,,,1
3478507,0,0.6779,,,,,,,1
3478657,0,,,,,-0.0409,,,1
3478808,0,,,,,,,0.4772,1
3478959,0,,,,,,0.0430,,1
3479110,0,,,,25.7489,,,,1
3479238,0,,,2.7291,,,,,1
3479366,0,0.6779,,,,,,,1
3479494,0,,,2.7289,,,,,1
3479644,0,,,,,-0.0412,,,1
3479795,0,,,,,,,0.4770,1
3479946,0,,,,,,0.0430,,1
3480097,0,,,,25.7489,,,,1
3480225,0,0.6779,,,,,,,1
3480353,0,,,2.7291,,,,,1
3480481,0,0.6779,,,,,,,1
3480631,0,,,,,-0.0412,,,1
3480782,0,,,,,,,0.4770,1
3480933,0,,,,,,0.0430,,1
3481084,0,,,,25.7489,,,,1
3481212,0,,,2.7291,,,,,1
3481340,0,0.6779,,,,,,,1
3481468,0,,,2.7290,,,,,1
3481618,0,,,,,-0.0412,,,1
3481769,0,,,,,,,0.4770,1
3481920,0,,,,,,0.0430,,1
3482071,0,,,,25.7489,,,,1
3482199,0,0.6779,,,,,,,1
3482327,0,,,2.7291,,,,,1
3482455,0,0.6779,,,,,,,1
3482605,0,,,,,-0.0409,,,1
3482756,0,,,,,,,0.4770,1
3482907,0,,,,,,0.0430,,1
3483058,0,,,,25.7489,,,,1
3483186,0,,,2.7292,,,,,1
3483314,0,0.6779,,,,,,,1
3483442,0,,,2.7292,,,,,1
3483592,0,,,,,-0.0412,,,1
3483743,0,,,,,,,0.4772,1
3483894,0,,,,,,0.0430,,1
3484045,0,,,,25.7489,,,,1
3484173,0,0.6779,,,,,,,1
3484301,0,,,2.7292,,,,,1
3484429,0,0.6779,,,,,,,1
3484557,0,,,2.7291,,,,,1
3484707,0,,,,,-0.0409,,,1
3484858,0,,,,,,,0.4770,1
3485009,0,,,,,,0.0430,,1
3485160,0,,,,25.7489,,,,1
3485288,0,0.6779,,,,,,,1
3485416,0,,,2.7294,,,,,1
3485544,0,0.6779,,,,,,,1
3485694,0,,,,,-0.0409,,,1
3485845,0,,,,,,,0.4770,1
3485996,0,,,,,,0.0430,,1
3486147,0,,,,25.7489,,,,1
3486275,0,,,2.7294,,,,,1
3486403,0,0.6779,,,,,,,1
3486531,0,,,2.7292,,,,,1
3486681,0,,,,,-0.0409,,,1
3486832,0,,,,,,,0.4770,1
3486983,0,,,,,,0.0430,,1
3487134,0,,,,25.7489,,,,1
3487262,0,0.6779,,,,,,,1
3487390,0,,,2.7295,,,,,1
3487518,0,0.6779,,,,,,,1
3487668,0,,,,,-0.0409,,,1
3487819,0,,,,,,,0.4770,1
3487970,0,,,,,,0.0430,,1
3488121,0,,,,25.7489,,,,1
3488249,0,,,2.7295,,,,,1
3488377,0,0.6779,,,,,,,1
3488505,0,,,2.7292,,,,,1
3488655,0,,,,,-0.0409,,,1
3488806,0,,,,,,,0.4770,1
3488957,0,,,,,,0.0430,,1
3489108,0,,,,25.7489,,,,1
3489236,0,0.6779,,,,,,,1
3489364,0,,,2.7294,,,,,1
3489492,0,0.6779,,,,,,,1
3489642,0,,,,,-0.0409,,,1
3489793,0,,,,,,,0.4770,1
3489944,0,,,,,,0.0430,,1
3490095,0,,,,25.7489,,,,1
3490223,0,,,2.7295,,,,,1
3490351,0,0.6779,,,,,,,1
3490479,0,,,2.7294,,,,,1
3490629,0,,,,,-0.0409,,,1
3490780,0,,,,,,,0.4770,1
3490931,0,,,,,,0.0430,,1
3491082,0,,,,25.7489,,,,1
3491210,0,0.6779,,,,,,,1
3491338,0,,,2.7294,,,,,1
3491466,0,0.6779,,,,,,,1
3491616,0,,,,,-0.0409,,,1
3491767,0,,,,,,,0.4772,1
3491918,0,,,,,,0.0430,,1
3492069,0,,,,25.7489,,,,1
3492197,0,,,2.7295,,,,,1
3492325,0,0.6779,,,,,,,1
3492453,0,,,2.7294,,,,,1
3492603,0,,,,,-0.0412,,,1
3492754,0,,,,,,,0.4770,1
3492905,0,,,,,,0.0430,,1
3493056,0,,,,25.7489,,,,1
3493184,0,0.6779,,,,,,,1
3493312,0,,,2.7291,,,,,1
3493440,0,0.6779,,,,,,,1
3493590,0,,,,,-0.0412,,,1
3493741,0,,,,,,,0.4770,1
3493892,0,,,,,,0.0430,,1
3494043,0,,,,25.7489,,,,1
3494171,0,,,2.7294,,,,,1
3494299,0,0.6779,,,,,,,1
3494427,0,,,2.7294,,,,,1
3494555,0,0.6779,,,,,,,1
3494705,0,,,,,-0.0412,,,1
3494856,0,,,,,,,0.4770,1
3495007,0,,,,,,0.0430,,1
3495158,0,,,,25.7489,,,,1
3495286,0,,,2.7294,,,,,1
3495414,0,0.6779,,,,,,,1
3495542,0,,,2.7291,,,,,1
3495692,0,,,,,-0.0409,,,1
3495843,0,,,,,,,0.4772,1
3495994,0,,,,,,0.0433,,1
3496145,0,,,,25.7489,,,,1
3496273,0,0.6779,,,,,,,1
3496401,0,,,2.7295,,,,,1
3496529,0,0.6779,,,,,,,1
3496679,0,,,,,-0.0409,,,1
3496830,0,,,,,,,0.4770,1
3496981,0,,,,,,0.0430,,1
3497132,0,,,,25.7489,,,,1
3497260,0,,,2.7294,,,,,1
3497388,0,0.6779,,,,,,,1
3497516,0,,,2.7292,,,,,1
