# Time[ms],Looppar,Vdiode[V],Vled[V],Vscat[V],Temperature[C],Ix[A],Iy[A],Iz[A],LED_type
887162,0,,,,25.5322,,,,1
887290,0,,,2.7520,,,,,1
887418,0,0.6776,,,,,,,1
887546,0,,,2.7520,,,,,1
887696,0,,,,,-0.0376,,,1
887847,0,,,,,,,0.4817,1
887998,0,,,,,,0.0462,,1
888149,0,,,,25.5322,,,,1
888277,0,0.6776,,,,,,,1
888405,0,,,2.7522,,,,,1
888533,0,0.6776,,,,,,,1
888683,0,,,,,-0.0381,,,1
888834,0,,,,,,,0.4812,1
888985,0,,,,,,0.0462,,1
889136,0,,,,25.5352,,,,1
889264,0,,,2.7529,,,,,1
889392,0,0.6776,,,,,,,1
889520,0,,,2.7529,,,,,1
889670,0,,,,,-0.0378,,,1
889821,0,,,,,,,0.4815,1
889972,0,,,,,,0.0462,,1
890123,0,,,,25.5322,,,,1
890251,0,0.6776,,,,,,,1
890380,0,,,2.7532,,,,,1
890508,0,0.6776,,,,,,,1
890658,0,,,,,-0.0376,,,1
890809,0,,,,,,,0.4817,1
890960,0,,,,,,0.0464,,1
891111,0,,,,25.5322,,,,1
891239,0,,,2.7535,,,,,1
891367,0,0.6777,,,,,,,1
891495,0,,,2.7538,,,,,1
891645,0,,,,,-0.0376,,,1
891796,0,,,,,,,0.4817,1
891947,0,,,,,,0.0464,,1
892098,0,,,,25.5352,,,,1
892226,0,0.6776,,,,,,,1
892354,0,,,2.7540,,,,,1
892482,0,0.6776,,,,,,,1
892632,0,,,,,-0.0376,,,1
892783,0,,,,,,,0.4820,1
892934,0,,,,,,0.0464,,1
893085,0,,,,25.5352,,,,1
893213,0,,,2.7545,,,,,1
893341,0,0.6776,,,,,,,1
893469,0,,,2.7546,,,,,1
893619,0,,,,,-0.0376,,,1
893770,0,,,,,,,0.4817,1
893921,0,,,,,,0.0464,,1
894072,0,,,,25.5352,,,,1
894200,0,0.6776,,,,,,,1
894328,0,,,2.7550,,,,,1
894456,0,0.6776,,,,,,,1
894606,0,,,,,-0.0376,,,1
894757,0,,,,,,,0.4820,1
894908,0,,,,,,0.0464,,1
895059,0,,,,25.5352,,,,1
895187,0,,,2.7555,,,,,1
895315,0,0.6776,,,,,,,1
895443,0,,,2.7555,,,,,1
895593,0,,,,,-0.0376,,,1
895744,0,,,,,,,0.4820,1
895895,0,,,,,,0.0464,,1
896046,0,,,,25.5352,,,,1
896174,0,0.6776,,,,,,,1
896302,0,,,2.7557,,,,,1
896430,0,0.6776,,,,,,,1
896558,0,,,2.7560,,,,,1
896708,0,,,,,-0.0374,,,1
896859,0,,,,,,,0.4820,1
897010,0,,,,,,0.0466,,1
897161,0,,,,25.5352,,,,1
897289,0,0.6776,,,,,,,1
897417,0,,,2.7565,,,,,1
897545,0,0.6776,,,,,,,1
897695,0,,,,,-0.0374,,,1
897846,0,,,,,,,0.4817,1
897997,0,,,,,,0.0464,,1
898148,0,,,,25.5352,,,,1
898276,0,,,2.7571,,,,,1
898404,0,0.6776,,,,,,,1
898533,0,,,2.7572,,,,,1
898683,0,,,,,-0.0376,,,1
898834,0,,,,,,,0.4820,1
898985,0,,,,,,0.0464,,1
899137,0,,,,25.5352,,,,1
899265,0,0.6776,,,,,,,1
899393,0,,,2.7578,,,,,1
899521,0,0.6776,,,,,,,1
899671,0,,,,,-0.0376,,,1
899822,0,,,,,,,0.4817,1
899973,0,,,,,,0.0464,,1
900124,0,,,,25.5352,,,,1
900252,0,,,2.7581,,,,,1
900380,0,0.6776,,,,,,,1
900508,0,,,2.7582,,,,,1
900658,0,,,,,-0.0374,,,1
900809,0,,,,,,,0.4820,1
900960,0,,,,,,0.0466,,1
901111,0,,,,25.5352,,,,1
901239,0,0.6776,,,,,,,1
901367,0,,,2.7587,,,,,1
901495,0,0.6777,,,,,,,1
901645,0,,,,,-0.0374,,,1
901796,0,,,,,,,0.4820,1
901947,0,,,,,,0.0466,,1
902098,0,,,,25.5382,,,,1
902226,0,,,2.7591,,,,,1
902354,0,0.6776,,,,,,,1
902482,0,,,2.7593,,,,,1
902632,0,,,,,-0.0374,,,1
902783,0,,,,,,,0.4820,1
902934,0,,,,,,0.0466,,1
903085,0,,,,25.5382,,,,1
903213,0,0.6776,,,,,,,1
903341,0,,,2.7596,,,,,1
903469,0,0.6776,,,,,,,1
903619,0,,,,,-0.0374,,,1
903770,0,,,,,,,0.4817,1
903921,0,,,,,,0.0464,,1
904072,0,,,,25.5382,,,,1
904200,0,,,2.7604,,,,,1
904328,0,0.6777,,,,,,,1
904456,0,,,2.7605,,,,,1
904606,0,,,,,-0.0374,,,1
904757,0,,,,,,,0.4820,1
904908,0,,,,,,0.0464,,1
905059,0,,,,25.5382,,,,1
905187,0,0.6776,,,,,,,1
905315,0,,,2.7608,,,,,1
905443,0,0.6776,,,,,,,1
905593,0,,,,,-0.0374,,,1
905744,0,,,,,,,0.4820,1
905895,0,,,,,,0.0466,,1
906046,0,,,,25.5382,,,,1
906174,0,,,2.7612,,,,,1
906302,0,0.6776,,,,,,,1
906430,0,,,2.7614,,,,,1
906558,0,0.6776,,,,,,,1
906708,0,,,,,-0.0374,,,1
906859,0,,,,,,,0.4820,1
907010,0,,,,,,0.0466,,1
907161,0,,,,25.5382,,,,1
907289,0,,,2.7620,,,,,1
907417,0,0.6776,,,,,,,1
907545,0,,,2.7621,,,,,1
907696,0,,,,,-0.0374,,,1
907846,0,,,,,,,0.4820,1
907997,0,,,,,,0.0466,,1
908148,0,,,,25.5382,,,,1
908276,0,0.6776,,,,,,,1
908404,0,,,2.7626,,,,,1
908532,0,0.6776,,,,,,,1
908683,0,,,,,-0.0374,,,1
908834,0,,,,,,,0.4820,1
908985,0,,,,,,0.0466,,1
909136,0,,,,25.5382,,,,1
909264,0,,,2.7633,,,,,1
909392,0,0.6776,,,,,,,1
909520,0,,,2.7633,,,,,1
909670,0,,,,,-0.0374,,,1
909821,0,,,,,,,0.4820,1
909972,0,,,,,,0.0466,,1
910123,0,,,,25.5382,,,,1
910251,0,0.6776,,,,,,,1
910379,0,,,2.7637,,,,,1
910507,0,0.6776,,,,,,,1
910657,0,,,,,-0.0374,,,1
910808,0,,,,,,,0.4820,1
910959,0,,,,,,0.0466,,1
911110,0,,,,25.5382,,,,1
911238,0,,,2.7642,,,,,1
911366,0,0.6777,,,,,,,1
911494,0,,,2.7645,,,,,1
911644,0,,,,,-0.0374,,,1
911795,0,,,,,,,0.4820,1
911946,0,,,,,,0.0466,,1
912097,0,,,,25.5412,,,,1
912225,0,0.6777,,,,,,,1
912353,0,,,2.7650,,,,,1
912481,0,0.6776,,,,,,,1
912631,0,,,,,-0.0374,,,1
912782,0,,,,,,,0.4820,1
912933,0,,,,,,0.0466,,1
913084,0,,,,25.5412,,,,1
913212,0,,,2.7656,,,,,1
913340,0,0.6777,,,,,,,1
913468,0,,,2.7659,,,,,1
913618,0,,,,,-0.0374,,,1
913769,0,,,,,,,0.4820,1
913920,0,,,,,,0.0466,,1
914071,0,,,,25.5412,,,,1
914199,0,0.6777,,,,,,,1
914327,0,,,2.7664,,,,,1
914455,0,0.6776,,,,,,,1
914605,0,,,,,-0.0374,,,1
914756,0,,,,,,,0.4820,1
914907,0,,,,,,0.0466,,1
915058,0,,,,25.5412,,,,1
915186,0,,,2.7669,,,,,1
915314,0,0.6777,,,,,,,1
915442,0,,,2.7671,,,,,1
915592,0,,,,,-0.0374,,,1
915743,0,,,,,,,0.4820,1
915894,0,,,,,,0.0466,,1
916045,0,,,,25.5412,,,,1
916173,0,0.6776,,,,,,,1
916301,0,,,2.7674,,,,,1
916429,0,0.6776,,,,,,,1
916557,0,,,2.7677,,,,,1
916707,0,,,,,-0.0374,,,1
916858,0,,,,,,,0.4822,1
917009,0,,,,,,0.0466,,1
917160,0,,,,25.5412,,,,1
917288,0,0.6776,,,,,,,1
917416,0,,,2.7682,,,,,1
917544,0,0.6777,,,,,,,1
917694,0,,,,,-0.0374,,,1
917845,0,,,,,,,0.4820,1
917996,0,,,,,,0.0466,,1
918147,0,,,,25.5412,,,,1
918275,0,,,2.7690,,,,,1
918403,0,0.6777,,,,,,,1
918531,0,,,2.7691,,,,,1
918681,0,,,,,-0.0374,,,1
918832,0,,,,,,,0.4820,1
918983,0,,,,,,0.0466,,1
919134,0,,,,25.5412,,,,1
919262,0,0.6776,,,,,,,1
919390,0,,,2.7696,,,,,1
919518,0,0.6776,,,,,,,1
919668,0,,,,,-0.0374,,,1
919819,0,,,,,,,0.4820,1
919970,0,,,,,,0.0466,,1
920121,0,,,,25.5412,,,,1
920249,0,,,2.7702,,,,,1
920377,0,0.6777,,,,,,,1
920505,0,,,2.7705,,,,,1
920655,0,,,,,-0.0374,,,1
920806,0,,,,,,,0.4820,1
920957,0,,,,,,0.0466,,1
921108,0,,,,25.5412,,,,1
921236,0,0.6776,,,,,,,1
921364,0,,,2.7711,,,,,1
921492,0,0.6776,,,,,,,1
921642,0,,,,,-0.0374,,,1
921793,0,,,,,,,0.4820,1
921944,0,,,,,,0.0466,,1
922095,0,,,,25.5412,,,,1
922223,0,,,2.7716,,,,,1
922351,0,0.6777,,,,,,,1
922479,0,,,2.7717,,,,,1
922629,0,,,,,-0.0374,,,1
922780,0,,,,,,,0.4820,1
922931,0,,,,,,0.0466,,1
923082,0,,,,25.5412,,,,1
923210,0,0.6777,,,,,,,1
923338,0,,,2.7724,,,,,1
923466,0,0.6776,,,,,,,1
923616,0,,,,,-0.0374,,,1
923767,0,,,,,,,0.4820,1
923918,0,,,,,,0.0466,,1
924069,0,,,,25.5442,,,,1
924197,0,,,2.7729,,,,,1
924325,0,0.6777,,,,,,,1
924453,0,,,2.7732,,,,,1
924603,0,,,,,-0.0374,,,1
924754,0,,,,,,,0.4820,1
924905,0,,,,,,0.0466,,1
925056,0,,,,25.5442,,,,1
925184,0,0.6777,,,,,,,1
925312,0,,,2.7735,,,,,1
925440,0,0.6777,,,,,,,1
925590,0,,,,,-0.0374,,,1
925741,0,,,,,,,0.4820,1
925892,0,,,,,,0.0466,,1
926043,0,,,,25.5442,,,,1
926171,0,,,2.7744,,,,,1
926299,0,0.6777,,,,,,,1
926427,0,,,2.7744,,,,,1
926555,0,0.6777,,,,,,,1
926705,0,,,,,-0.0374,,,1
926856,0,,,,,,,0.4820,1
927007,0,,,,,,0.0466,,1
927158,0,,,,25.5442,,,,1
927286,0,,,2.7751,,,,,1
927414,0,0.6777,,,,,,,1
927542,0,,,2.7753,,,,,1
927693,0,,,,,-0.0374,,,1
927844,0,,,,,,,0.4820,1
927995,0,,,,,,0.0466,,1
928146,0,,,,25.5442,,,,1
928274,0,0.6777,,,,,,,1
928402,0,,,2.7757,,,,,1
928530,0,0.6777,,,,,,,1
928680,0,,,,,-0.0374,,,1
928831,0,,,,,,,0.4820,1
928982,0,,,,,,0.0466,,1
929133,0,,,,25.5442,,,,1
929261,0,,,2.7765,,,,,1
929389,0,0.6777,,,,,,,1
929517,0,,,2.7768,,,,,1
929667,0,,,,,-0.0374,,,1
929818,0,,,,,,,0.4820,1
929969,0,,,,,,0.0466,,1
930120,0,,,,25.5442,,,,1
930248,0,0.6776,,,,,,,1
930376,0,,,2.7771,,,,,1
930504,0,0.6776,,,,,,,1
930654,0,,,,,-0.0374,,,1
930805,0,,,,,,,0.4820,1
930956,0,,,,,,0.0466,,1
931107,0,,,,25.5442,,,,1
931235,0,,,2.7778,,,,,1
931363,0,0.6777,,,,,,,1
931491,0,,,2.7781,,,,,1
931641,0,,,,,-0.0374,,,1
931792,0,,,,,,,0.4820,1
931943,0,,,,,,0.0466,,1
932094,0,,,,25.5442,,,,1
932222,0,0.6777,,,,,,,1
932350,0,,,2.7786,,,,,1
932478,0,0.6777,,,,,,,1
932628,0,,,,,-0.0374,,,1
932779,0,,,,,,,0.4820,1
932930,0,,,,,,0.0466,,1
933081,0,,,,25.5442,,,,1
933209,0,,,2.7794,,,,,1
933337,0,0.6777,,,,,,,1
933465,0,,,2.7795,,,,,1
933615,0,,,,,-0.0374,,,1
933766,0,,,,,,,0.4820,1
933917,0,,,,,,0.0466,,1
934068,0,,,,25.5442,,,,1
934196,0,0.6777,,,,,,,1
934324,0,,,2.7799,,,,,1
934452,0,0.6777,,,,,,,1
934602,0,,,,,-0.0374,,,1
934753,0,,,,,,,0.4820,1
934904,0,,,,,,0.0466,,1
935055,0,,,,25.5442,,,,1
935183,0,,,2.7806,,,,,1
935311,0,0.6777,,,,,,,1
935439,0,,,2.7806,,,,,1
935590,0,,,,,-0.0374,,,1
935740,0,,,,,,,0.4820,1
935891,0,,,,,,0.0466,,1
936042,0,,,,25.5442,,,,1
936170,0,0.6777,,,,,,,1
936298,0,,,2.7812,,,,,1
936426,0,0.6777,,,,,,,1
936554,0,,,2.7814,,,,,1
936704,0,,,,,-0.0374,,,1
936855,0,,,,,,,0.4820,1
937006,0,,,,,,0.0466,,1
937157,0,,,,25.5442,,,,1
937285,0,0.6777,,,,,,,1
937413,0,,,2.7820,,,,,1
937541,0,0.6776,,,,,,,1
937691,0,,,,,-0.0374,,,1
937842,0,,,,,,,0.4820,1
937993,0,,,,,,0.0466,,1
938144,0,,,,25.5472,,,,1
938272,0,,,2.7827,,,,,1
938400,0,0.6777,,,,,,,1
938528,0,,,2.7829,,,,,1
938678,0,,,,,-0.0374,,,1
938829,0,,,,,,,0.4820,1
938980,0,,,,,,0.0466,,1
939131,0,,,,25.5472,,,,1
939259,0,0.6777,,,,,,,1
939387,0,,,2.7834,,,,,1
939515,0,0.6777,,,,,,,1
939665,0,,,,,-0.0376,,,1
939816,0,,,,,,,0.4820,1
939967,0,,,,,,0.0466,,1
940118,0,,,,25.5442,,,,1
940246,0,,,2.7839,,,,,1
940374,0,0.6777,,,,,,,1
940502,0,,,2.7840,,,,,1
940652,0,,,,,-0.0374,,,1
940803,0,,,,,,,0.4820,1
940954,0,,,,,,0.0466,,1
941105,0,,,,25.5472,,,,1
941233,0,0.6777,,,,,,,1
941361,0,,,2.7847,,,,,1
941489,0,0.6777,,,,,,,1
941639,0,,,,,-0.0374,,,1
941790,0,,,,,,,0.4820,1
941941,0,,,,,,0.0466,,1
942092,0,,,,25.5472,,,,1
942220,0,,,2.7854,,,,,1
942348,0,0.6777,,,,,,,1
942476,0,,,2.7854,,,,,1
942626,0,,,,,-0.0374,,,1
942777,0,,,,,,,0.4820,1
942928,0,,,,,,0.0466,,1
943079,0,,,,25.5472,,,,1
943207,0,0.6776,,,,,,,1
943335,0,,,2.7861,,,,,1
943463,0,0.6777,,,,,,,1
943613,0,,,,,-0.0371,,,1
943764,0,,,,,,,0.4820,1
943915,0,,,,,,0.0466,,1
944066,0,,,,25.5472,,,,1
944194,0,,,2.7867,,,,,1
944322,0,0.6777,,,,,,,1
944450,0,,,2.7870,,,,,1
944600,0,,,,,-0.0374,,,1
944751,0,,,,,,,0.4820,1
944902,0,,,,,,0.0466,,1
945053,0,,,,25.5472,,,,1
945181,0,0.6777,,,,,,,1
945309,0,,,2.7877,,,,,1
945437,0,0.6777,,,,,,,1
945587,0,,,,,-0.0374,,,1
945738,0,,,,,,,0.4820,1
945889,0,,,,,,0.0466,,1
946040,0,,,,25.5472,,,,1
946168,0,,,2.7883,,,,,1
946296,0,0.6777,,,,,,,1
946424,0,,,2.7884,,,,,1
946552,0,0.6777,,,,,,,1
946703,0,,,,,-0.0374,,,1
946854,0,,,,,,,0.4820,1
947005,0,,,,,,0.0466,,1
947156,0,,,,25.5472,,,,1
947284,0,,,2.7890,,,,,1
947412,0,0.6777,,,,,,,1
947540,0,,,2.7892,,,,,1
947690,0,,,,,-0.0374,,,1
947841,0,,,,,,,0.4820,1
947992,0,,,,,,0.0466,,1
948143,0,,,,25.5472,,,,1
948271,0,0.6777,,,,,,,1
948399,0,,,2.7898,,,,,1
948527,0,0.6777,,,,,,,1
948677,0,,,,,-0.0374,,,1
948828,0,,,,,,,0.4820,1
948979,0,,,,,,0.0466,,1
949130,0,,,,25.5502,,,,1
949258,0,,,2.7904,,,,,1
949386,0,0.6777,,,,,,,1
949514,0,,,2.7906,,,,,1
949664,0,,,,,-0.0374,,,1
949815,0,,,,,,,0.4820,1
949966,0,,,,,,0.0466,,1
950117,0,,,,25.5472,,,,1
950245,0,0.6777,,,,,,,1
950373,0,,,2.7911,,,,,1
950501,0,0.6777,,,,,,,1
950651,0,,,,,-0.0374,,,1
950802,0,,,,,,,0.4820,1
950953,0,,,,,,0.0466,,1
951104,0,,,,25.5502,,,,1
951232,0,,,2.7919,,,,,1
951360,0,0.6777,,,,,,,1
951488,0,,,2.7919,,,,,1
951638,0,,,,,-0.0374,,,1
951789,0,,,,,,,0.4820,1
951940,0,,,,,,0.0466,,1
952091,0,,,,25.5502,,,,1
952219,0,0.6777,,,,,,,1
952347,0,,,2.7924,,,,,1
952475,0,0.6777,,,,,,,1
952625,0,,,,,-0.0374,,,1
952776,0,,,,,,,0.4820,1
952927,0,,,,,,0.0466,,1
953078,0,,,,25.5502,,,,1
953206,0,,,2.7930,,,,,1
953334,0,0.6777,,,,,,,1
953462,0,,,2.7932,,,,,1
953612,0,,,,,-0.0374,,,1
953763,0,,,,,,,0.4820,1
953914,0,,,,,,0.0466,,1
954065,0,,,,25.5502,,,,1
954193,0,0.6777,,,,,,,1
954321,0,,,2.7934,,,,,1
954449,0,0.6777,,,,,,,1
954599,0,,,,,-0.0374,,,1
954750,0,,,,,,,0.4820,1
954901,0,,,,,,0.0466,,1
955052,0,,,,25.5502,,,,1
955180,0,,,2.7941,,,,,1
955308,0,0.6777,,,,,,,1
955436,0,,,2.7944,,,,,1
955587,0,,,,,-0.0374,,,1
955738,0,,,,,,,0.4820,1
955889,0,,,,,,0.0466,,1
956040,0,,,,25.5502,,,,1
956168,0,0.6777,,,,,,,1
956296,0,,,2.7946,,,,,1
956424,0,0.6777,,,,,,,1
956552,0,,,2.7947,,,,,1
956702,0,,,,,-0.0374,,,1
956853,0,,,,,,,0.4820,1
957004,0,,,,,,0.0466,,1
957155,0,,,,25.5502,,,,1
957283,0,0.6777,,,,,,,1
957411,0,,,2.7953,,,,,1
957539,0,0.6777,,,,,,,1
957689,0,,,,,-0.0374,,,1
957840,0,,,,,,,0.4822,1
957991,0,,,,,,0.0466,,1
958142,0,,,,25.5502,,,,1
958270,0,,,2.7959,,,,,1
958398,0,0.6777,,,,,,,1
958526,0,,,2.7960,,,,,1
958676,0,,,,,-0.0374,,,1
958827,0,,,,,,,0.4820,1
958978,0,,,,,,0.0466,,1
959129,0,,,,25.5502,,,,1
959257,0,0.6777,,,,,,,1
959385,0,,,2.7965,,,,,1
959513,0,0.6777,,,,,,,1
959663,0,,,,,-0.0374,,,1
959814,0,,,,,,,0.4820,1
959965,0,,,,,,0.0466,,1
960116,0,,,,25.5502,,,,1
960244,0,,,2.7970,,,,,1
960372,0,0.6777,,,,,,,1
960500,0,,,2.7971,,,,,1
960650,0,,,,,-0.0374,,,1
960801,0,,,,,,,0.4822,1
960952,0,,,,,,0.0466,,1
961103,0,,,,25.5502,,,,1
961231,0,0.6777,,,,,,,1
961359,0,,,2.7972,,,,,1
961487,0,0.6777,,,,,,,1
961637,0,,,,,-0.0374,,,1
961788,0,,,,,,,0.4820,1
961939,0,,,,,,0.0466,,1
962090,0,,,,25.5502,,,,1
962218,0,,,2.7980,,,,,1
962346,0,0.6777,,,,,,,1
962474,0,,,2.7980,,,,,1
962625,0,,,,,-0.0374,,,1
962776,0,,,,,,,0.4820,1
962927,0,,,,,,0.0466,,1
963078,0,,,,25.5532,,,,1
963206,0,0.6777,,,,,,,1
963334,0,,,2.7981,,,,,1
963462,0,0.6777,,,,,,,1
963612,0,,,,,-0.0371,,,1
963763,0,,,,,,,0.4822,1
963914,0,,,,,,0.0468,,1
964065,0,,,,25.5532,,,,1
964193,0,,,2.7989,,,,,1
964321,0,0.6777,,,,,,,1
964449,0,,,2.7989,,,,,1
964599,0,,,,,-0.0374,,,1
964750,0,,,,,,,0.4820,1
964901,0,,,,,,0.0466,,1
965052,0,,,,25.5532,,,,1
965180,0,0.6777,,,,,,,1
965308,0,,,2.7994,,,,,1
965436,0,0.6777,,,,,,,1
965586,0,,,,,-0.0374,,,1
965737,0,,,,,,,0.4820,1
965889,0,,,,,,0.0466,,1
966039,0,,,,25.5532,,,,1
966167,0,,,2.7999,,,,,1
966295,0,0.6777,,,,,,,1
966423,0,,,2.7999,,,,,1
966551,0,0.6777,,,,,,,1
966701,0,,,,,-0.0371,,,1
966852,0,,,,,,,0.4820,1
967003,0,,,,,,0.0466,,1
967154,0,,,,25.5532,,,,1
967282,0,,,2.8004,,,,,1
967410,0,0.6777,,,,,,,1
967538,0,,,2.8004,,,,,1
967688,0,,,,,-0.0374,,,1
967839,0,,,,,,,0.4820,1
967990,0,,,,,,0.0466,,1
968141,0,,,,25.5532,,,,1
968269,0,0.6777,,,,,,,1
968397,0,,,2.8006,,,,,1
968525,0,0.6777,,,,,,,1
968675,0,,,,,-0.0374,,,1
968826,0,,,,,,,0.4820,1
968977,0,,,,,,0.0466,,1
969128,0,,,,25.5532,,,,1
969256,0,,,2.8010,,,,,1
969384,0,0.6777,,,,,,,1
969512,0,,,2.8011,,,,,1
969662,0,,,,,-0.0374,,,1
969813,0,,,,,,,0.4822,1
969964,0,,,,,,0.0466,,1
970115,0,,,,25.5532,,,,1
970243,0,0.6777,,,,,,,1
970371,0,,,2.8014,,,,,1
970500,0,0.6777,,,,,,,1
970650,0,,,,,-0.0374,,,1
970801,0,,,,,,,0.4820,1
970952,0,,,,,,0.0466,,1
971104,0,,,,25.5532,,,,1
971232,0,,,2.8019,,,,,1
971360,0,0.6777,,,,,,,1
971488,0,,,2.8019,,,,,1
971638,0,,,,,-0.0374,,,1
971789,0,,,,,,,0.4820,1
971940,0,,,,,,0.0466,,1
972091,0,,,,25.5532,,,,1
972219,0,0.6777,,,,,,,1
972347,0,,,2.8021,,,,,1
972475,0,0.6777,,,,,,,1
972625,0,,,,,-0.0374,,,1
972776,0,,,,,,,0.4820,1
972927,0,,,,,,0.0466,,1
973078,0,,,,25.5561,,,,1
973206,0,,,2.8025,,,,,1
973334,0,0.6777,,,,,,,1
973462,0,,,2.8025,,,,,1
973612,0,,,,,-0.0374,,,1
973763,0,,,,,,,0.4820,1
973914,0,,,,,,0.0466,,1
974065,0,,,,25.5561,,,,1
974193,0,0.6777,,,,,,,1
974321,0,,,2.8029,,,,,1
974449,0,0.6777,,,,,,,1
974599,0,,,,,-0.0374,,,1
974750,0,,,,,,,0.4820,1
974901,0,,,,,,0.0466,,1
975052,0,,,,25.5561,,,,1
975180,0,,,2.8033,,,,,1
975308,0,0.6777,,,,,,,1
975436,0,,,2.8031,,,,,1
975586,0,,,,,-0.0374,,,1
975737,0,,,,,,,0.4820,1
975889,0,,,,,,0.0466,,1
976039,0,,,,25.5561,,,,1
976167,0,0.6777,,,,,,,1
976295,0,,,2.8035,,,,,1
976423,0,0.6777,,,,,,,1
976551,0,,,2.8035,,,,,1
976701,0,,,,,-0.0374,,,1
976852,0,,,,,,,0.4820,1
977003,0,,,,,,0.0466,,1
977154,0,,,,25.5561,,,,1
977283,0,0.6777,,,,,,,1
977411,0,,,2.8037,,,,,1
977539,0,0.6777,,,,,,,1
977689,0,,,,,-0.0374,,,1
977840,0,,,,,,,0.4822,1
977992,0,,,,,,0.0466,,1
978142,0,,,,25.5561,,,,1
978270,0,,,2.8040,,,,,1
978398,0,0.6777,,,,,,,1
978526,0,,,2.8041,,,,,1
978676,0,,,,,-0.0374,,,1
978828,0,,,,,,,0.4820,1
978978,0,,,,,,0.0466,,1
979129,0,,,,25.5561,,,,1
979257,0,0.6777,,,,,,,1
979385,0,,,2.8041,,,,,1
979513,0,0.6777,,,,,,,1
979664,0,,,,,-0.0374,,,1
979814,0,,,,,,,0.4820,1
979965,0,,,,,,0.0466,,1
980116,0,,,,25.5561,,,,1
980244,0,,,2.8041,,,,,1
980372,0,0.6777,,,,,,,1
980500,0,,,2.8042,,,,,1
980650,0,,,,,-0.0371,,,1
980801,0,,,,,,,0.4820,1
980952,0,,,,,,0.0466,,1
981103,0,,,,25.5561,,,,1
981231,0,0.6777,,,,,,,1
981359,0,,,2.8041,,,,,1
981487,0,0.6777,,,,,,,1
981637,0,,,,,-0.0374,,,1
981788,0,,,,,,,0.4820,1
981939,0,,,,,,0.0466,,1
982090,0,,,,25.5561,,,,1
982218,0,,,2.8045,,,,,1
982346,0,0.6777,,,,,,,1
